unitid,"cipcode",awlevel,_type_,_freq_,crace15,crace16
163268,"42.0000",9,7,2,0,2
163268,"44.0000",5,7,1,6,41
163268,"44.0000",7,7,1,5,1
163268,"44.0000",9,7,1,2,0
163268,"45.0000",5,7,5,113,90
163268,"45.0000",7,7,2,6,7
163268,"50.0000",5,7,2,38,41
163268,"50.0000",7,7,1,0,1
163268,"50.0000",9,7,1,1,0
163268,"99.0000",5,7,1,546,685
163268,"99.0000",7,7,1,49,37
163268,"99.0000",9,7,1,8,4
163286,"01.0000",2,7,1,15,4
163286,"01.0000",5,7,2,10,1
163286,"01.0000",7,7,1,3,1
163286,"02.0000",5,7,7,34,35
163286,"02.0000",7,7,5,6,13
163286,"02.0000",9,7,4,11,2
163286,"03.0000",5,7,1,7,10
163286,"04.0000",5,7,2,41,49
163286,"04.0000",7,7,1,16,15
163286,"05.0000",5,7,4,8,10
163286,"05.0000",7,7,1,2,5
163286,"05.0000",9,7,1,0,3
163286,"06.0000",5,7,8,547,499
163286,"06.0000",7,7,1,91,70
163286,"06.0000",9,7,1,5,3
163286,"08.0000",5,7,1,3,56
163286,"09.0000",5,7,2,129,242
163286,"09.0000",7,7,2,9,23
163286,"09.0000",9,7,1,0,5
163286,"11.0000",5,7,1,121,87
163286,"11.0000",7,7,1,38,10
163286,"11.0000",9,7,1,8,0
163286,"13.0000",5,7,20,87,322
163286,"13.0000",7,7,10,48,142
163286,"13.0000",8,7,1,0,1
163286,"13.0000",9,7,10,42,79
163286,"14.0000",5,7,8,543,138
163286,"14.0000",7,7,8,153,27
163286,"14.0000",9,7,8,36,4
163286,"16.0000",5,7,5,20,43
163286,"16.0000",7,7,3,3,11
163286,"16.0000",9,7,2,0,3
163286,"18.0000",5,7,2,3,37
163286,"18.0000",7,7,1,0,13
163286,"19.0000",5,7,4,18,119
163286,"19.0000",7,7,3,0,17
163286,"19.0000",9,7,2,0,4
163286,"22.0000",5,7,1,1,0
163286,"23.0000",5,7,3,77,154
163286,"23.0000",7,7,2,7,12
163286,"23.0000",9,7,2,4,6
163286,"24.0000",5,7,1,140,220
163286,"25.0000",7,7,1,28,100
163286,"26.0000",5,7,7,130,186
163286,"26.0000",7,7,7,11,23
163286,"26.0000",9,7,7,23,7
163286,"27.0000",5,7,1,35,18
163286,"27.0000",7,7,3,17,4
163286,"27.0000",9,7,3,8,3
163286,"30.0000",5,7,1,11,19
163286,"31.0000",5,7,1,5,16
163286,"31.0000",7,7,1,3,7
163286,"31.0000",9,7,1,2,1
163286,"38.0000",5,7,1,12,5
163286,"38.0000",7,7,1,2,0
163286,"38.0000",9,7,1,1,0
163286,"40.0000",5,7,5,55,31
163286,"40.0000",7,7,6,30,17
163286,"40.0000",9,7,4,33,10
163286,"42.0000",5,7,1,58,129
163286,"42.0000",7,7,1,8,14
163286,"42.0000",9,7,1,6,10
163286,"43.0000",5,7,1,74,32
163286,"44.0000",7,7,2,20,14
163286,"45.0000",5,7,8,569,357
163286,"45.0000",7,7,8,53,40
163286,"45.0000",9,7,6,20,12
163286,"50.0000",5,7,7,47,111
163286,"50.0000",7,7,2,5,18
163286,"50.0000",9,7,2,7,6
163286,"99.0000",2,7,1,15,4
163286,"99.0000",5,7,1,2785,2926
163286,"99.0000",7,7,1,553,596
163286,"99.0000",8,7,1,0,1
163286,"99.0000",9,7,1,206,158
163295,"04.0000",5,7,1,5,17
163295,"13.0000",5,7,1,0,6
163295,"13.0000",7,7,1,1,7
163295,"50.0000",4,7,3,2,1
163295,"50.0000",5,7,10,41,93
163295,"50.0000",7,7,3,15,7
163295,"99.0000",4,7,1,2,1
163295,"99.0000",5,7,1,46,116
163295,"99.0000",7,7,1,16,14
163338,"02.0000",5,7,2,4,0
163338,"06.0000",5,7,3,13,24
163338,"11.0000",5,7,1,5,11
163338,"11.0000",7,7,1,1,1
163338,"13.0000",5,7,4,1,7
163338,"13.0000",7,7,2,1,3
163338,"15.0000",5,7,2,4,1
163338,"17.0000",5,7,1,6,10
163338,"19.0000",5,7,1,0,1
163338,"23.0000",5,7,1,1,4
163338,"26.0000",5,7,1,3,4
163338,"30.0000",5,7,1,1,3
163338,"45.0000",5,7,1,0,3
163338,"99.0000",5,7,1,38,68
163338,"99.0000",7,7,1,2,4
163374,"17.0000",1,7,1,2,6
163374,"99.0000",1,7,1,2,6
163426,"06.0000",2,7,2,2,8
163426,"06.0000",3,7,4,31,48
163426,"07.0000",2,7,3,16,71
163426,"07.0000",3,7,4,40,42
163426,"10.0000",3,7,1,16,11
163426,"11.0000",3,7,1,4,5
163426,"13.0000",2,7,1,0,5
163426,"13.0000",3,7,1,10,21
163426,"15.0000",2,7,1,4,1
163426,"15.0000",3,7,5,38,3
163426,"20.0000",2,7,1,1,14
163426,"20.0000",3,7,1,0,4
163426,"24.0000",3,7,2,43,86
163426,"30.0000",3,7,1,18,1
163426,"43.0000",2,7,1,3,0
163426,"43.0000",3,7,2,20,4
163426,"47.0000",3,7,1,3,0
163426,"48.0000",3,7,4,25,33
163426,"99.0000",2,7,1,26,99
163426,"99.0000",3,7,1,248,258
163435,"06.0000",2,7,1,1,0
163435,"06.0000",3,7,2,9,11
163435,"07.0000",2,7,3,5,5
163435,"07.0000",3,7,3,8,10
163435,"11.0000",3,7,1,3,1
163435,"13.0000",3,7,1,1,0
163435,"17.0000",2,7,2,0,8
163435,"17.0000",3,7,6,12,43
163435,"18.0000",3,7,1,5,47
163435,"20.0000",2,7,1,0,1
163435,"22.0000",2,7,1,0,11
163435,"24.0000",3,7,2,11,13
163435,"30.0000",3,7,1,4,0
163435,"48.0000",3,7,1,0,1
163435,"99.0000",2,7,1,6,25
163435,"99.0000",3,7,1,53,126
163444,"06.0000",3,7,2,7,15
163444,"07.0000",2,7,2,0,5
163444,"07.0000",3,7,2,2,9
163444,"11.0000",3,7,1,0,1
163444,"13.0000",3,7,1,0,1
163444,"15.0000",2,7,1,2,0
163444,"15.0000",3,7,1,4,0
163444,"24.0000",3,7,2,9,23
163444,"30.0000",3,7,1,4,0
163444,"99.0000",2,7,1,2,5
163444,"99.0000",3,7,1,26,49
163453,"04.0000",7,7,3,11,4
163453,"06.0000",5,7,3,64,87
163453,"06.0000",7,7,2,70,23
163453,"07.0000",5,7,1,0,12
163453,"09.0000",5,7,1,9,22
163453,"11.0000",5,7,2,23,22
163453,"13.0000",5,7,4,6,13
163453,"13.0000",7,7,5,3,10
163453,"13.0000",9,7,1,0,2
163453,"14.0000",5,7,2,10,1
163453,"16.0000",5,7,2,0,5
163453,"17.0000",5,7,1,0,14
163453,"18.0000",5,7,1,2,1
163453,"19.0000",5,7,1,0,6
163453,"23.0000",5,7,2,4,4
163453,"26.0000",5,7,1,4,7
163453,"27.0000",5,7,1,2,0
163453,"27.0000",7,7,1,0,1
163453,"31.0000",7,7,1,0,1
163453,"38.0000",5,7,2,3,3
163453,"40.0000",5,7,1,3,3
163453,"42.0000",5,7,1,1,8
163453,"44.0000",5,7,1,2,18
163453,"45.0000",5,7,6,32,19
163453,"45.0000",7,7,2,3,0
163453,"50.0000",5,7,1,4,1
163453,"99.0000",5,7,1,169,246
163453,"99.0000",7,7,1,87,39
163453,"99.0000",9,7,1,0,2
163462,"06.0000",5,7,2,90,93
163462,"06.0000",7,7,1,30,13
163462,"13.0000",5,7,1,0,11
163462,"16.0000",5,7,2,0,5
163462,"23.0000",5,7,1,4,6
163462,"26.0000",5,7,1,12,11
163462,"27.0000",5,7,1,4,3
163462,"30.0000",5,7,1,6,4
163462,"38.0000",5,7,2,1,2
163462,"39.0000",7,7,1,19,0
163462,"39.0601",10,7,1,38,0
163462,"40.0000",5,7,1,2,1
163462,"42.0000",5,7,1,6,12
163462,"45.0000",5,7,5,34,22
163462,"50.0000",5,7,1,0,4
163462,"99.0000",5,7,1,159,174
163462,"99.0000",7,7,1,49,13
163462,"99.0000",10,7,1,38,0
163532,"39.0000",2,7,1,14,0
163532,"39.0000",5,7,1,13,0
163532,"39.0000",7,7,1,5,0
163532,"39.0000",9,7,1,1,0
163532,"39.0601",10,7,1,9,0
163532,"99.0000",2,7,1,14,0
163532,"99.0000",5,7,1,13,0
163532,"99.0000",7,7,1,5,0
163532,"99.0000",9,7,1,1,0
163532,"99.0000",10,7,1,9,0
163578,"06.0000",5,7,1,3,55
163578,"09.0000",5,7,1,0,15
163578,"11.0000",5,7,1,0,1
163578,"13.0000",5,7,1,0,8
163578,"16.0000",5,7,1,0,5
163578,"18.0000",5,7,1,0,42
163578,"23.0000",5,7,1,0,2
163578,"26.0000",5,7,1,0,8
163578,"27.0000",5,7,1,0,9
163578,"30.0000",5,7,1,2,37
163578,"30.0000",7,7,1,5,13
163578,"38.0000",5,7,1,0,1
163578,"40.0000",5,7,2,0,3
163578,"42.0000",5,7,1,0,13
163578,"44.0000",5,7,1,0,13
163578,"45.0000",5,7,3,0,9
163578,"50.0000",5,7,2,0,5
163578,"99.0000",5,7,1,5,226
163578,"99.0000",7,7,1,5,13
163611,"13.0000",5,7,1,2,2
163611,"13.0000",7,7,1,1,1
163611,"30.0000",5,7,1,1,0
163611,"50.0000",4,7,1,2,3
163611,"50.0000",5,7,2,18,26
163611,"50.0000",6,7,1,1,2
163611,"50.0000",7,7,4,11,28
163611,"50.0000",9,7,2,4,1
163611,"99.0000",4,7,1,2,3
163611,"99.0000",5,7,1,21,28
163611,"99.0000",6,7,1,1,2
163611,"99.0000",7,7,1,12,29
163611,"99.0000",9,7,1,4,1
163657,"06.0000",2,7,2,3,7
163657,"06.0000",3,7,3,72,143
163657,"07.0000",2,7,4,4,19
163657,"07.0000",3,7,4,37,92
163657,"08.0000",2,7,1,2,4
163657,"08.0000",3,7,1,12,19
163657,"11.0000",3,7,1,1,5
163657,"13.0000",3,7,1,14,35
163657,"15.0000",2,7,2,18,3
163657,"15.0000",3,7,4,41,3
163657,"17.0000",3,7,4,12,26
163657,"18.0000",3,7,1,6,77
163657,"20.0000",2,7,1,0,5
163657,"20.0000",3,7,1,0,11
163657,"22.0000",2,7,1,3,14
163657,"22.0000",3,7,1,5,24
163657,"24.0000",3,7,2,45,76
163657,"30.0000",3,7,1,11,0
163657,"43.0000",3,7,1,24,11
163657,"99.0000",2,7,1,30,52
163657,"99.0000",3,7,1,280,522
163842,"39.0000",5,7,1,4,0
163842,"39.0000",7,7,2,11,11
163842,"39.0000",9,7,1,17,4
163842,"39.0601",10,7,1,22,0
163842,"99.0000",5,7,1,4,0
163842,"99.0000",7,7,1,11,11
163842,"99.0000",9,7,1,17,4
163842,"99.0000",10,7,1,22,0
163851,"06.0000",5,7,2,64,38
163851,"06.0000",7,7,1,7,5
163851,"09.0000",5,7,1,26,28
163851,"13.0000",5,7,2,13,83
163851,"13.0000",7,7,1,24,49
163851,"16.0000",5,7,2,1,3
163851,"17.0000",5,7,1,4,7
163851,"18.0000",5,7,2,2,54
163851,"18.0000",7,7,1,0,5
163851,"23.0000",5,7,1,2,12
163851,"23.0000",7,7,1,0,4
163851,"24.0000",5,7,1,63,94
163851,"26.0000",5,7,1,13,16
163851,"27.0000",5,7,1,8,7
163851,"31.0000",5,7,1,1,9
163851,"38.0000",5,7,1,4,3
163851,"40.0000",5,7,3,16,10
163851,"42.0000",5,7,1,10,23
163851,"42.0000",7,7,1,0,6
163851,"44.0000",5,7,1,5,27
163851,"45.0000",5,7,6,44,26
163851,"45.0000",7,7,1,1,1
163851,"50.0000",5,7,1,1,7
163851,"99.0000",5,7,1,277,447
163851,"99.0000",7,7,1,32,70
163860,"50.0000",1,7,1,2,1
163860,"99.0000",1,7,1,2,1
163912,"13.0000",5,7,1,4,18
163912,"23.0000",5,7,1,3,21
163912,"26.0000",5,7,1,5,11
163912,"27.0000",5,7,1,3,5
163912,"30.0000",5,7,1,4,0
163912,"42.0000",5,7,1,5,15
163912,"44.0000",5,7,1,1,0
163912,"45.0000",5,7,4,52,52
163912,"50.0000",5,7,3,9,11
163912,"99.0000",5,7,1,86,133
163921,"13.0000",5,7,1,0,6
163921,"44.0000",5,7,2,5,17
163921,"99.0000",5,7,1,5,23
163967,"17.0000",1,7,1,1,9
163967,"99.0000",1,7,1,1,9
163976,"24.0000",5,7,1,53,45
163976,"24.0000",7,7,1,15,14
163976,"99.0000",5,7,1,53,45
163976,"99.0000",7,7,1,15,14
164058,"15.0000",2,7,1,146,16
164058,"99.0000",2,7,1,146,16
164076,"06.0000",5,7,2,398,389
164076,"09.0000",5,7,1,83,149
164076,"09.0000",7,7,1,3,1
164076,"11.0000",5,7,1,57,20
164076,"13.0000",5,7,6,27,210
164076,"13.0000",7,7,7,11,63
164076,"16.0000",5,7,2,3,11
164076,"17.0000",5,7,1,3,29
164076,"17.0000",7,7,1,0,5
164076,"18.0000",5,7,4,9,142
164076,"18.0000",7,7,2,4,28
164076,"23.0000",5,7,2,21,53
164076,"23.0000",7,7,1,1,1
164076,"26.0000",5,7,1,24,32
164076,"26.0000",7,7,1,2,3
164076,"27.0000",5,7,1,11,15
164076,"30.0000",5,7,2,33,37
164076,"30.0000",7,7,1,7,7
164076,"38.0000",5,7,1,1,1
164076,"40.0000",5,7,2,13,11
164076,"42.0000",5,7,1,31,113
164076,"42.0000",7,7,1,10,29
164076,"42.0000",8,7,1,0,2
164076,"45.0000",5,7,7,127,99
164076,"45.0000",7,7,1,5,4
164076,"50.0000",5,7,4,22,60
164076,"50.0000",7,7,1,1,1
164076,"99.0000",5,7,1,863,1371
164076,"99.0000",7,7,1,44,142
164076,"99.0000",8,7,1,0,2
164085,"18.0000",2,7,1,2,7
164085,"99.0000",2,7,1,2,7
164137,"18.0000",7,7,1,12,7
164137,"18.1001",10,7,1,124,25
164137,"26.0000",7,7,1,,1
164137,"26.0000",9,7,5,2,7
164137,"42.0000",9,7,1,,3
164137,"99.0000",7,7,1,12,8
164137,"99.0000",9,7,1,2,10
164137,"99.0000",10,7,1,124,25
164155,"11.0000",5,7,1,52,1
164155,"14.0000",5,7,7,359,14
164155,"23.0000",5,7,1,47,14
164155,"27.0000",5,7,1,103,8
164155,"40.0000",5,7,4,199,26
164155,"45.0000",5,7,3,213,16
164155,"99.0000",5,7,1,973,79
164173,"06.0000",3,7,1,1,23
164173,"07.0000",3,7,4,6,78
164173,"11.0000",5,7,1,3,9
164173,"13.0000",3,7,1,0,2
164173,"17.0000",3,7,1,0,2
164173,"20.0000",3,7,1,0,18
164173,"22.0000",3,7,1,2,35
164173,"22.0000",5,7,1,1,11
164173,"24.0000",3,7,2,2,38
164173,"31.0000",3,7,1,0,1
164173,"50.0000",3,7,2,1,6
164173,"99.0000",3,7,1,12,203
164173,"99.0000",5,7,1,4,20
164207,"39.0000",2,7,1,4,9
164207,"39.0000",3,7,1,1,6
164207,"39.0000",5,7,1,19,16
164207,"39.0000",6,7,1,2,0
164207,"39.0000",7,7,2,7,1
164207,"39.0601",10,7,1,15,1
164207,"99.0000",2,7,1,4,9
164207,"99.0000",3,7,1,1,6
164207,"99.0000",5,7,1,19,16
164207,"99.0000",6,7,1,2,0
164207,"99.0000",7,7,1,7,1
164207,"99.0000",10,7,1,15,1
164216,"05.0000",5,7,1,6,0
164216,"06.0000",5,7,1,17,9
164216,"16.0000",5,7,3,2,5
164216,"23.0000",5,7,1,9,12
164216,"23.0000",7,7,1,1,5
164216,"26.0000",5,7,1,4,5
164216,"27.0000",5,7,1,0,4
164216,"30.0000",5,7,2,2,3
164216,"38.0000",5,7,1,2,1
164216,"40.0000",5,7,1,0,1
164216,"42.0000",5,7,1,3,10
164216,"42.0000",7,7,1,1,7
164216,"45.0000",5,7,5,18,30
164216,"45.0000",7,7,1,0,1
164216,"50.0000",5,7,2,1,4
164216,"99.0000",5,7,1,64,84
164216,"99.0000",7,7,1,2,13
164243,"39.0000",7,7,1,19,13
164243,"39.0601",10,7,1,8,0
164243,"99.0000",7,7,1,19,13
164243,"99.0000",10,7,1,8,0
164270,"05.0000",5,7,1,2,2
164270,"06.0000",5,7,1,9,7
164270,"09.0000",5,7,1,10,15
164270,"13.0000",5,7,1,5,5
164270,"13.0000",7,7,8,20,93
164270,"16.0000",5,7,1,1,1
164270,"23.0000",5,7,1,5,7
164270,"24.0000",7,7,1,4,8
164270,"26.0000",5,7,1,5,11
164270,"27.0000",5,7,1,3,1
164270,"30.0000",5,7,1,20,35
164270,"38.0000",5,7,2,1,2
164270,"40.0000",5,7,2,6,1
164270,"42.0000",5,7,2,5,16
164270,"44.0000",5,7,1,2,5
164270,"45.0000",5,7,3,20,18
164270,"50.0000",5,7,5,1,11
164270,"99.0000",5,7,1,95,137
164270,"99.0000",7,7,1,24,101
164313,"06.0000",2,7,1,1,0
164313,"06.0000",3,7,2,6,14
164313,"07.0000",2,7,2,1,8
164313,"07.0000",3,7,3,2,24
164313,"17.0000",2,7,1,0,5
164313,"17.0000",3,7,1,1,3
164313,"18.0000",3,7,1,0,45
164313,"24.0000",3,7,1,0,2
164313,"43.0000",2,7,1,2,1
164313,"43.0000",3,7,1,5,4
164313,"99.0000",2,7,1,4,14
164313,"99.0000",3,7,1,14,92
164368,"01.0000",6,7,1,12,
164368,"06.0000",6,7,4,157,18
164368,"06.0000",7,7,1,39,8
164368,"99.0000",6,7,1,169,18
164368,"99.0000",7,7,1,39,8
164438,"07.0000",1,7,1,5,7
164438,"07.0000",2,7,1,5,9
164438,"99.0000",1,7,1,5,7
164438,"99.0000",2,7,1,5,9
164447,"06.0000",3,7,1,1,
164447,"06.0000",5,7,9,76,52
164447,"06.0000",7,7,3,38,24
164447,"06.0000",8,7,1,,1
164447,"13.0000",5,7,7,2,21
164447,"13.0000",7,7,6,6,20
164447,"13.0000",8,7,3,3,8
164447,"13.0000",9,7,1,,1
164447,"16.0000",5,7,1,,2
164447,"17.0000",5,7,1,,7
164447,"18.0000",5,7,1,,12
164447,"23.0000",5,7,1,4,6
164447,"24.0000",5,7,1,1,1
164447,"26.0000",5,7,2,6,3
164447,"27.0000",5,7,1,,1
164447,"30.0000",5,7,1,,2
164447,"40.0000",5,7,1,5,
164447,"42.0000",5,7,1,6,12
164447,"42.0000",7,7,1,,3
164447,"43.0000",5,7,1,17,11
164447,"43.0000",7,7,1,9,2
164447,"44.0000",7,7,1,10,4
164447,"45.0000",5,7,4,12,6
164447,"99.0000",3,7,1,1,
164447,"99.0000",5,7,1,129,136
164447,"99.0000",7,7,1,63,53
164447,"99.0000",8,7,1,3,9
164447,"99.0000",9,7,1,,1
164465,"05.0000",5,7,4,18,16
164465,"16.0000",5,7,4,8,14
164465,"23.0000",5,7,2,48,41
164465,"24.0000",5,7,1,2,0
164465,"26.0000",5,7,2,20,17
164465,"27.0000",5,7,1,11,3
164465,"30.0000",5,7,1,3,4
164465,"38.0000",5,7,2,16,5
164465,"40.0000",5,7,3,11,6
164465,"42.0000",5,7,1,9,20
164465,"45.0000",5,7,5,75,32
164465,"50.0000",5,7,3,14,18
164465,"99.0000",5,7,1,235,176
164474,"39.0000",7,7,1,1,5
164474,"39.0000",9,7,1,17,6
164474,"39.0601",10,7,1,27,29
164474,"99.0000",7,7,1,1,5
164474,"99.0000",9,7,1,17,6
164474,"99.0000",10,7,1,27,29
164492,"06.0000",3,7,1,0,1
164492,"06.0000",5,7,1,43,21
164492,"06.0000",7,7,1,83,40
164492,"11.0000",5,7,1,5,6
164492,"13.0000",5,7,1,1,12
164492,"13.0000",7,7,1,4,10
164492,"17.0000",3,7,1,0,3
164492,"17.0000",5,7,3,0,9
164492,"18.0000",5,7,2,0,6
164492,"18.0000",7,7,1,2,40
164492,"22.0000",3,7,1,0,9
164492,"22.0000",5,7,1,0,1
164492,"23.0000",5,7,1,1,1
164492,"24.0000",5,7,1,1,5
164492,"26.0000",5,7,1,2,1
164492,"26.0000",7,7,1,0,4
164492,"42.0000",5,7,1,0,5
164492,"42.0000",7,7,1,7,17
164492,"42.0000",8,7,1,0,4
164492,"43.0000",7,7,1,68,7
164492,"44.0000",5,7,1,0,9
164492,"50.0000",5,7,2,2,13
164492,"99.0000",3,7,1,0,13
164492,"99.0000",5,7,1,55,89
164492,"99.0000",7,7,1,164,118
164492,"99.0000",8,7,1,0,4
164508,"06.0000",3,7,2,,31
164508,"07.0000",3,7,4,,70
164508,"08.0000",3,7,1,,9
164508,"17.0000",3,7,2,,25
164508,"99.0000",3,7,1,,135
164517,"06.0000",3,7,2,,18
164517,"07.0000",3,7,3,,27
164517,"13.0000",2,7,1,,1
164517,"13.0000",3,7,1,,7
164517,"24.0000",3,7,1,,1
164517,"99.0000",2,7,1,,1
164517,"99.0000",3,7,1,,53
164526,"50.0000",4,7,4,17,27
164526,"99.0000",4,7,1,17,27
164535,"17.0000",2,7,1,0,11
164535,"20.0000",2,7,1,,1
164535,"46.0000",2,7,1,1,
164535,"47.0000",2,7,1,1,
164535,"48.0000",2,7,2,2,
164535,"99.0000",2,7,1,4,12
164562,"06.0000",3,7,2,2,7
164562,"06.0000",5,7,2,71,65
164562,"06.0000",7,7,1,,10
164562,"06.0000",8,7,1,8,
164562,"11.0000",5,7,1,5,1
164562,"13.0000",7,7,1,,2
164562,"16.0000",5,7,2,1,7
164562,"17.0000",5,7,1,4,26
164562,"17.0000",7,7,1,11,30
164562,"17.0000",8,7,1,1,6
164562,"18.0000",5,7,1,1,32
164562,"23.0000",5,7,1,10,33
164562,"23.0000",7,7,1,1,
164562,"24.0000",3,7,1,1,14
164562,"26.0000",5,7,1,5,20
164562,"27.0000",5,7,1,6,2
164562,"38.0000",5,7,2,5,3
164562,"38.0000",7,7,1,2,6
164562,"38.0000",8,7,1,,1
164562,"40.0000",5,7,1,1,1
164562,"42.0000",5,7,1,7,45
164562,"42.0000",7,7,3,8,11
164562,"42.0000",8,7,1,1,
164562,"45.0000",5,7,4,23,29
164562,"50.0000",5,7,1,,3
164562,"99.0000",3,7,1,3,21
164562,"99.0000",5,7,1,139,267
164562,"99.0000",7,7,1,22,59
164562,"99.0000",8,7,1,10,7
164571,"04.0000",5,7,1,,1
164571,"06.0000",5,7,1,7,3
164571,"07.0000",2,7,1,,1
164571,"07.0000",3,7,1,,1
164571,"07.0000",5,7,2,1,5
164571,"11.0000",5,7,1,4,
164571,"13.0000",3,7,1,,3
164571,"13.0000",5,7,2,4,7
164571,"16.0000",5,7,1,,1
164571,"17.0000",5,7,1,1,
164571,"18.0000",3,7,1,,14
164571,"18.0000",5,7,2,,10
164571,"19.0000",5,7,1,,1
164571,"23.0000",5,7,1,2,1
164571,"27.0000",5,7,1,1,
164571,"38.0000",5,7,1,6,
164571,"39.0000",5,7,2,5,
164571,"40.0000",5,7,1,1,
164571,"42.0000",5,7,1,5,
164571,"44.0000",5,7,1,,1
164571,"45.0000",5,7,2,6,2
164571,"50.0000",5,7,1,,1
164571,"99.0000",2,7,1,,1
164571,"99.0000",3,7,1,,18
164571,"99.0000",5,7,1,43,33
164580,"06.0000",5,7,9,271,170
164580,"06.0000",7,7,1,240,128
164580,"06.0000",8,7,1,5,1
164580,"09.0000",5,7,1,,2
164580,"99.0000",5,7,1,271,172
164580,"99.0000",7,7,1,240,128
164580,"99.0000",8,7,1,5,1
164614,"95.0000",5,7,1,2,0
164614,"99.0000",5,7,1,2,0
164632,"04.0000",3,7,1,,13
164632,"06.0000",3,7,2,,41
164632,"07.0000",3,7,3,,56
164632,"08.0000",3,7,3,,87
164632,"11.0000",3,7,1,,2
164632,"17.0000",3,7,2,,11
164632,"22.0000",3,7,1,,37
164632,"24.0000",3,7,1,,13
164632,"99.0000",3,7,1,,260
164641,"06.0000",3,7,3,10,40
164641,"07.0000",3,7,3,0,12
164641,"08.0000",3,7,2,3,126
164641,"13.0000",3,7,1,0,2
164641,"17.0000",3,7,1,1,12
164641,"99.0000",3,7,1,14,192
164650,"18.0000",4,7,1,1,22
164650,"99.0000",4,7,1,1,22
164711,"01.0000",3,7,1,1,
164711,"02.0000",3,7,1,1,15
164711,"06.0000",3,7,1,20,11
164711,"08.0000",3,7,1,5,48
164711,"17.0000",3,7,1,1,27
164711,"20.0000",3,7,1,0,36
164711,"24.0000",3,7,1,7,21
164711,"31.0000",3,7,2,21,22
164711,"99.0000",3,7,1,56,180
164720,"04.0000",1,7,1,,16
164720,"04.0000",3,7,1,0,14
164720,"06.0000",1,7,1,2,20
164720,"06.0000",2,7,1,4,35
164720,"06.0000",3,7,2,5,22
164720,"07.0000",1,7,1,,2
164720,"07.0000",2,7,1,,3
164720,"07.0000",3,7,4,,37
164720,"08.0000",3,7,2,1,25
164720,"11.0000",1,7,1,,1
164720,"11.0000",3,7,1,,6
164720,"13.0000",1,7,1,,37
164720,"17.0000",1,7,1,1,8
164720,"17.0000",3,7,3,5,36
164720,"18.0000",1,7,1,,7
164720,"20.0000",1,7,2,14,42
164720,"22.0000",1,7,1,,21
164720,"22.0000",2,7,1,,4
164720,"22.0000",3,7,1,,19
164720,"24.0000",3,7,2,,6
164720,"30.0000",1,7,1,5,67
164720,"41.0000",1,7,1,2,4
164720,"99.0000",1,7,1,24,225
164720,"99.0000",2,7,1,4,42
164720,"99.0000",3,7,1,11,165
164739,"06.0000",2,7,1,16,23
164739,"06.0000",3,7,3,95,113
164739,"06.0000",5,7,7,389,464
164739,"06.0000",7,7,4,207,112
164739,"09.0000",5,7,1,3,21
164739,"11.0000",5,7,1,49,28
164739,"11.0000",6,7,1,2,5
164739,"11.0000",7,7,1,27,20
164739,"22.0000",3,7,1,,6
164739,"24.0000",5,7,1,2,7
164739,"27.0000",5,7,1,2,1
164739,"44.0000",5,7,1,1,
164739,"99.0000",2,7,1,16,23
164739,"99.0000",3,7,1,95,119
164739,"99.0000",5,7,1,446,521
164739,"99.0000",6,7,1,2,5
164739,"99.0000",7,7,1,234,132
164748,"13.0000",5,7,1,14,0
164748,"50.0000",5,7,3,214,50
164748,"99.0000",5,7,1,228,50
164775,"03.0000",3,7,1,6,0
164775,"06.0000",3,7,3,31,67
164775,"07.0000",3,7,2,1,24
164775,"11.0000",3,7,1,6,4
164775,"14.0000",3,7,1,6,1
164775,"15.0000",3,7,1,16,1
164775,"17.0000",1,7,1,0,12
164775,"17.0000",3,7,2,3,12
164775,"18.0000",3,7,1,2,37
164775,"20.0000",1,7,1,0,4
164775,"24.0000",3,7,2,34,59
164775,"43.0000",3,7,2,15,6
164775,"50.0000",3,7,2,9,18
164775,"99.0000",1,7,1,0,16
164775,"99.0000",3,7,1,129,229
164809,"18.0000",4,7,1,1,2
164809,"99.0000",4,7,1,1,2
164872,"04.0000",4,7,1,1,
164872,"04.0000",5,7,1,35,34
164872,"99.0000",4,7,1,1,
164872,"99.0000",5,7,1,35,34
164906,"95.0000",1,7,1,4,4
164906,"99.0000",1,7,1,4,4
164924,"05.0000",5,7,2,1,4
164924,"05.0000",7,7,2,2,3
164924,"06.0000",5,7,4,296,282
164924,"06.0000",7,7,2,120,79
164924,"09.0000",5,7,1,47,107
164924,"11.0000",5,7,1,34,20
164924,"13.0000",5,7,4,11,148
164924,"13.0000",7,7,4,31,95
164924,"13.0000",8,7,3,3,9
164924,"13.0000",9,7,3,26,36
164924,"16.0000",5,7,4,5,35
164924,"16.0000",7,7,1,4,5
164924,"16.0000",9,7,1,,1
164924,"18.0000",5,7,1,,129
164924,"18.0000",7,7,1,1,68
164924,"22.0101",10,7,1,148,120
164924,"23.0000",5,7,2,94,146
164924,"23.0000",7,7,2,5,7
164924,"23.0000",9,7,1,1,2
164924,"26.0000",5,7,2,57,31
164924,"26.0000",7,7,1,2,4
164924,"27.0000",5,7,1,22,29
164924,"27.0000",7,7,1,2,3
164924,"38.0000",5,7,1,26,20
164924,"38.0000",7,7,1,10,
164924,"38.0000",9,7,1,1,
164924,"39.0000",5,7,1,4,5
164924,"39.0000",7,7,2,20,45
164924,"39.0000",8,7,1,,1
164924,"39.0000",9,7,2,2,4
