unitid,"cipcode",crace15,crace16,awlevel
180948,"50.0501",1,1,5
180948,"50.0901",1,2,5
180948,"99.0000",,1,3
180948,"99.0000",136,177,5
180948,"99.0000",18,28,7
180984,"06.0201",1,2,5
180984,"06.0401",5,5,5
180984,"09.0101",2,0,5
180984,"13.0405",4,1,7
180984,"13.1001",0,3,5
180984,"13.1202",16,32,5
180416,"14.0101",6,1,7
180416,"14.1401",12,2,5
180416,"14.1501",12,2,5
180416,"14.1501",3,0,7
180416,"14.1601",10,4,5
180416,"14.1601",2,0,7
180416,"14.2001",3,2,5
180416,"14.2001",5,0,7
180416,"14.2101",12,2,5
180416,"14.2101",4,0,7
180416,"14.2501",54,6,5
180416,"14.2501",2,2,7
180416,"14.9999",2,1,5
180416,"14.9999",1,0,7
180416,"15.0701",5,4,5
180416,"15.0701",3,1,7
180416,"27.0401",6,5,5
180416,"30.9999",8,13,3
180416,"30.9999",13,14,5
180416,"40.0501",2,1,5
180416,"99.0000",18,13,3
180416,"99.0000",201,99,5
180416,"99.0000",26,4,7
180425,"17.0209",3,2,4
180425,"99.0000",3,2,4
180461,"01.0101",67,23,5
180461,"01.0103",5,3,7
180461,"02.0101",9,8,5
180461,"02.0201",,1,7
180461,"02.0402",1,,5
180461,"02.0402",4,1,7
180461,"02.0402",3,,9
180461,"02.0409",3,1,7
180461,"02.0501",4,,7
180461,"03.0101",15,5,5
180461,"03.0601",13,1,7
180461,"03.9999",1,,5
180461,"03.9999",2,2,7
180461,"04.0201",30,13,5
180461,"04.0501",1,7,5
180461,"06.0101",131,109,5
180461,"10.0102",32,7,5
180461,"10.0103",5,2,5
180461,"10.0104",10,8,5
180461,"11.0101",37,7,5
180461,"11.0101",9,3,7
180461,"13.0101",38,29,7
180461,"13.0101",10,5,9
180461,"13.1202",10,66,5
180461,"13.1205",12,9,5
180461,"13.1301",9,4,5
180461,"13.1303",,3,7
180461,"13.1309",12,,5
180461,"13.1309",2,,7
180461,"13.1312",3,6,5
180461,"13.1314",14,14,5
180461,"13.1314",4,4,7
180461,"14.0101",1,2,5
180461,"14.0301",6,,5
180461,"14.0701",27,3,5
180461,"14.0701",6,1,7
180461,"14.0801",82,4,5
180461,"14.0801",4,,7
180461,"14.0801",2,,9
180461,"14.1001",105,11,5
180461,"14.1001",9,1,7
180461,"14.1101",1,,7
180461,"14.1401",2,1,7
180461,"14.1701",9,5,5
180461,"14.1701",10,,7
180461,"14.1901",93,7,5
180461,"14.1901",2,,7
180461,"14.1901",2,,9
180461,"16.0101",3,12,5
180461,"18.1101",17,110,5
180461,"18.1101",,9,7
180461,"18.2401",,1,7
180461,"18.2401",1,,9
180461,"19.0101",4,57,5
180461,"19.0101",1,7,7
180461,"23.0101",12,20,5
180461,"23.1001",5,23,5
180461,"26.0101",41,25,5
180461,"26.0101",1,3,7
180461,"26.0201",2,,7
180461,"26.0305",1,,7
180461,"26.0305",,1,9
180461,"26.0501",9,16,5
180461,"26.0501",2,,9
180461,"27.0101",21,14,5
180461,"27.0101",8,2,7
180461,"27.0101",,1,9
180461,"27.0501",1,1,7
180461,"38.0101",3,1,5
180461,"40.0501",4,3,5
180461,"40.0501",5,,7
180461,"40.0501",6,1,9
180461,"40.0703",18,4,5
180461,"40.0703",6,2,7
180461,"40.0801",9,,5
180461,"40.0801",8,3,7
180461,"40.0801",3,,9
180461,"42.0101",9,13,5
180461,"42.0101",1,1,7
180461,"44.0101",4,3,7
180461,"45.0601",8,1,5
180461,"45.0801",10,6,5
180461,"45.0801",2,2,7
180461,"45.1001",23,22,5
180461,"45.1101",19,15,5
180461,"50.0101",8,8,5
180461,"50.0101",2,3,7
180461,"50.0201",11,6,5
180461,"50.0501",3,6,5
180461,"99.0000",959,682,5
180461,"99.0000",160,88,7
180461,"99.0000",29,8,9
180489,"03.0201",3,2,5
180489,"03.0501",2,,5
180489,"03.0501",4,2,7
180489,"03.0501",1,,9
180489,"03.0506",23,4,5
180489,"03.0601",15,6,5
180489,"03.0601",2,1,7
180489,"04.0301",5,1,7
180489,"06.0201",39,29,5
180489,"06.0201",2,1,7
180489,"06.0301",65,28,5
180489,"06.0401",59,30,5
180489,"06.0401",43,18,7
180489,"06.0601",3,11,5
180489,"06.1201",4,3,5
180489,"06.1401",18,22,5
180489,"06.1701",5,2,5
180489,"06.1801",2,1,5
180489,"09.0401",13,16,5
180489,"09.0401",3,2,7
180489,"09.0701",11,8,5
180489,"11.0101",18,12,5
180489,"11.0101",7,2,7
180489,"13.0101",22,34,7
180489,"13.0101",7,2,9
180489,"13.0801",,1,7
180489,"13.1101",3,11,7
180489,"13.1202",15,75,5
180489,"13.1205",2,1,5
180489,"13.1303",3,5,5
180489,"13.1312",5,6,5
180489,"13.1312",4,4,7
180489,"13.1314",11,25,5
180489,"13.1314",4,2,7
180489,"13.1316",9,6,5
180489,"13.1317",3,2,5
180489,"16.0402",3,2,5
180489,"16.0501",,1,5
180489,"16.0901",1,4,5
180489,"16.0901",,1,7
180489,"16.0903",,1,5
180489,"16.0905",2,4,5
180489,"16.0905",1,,7
180489,"17.0310",1,4,5
180489,"17.0813",2,13,5
180489,"18.0103",2,10,5
180489,"18.0103",,6,7
180489,"18.1401",15,14,5
180489,"19.0101",,9,5
180489,"22.0101",46,32,10
180489,"23.0101",11,32,5
180489,"23.0101",5,5,7
180489,"23.0201",2,,5
180489,"23.0501",9,5,7
180489,"23.1001",13,31,5
180489,"23.1001",2,6,7
180489,"24.0101",4,4,5
180489,"26.0101",12,6,5
180489,"26.0101",2,,7
180489,"26.0201",1,,7
180489,"26.0301",1,,5
180489,"26.0301",,2,7
180489,"26.0301",2,,9
180489,"26.0501",6,8,5
180489,"26.0501",2,,9
180489,"26.0701",13,6,5
180489,"26.0701",1,,7
180489,"26.0701",1,,9
180489,"27.0101",5,2,5
180489,"27.0101",1,1,7
180489,"27.0101",1,,9
180489,"30.9999",4,2,3
180489,"30.9999",9,8,7
180489,"31.0301",8,6,5
180489,"31.0301",1,,7
180489,"38.0101",4,2,5
180489,"38.0201",2,1,5
180489,"40.0501",8,3,5
180489,"40.0501",3,1,7
180489,"40.0501",2,1,9
180489,"40.0601",9,4,5
180489,"40.0601",3,3,7
180489,"40.0801",3,,5
180489,"42.0101",16,41,5
180489,"42.0101",1,3,7
180489,"42.0101",3,5,9
180489,"44.0401",8,1,7
180489,"44.0701",6,23,5
180489,"45.0201",,5,5
180489,"45.0201",5,1,7
180489,"45.0601",10,2,5
180489,"45.0601",1,,7
180489,"45.0701",7,1,5
180489,"45.0801",18,8,5
180489,"45.0801",2,3,7
180489,"45.1001",20,14,5
180489,"45.1001",1,,7
180489,"45.1101",14,4,5
180489,"45.1101",,2,7
180489,"45.1101",1,,9
180489,"50.0501",3,5,5
180489,"50.0501",1,,7
180489,"50.0705",3,13,5
180489,"50.0705",1,3,7
180489,"50.0901",3,4,5
180489,"50.0903",,1,5
180489,"99.0000",4,2,3
180489,"99.0000",555,582,5
180489,"99.0000",157,130,7
180489,"99.0000",20,8,9
180489,"99.0000",46,32,10
180522,"01.9999",7,1,3
180522,"06.0401",10,27,3
180522,"06.0401",14,18,5
180522,"07.0601",0,13,3
180522,"13.1101",14,16,7
180522,"13.1202",5,24,5
180522,"13.1202",3,12,7
180522,"13.1303",0,5,5
180522,"13.1305",1,4,5
180522,"13.1309",4,0,5
180522,"13.1311",5,1,5
180522,"13.1314",3,6,5
180522,"13.1316",2,0,5
180106,"26.0101",16,13,5
180106,"27.0101",5,3,5
180106,"39.0401",0,1,5
180106,"39.0601",1,1,5
180106,"40.0501",1,0,5
180106,"42.0101",1,13,5
180106,"44.0401",4,0,5
180106,"44.0701",3,5,5
180106,"45.0101",1,0,5
180106,"45.0801",1,1,5
180106,"45.0901",1,1,5
180106,"45.1001",6,3,5
180106,"45.1101",1,2,5
180106,"50.0501",0,1,5
180106,"50.0701",0,1,3
180106,"99.0000",0,6,3
180106,"99.0000",88,152,5
180133,"17.0310",,4,6
180133,"99.0000",,4,6
180142,"41.0204",1,4,4
180142,"99.0000",1,4,4
180151,"01.0102",6,,2
180151,"01.0102",8,4,3
180151,"02.0208",2,2,2
180151,"06.0101",1,3,3
180151,"07.0601",1,3,2
180151,"07.0601",,5,3
180151,"07.0604",,1,3
180151,"15.0203",3,,3
180151,"15.0903",1,,3
180151,"17.0405",,3,3
180151,"24.0101",26,13,3
180151,"43.0107",14,3,3
180151,"99.0000",9,5,2
180151,"99.0000",53,32,3
180160,"06.0401",1,2,3
180160,"07.0401",,1,3
180160,"13.0101",,3,3
180160,"17.0401",,1,3
180160,"24.0102",,1,3
180160,"43.0107",1,1,3
180160,"46.0201",1,,3
180160,"99.0000",3,9,3
180179,"06.0201",10,24,5
180179,"06.0301",9,5,5
180179,"06.0401",23,25,5
180179,"06.0501",2,1,5
180179,"06.1201",8,3,5
180179,"06.1401",6,11,5
180179,"07.0305",3,1,3
180179,"07.0702",1,0,3
180179,"07.0801",1,10,3
180179,"09.0101",12,15,5
180179,"13.0101",1,8,7
180179,"13.1001",1,19,5
180179,"13.1005",4,3,7
180179,"13.1006",1,0,7
180179,"13.1007",0,2,7
180179,"13.1011",3,4,7
180179,"13.1101",8,20,7
180179,"13.1202",8,62,5
180179,"13.1204",0,1,3
180179,"13.1204",0,2,7
180179,"13.1205",0,2,7
180179,"13.1302",1,0,5
180179,"13.1303",3,6,5
180179,"13.1305",2,11,5
180179,"13.1311",3,3,5
180179,"13.1312",0,1,5
180179,"13.1314",2,7,5
180179,"13.1315",0,8,7
180179,"13.1316",5,0,5
180179,"13.1317",3,0,5
180179,"13.1318",5,1,5
180179,"16.0501",1,1,5
180179,"16.0905",0,2,5
180179,"17.0407",3,7,5
180179,"17.0407",4,7,7
180179,"17.0499",7,27,5
180179,"23.0101",0,1,5
180179,"24.0101",4,4,3
180179,"26.0101",2,4,5
180179,"27.0101",6,1,5
180179,"42.0101",0,3,3
180179,"42.0101",7,10,5
180179,"45.0801",4,1,5
180179,"45.1101",5,3,5
180179,"50.0701",3,7,5
180179,"50.0901",0,2,5
180179,"99.0000",9,19,3
180179,"99.0000",141,260,5
180179,"99.0000",21,56,7
180197,"03.0599",3,2,3
180197,"06.0401",6,8,3
180197,"06.0701",,4,3
180197,"07.0601",,10,3
180197,"15.0203",4,4,3
180197,"17.0406",1,12,3
180197,"24.0101",25,36,3
180197,"99.0000",39,76,3
180203,"07.0199",1,5,3
180203,"07.0606",0,1,3
180203,"07.0801",0,4,3
180203,"11.0601",0,3,2
180203,"24.0199",2,4,3
180203,"46.0201",8,0,1
180203,"99.0000",8,0,1
180203,"99.0000",0,3,2
180203,"99.0000",3,14,3
180212,"01.0201",3,,3
180212,"13.1204",,3,3
180212,"17.0499",1,3,3
180212,"17.0699",,2,2
180212,"24.0102",6,8,3
180212,"43.0104",2,,3
180212,"46.0499",4,,3
180212,"99.0000",,2,2
180212,"99.0000",16,14,3
180249,"07.0101",1,9,2
180249,"07.0302",1,1,2
180249,"07.0303",1,13,2
180249,"07.0605",,9,2
180249,"07.0705",,5,2
180249,"07.0801",,2,2
180249,"07.9999",,9,2
180249,"08.0301",5,4,2
180249,"17.0101",0,21,2
180249,"17.0206",15,4,1
180249,"17.0210",3,9,2
180249,"17.0602",13,18,1
180249,"17.0605",0,23,2
180249,"17.0818",2,7,2
180249,"17.9999",0,10,1
180249,"20.0403",4,6,2
180249,"47.0408",1,1,2
180249,"99.0000",28,32,1
180249,"99.0000",18,119,2
180258,"06.0101",2,3,3
180258,"06.0101",10,10,5
180258,"06.0201",0,7,3
180258,"06.0201",2,5,5
180258,"09.0101",0,1,5
180258,"09.0701",0,2,5
180258,"10.0104",1,0,3
180258,"11.0101",6,1,3
180258,"11.0101",3,5,5
180258,"13.1202",3,16,5
180258,"13.1204",0,1,3
180258,"13.1314",0,3,5
180258,"17.0407",1,4,3
180258,"17.0499",6,5,3
180258,"17.0499",4,2,7
180258,"17.9999",0,1,3
180258,"22.0103",3,1,3
180258,"22.0103",2,3,5
180258,"23.0101",0,3,5
180258,"24.0102",0,1,5
180258,"26.0101",3,6,5
180258,"27.0101",2,1,3
180258,"27.0101",2,4,5
180258,"40.0101",0,1,5
180258,"40.0501",2,3,5
180258,"43.0104",4,0,3
180258,"43.0104",2,0,5
180258,"43.0201",1,0,3
180258,"44.9999",1,0,5
180258,"45.0101",3,0,5
180258,"45.0801",1,1,5
180258,"45.1101",4,12,5
180258,"99.0000",26,24,3
180258,"99.0000",38,76,5
180258,"99.0000",4,2,7
180276,"01.0201",16,0,4
180276,"07.0101",2,5,1
180276,"07.0301",8,5,4
180276,"07.0603",,6,1
180276,"07.0604",,4,1
180276,"07.0605",,10,1
180276,"07.0702",,5,1
180276,"07.0801",,13,1
180276,"17.0605",1,26,2
180276,"46.0201",12,0,2
180276,"47.0101",13,0,4
180276,"47.0105",12,,4
180276,"47.0604",101,,4
180276,"47.0699",6,,4
180276,"47.9999",35,0,2
180276,"48.0503",4,0,2
180276,"48.0508",7,,2
180276,"99.0000",2,43,1
180276,"99.0000",59,26,2
180276,"99.0000",156,5,4
180328,"07.0601",,2,3
180328,"24.0101",1,2,3
180328,"26.0101",1,1,3
180328,"27.0101",1,1,3
180328,"99.0000",3,6,3
180373,"06.0401",0,5,3
180373,"07.0604",0,1,3
180373,"07.0702",0,1,2
180373,"11.0201",2,3,3
180373,"15.0302",8,0,2
180373,"15.0302",8,0,3
180373,"15.0803",8,1,2
180373,"15.0803",4,1,3
180373,"18.1101",0,19,3
180373,"24.0101",8,17,3
180373,"47.0502",2,0,3
180373,"50.0605",1,0,2
180373,"99.0000",17,2,2
180373,"99.0000",24,46,3
180382,"07.0101",2,21,2
180382,"07.0302",2,6,2
180382,"07.0305",5,2,4
180382,"07.0604",,10,4
180382,"07.0605",,6,2
180382,"07.0606",,2,2
180382,"07.0699",,1,2
180382,"07.0702",,3,2
180382,"07.0707",,4,2
180382,"07.0801",,10,2
180382,"08.0102",,3,2
180382,"08.0705",1,,2
180382,"15.0303",13,1,4
180382,"17.0210",6,9,2
180382,"17.0211",2,6,2
180382,"17.0605",1,21,2
180382,"20.0401",4,,4
180382,"20.0403",2,,2
180382,"47.0302",4,,2
180382,"47.0606",9,,2
180382,"48.0508",7,,2
180382,"49.0202",14,1,2
180382,"49.0205",13,5,1
180382,"99.0000",13,5,1
180382,"99.0000",50,93,2
180382,"99.0000",22,13,4
180416,"06.0101",23,37,5
180416,"11.0101",20,16,5
180416,"14.0101",10,0,3
180416,"14.0101",27,3,5
179867,"42.0101",7,5,9
179867,"42.0901",,1,5
179867,"44.0701",9,89,7
179867,"44.0701",,1,9
179867,"45.0201",4,9,5
179867,"45.0201",1,4,7
179867,"45.0201",2,2,9
179867,"45.0601",35,23,5
179867,"45.0601",11,5,7
179867,"45.0601",2,1,9
179867,"45.0801",36,18,5
179867,"45.0801",3,1,7
179867,"45.0801",1,,9
179867,"45.1001",24,22,5
179867,"45.1001",3,,7
179867,"45.1101",8,15,5
179867,"45.1101",1,4,9
179867,"45.1201",,3,5
179867,"45.1201",1,,7
179867,"50.0206",1,,5
179867,"50.0206",1,,7
179867,"50.0301",,2,5
179867,"50.0402",9,15,5
179867,"50.0501",3,4,5
179867,"50.0605",3,5,5
179867,"50.0703",1,9,5
179867,"50.0703",1,3,7
179867,"50.0708",5,9,5
179867,"50.0708",3,5,7
179867,"50.0709",1,5,5
179867,"50.0709",3,1,7
179867,"50.0710",,6,5
179867,"50.0710",3,2,7
179867,"50.0799",,4,5
179867,"50.0903",,2,5
179867,"50.0903",1,1,7
179867,"50.0903",2,2,9
179867,"99.0000",747,560,5
179867,"99.0000",408,299,7
179867,"99.0000",1,1,8
179867,"99.0000",73,39,9
179867,"99.0000",234,126,10
179894,"06.0301",13,5,7
179894,"06.0401",154,130,5
179894,"06.0401",837,263,7
179894,"06.0402",60,17,7
179894,"06.0901",3,3,7
179894,"06.1201",249,54,7
179894,"06.1401",40,24,7
179894,"06.9999",18,5,7
179894,"09.0101",18,26,5
179894,"09.0101",10,23,7
179894,"11.0101",32,10,5
179894,"13.0101",2,18,5
179894,"13.1311",8,13,7
179894,"13.1316",4,6,7
179894,"13.1317",4,53,7
179894,"13.1399",18,152,7
179894,"16.0101",2,3,5
179894,"18.0701",59,87,7
179894,"18.1101",5,111,5
179894,"19.0705",0,2,7
179894,"22.0103",0,11,1
179894,"22.0103",1,1,7
179894,"23.0101",5,9,5
179894,"26.0101",0,7,5
179894,"27.0101",1,0,5
179894,"30.0401",1,12,5
179894,"30.0401",6,9,7
179894,"38.0101",1,0,5
179894,"38.0201",0,1,5
179894,"42.0101",6,20,5
179894,"42.0601",12,31,7
179894,"42.0901",151,123,7
179894,"43.0103",7,0,7
179894,"44.0401",18,2,7
179894,"45.0101",6,13,5
179894,"45.0201",0,1,5
179894,"45.0601",8,1,7
179894,"45.0901",11,14,5
179894,"45.0901",32,11,7
179894,"45.1101",1,6,5
179894,"45.9999",1,0,1
179894,"50.0301",0,4,5
179894,"50.0501",5,10,5
179894,"50.0701",5,15,5
179894,"50.0901",1,3,5
179894,"50.0903",1,2,5
179894,"50.0903",1,2,7
179894,"50.0904",2,0,5
179894,"50.0999",3,0,5
179894,"50.9999",4,6,5
179894,"99.0000",1,11,1
179894,"99.0000",266,421,5
179894,"99.0000",1559,887,7
179919,"24.0101",1,,2
179919,"24.0101",26,7,3
179919,"99.0000",1,,2
179919,"99.0000",26,7,3
179946,"06.0201",2,1,5
179946,"06.0401",26,4,5
179946,"11.0101",7,1,5
179946,"13.1202",,1,5
179946,"13.1314",1,,5
179946,"16.0905",,1,5
179946,"23.0101",9,4,5
179946,"23.0201",1,,5
179946,"26.0101",1,,5
179946,"27.0101",4,,5
179946,"38.0101",1,,5
179946,"40.0501",2,,5
179946,"42.0101",6,6,5
179946,"45.0601",7,1,5
179946,"45.0801",2,1,5
179946,"45.0901",,1,5
179946,"45.1001",5,3,5
179946,"45.1101",2,1,5
179946,"50.0501",1,,5
179946,"50.0701",2,1,5
179946,"99.0000",79,26,5
179955,"06.0201",9,13,5
179955,"06.0401",54,31,5
179955,"06.0501",5,1,5
179955,"09.0101",14,15,5
179955,"09.0501",5,4,5
179955,"11.0101",,1,5
179955,"11.0301",5,5,5
179955,"13.1202",1,26,5
179955,"13.1314",4,1,5
179955,"16.0901",,2,5
179955,"16.0905",,1,5
179955,"18.1101",,30,5
179955,"23.0101",1,7,5
179955,"26.0101",9,6,5
179955,"27.0101",3,4,5
179955,"30.0801",2,3,5
179955,"30.9999",1,1,5
179955,"38.0101",1,,5
179955,"38.0201",5,2,5
179955,"40.0501",4,3,5
179955,"40.0801",4,,5
179955,"42.0101",3,16,5
179955,"45.0801",4,7,5
179955,"45.1001",3,4,5
179955,"45.1101",2,2,5
179955,"50.0901",8,9,5
179955,"50.9999",3,3,5
179955,"99.0000",150,197,5
179964,"01.0505",,9,5
179964,"04.0501",,2,5
179964,"06.0201",,10,5
179964,"06.0401",,27,5
179964,"06.0501",,1,5
179964,"06.1401",,8,5
179964,"08.0102",,7,5
179964,"09.0101",,2,5
179964,"11.0101",,4,5
179964,"13.1011",,1,5
179964,"13.1202",,9,5
179964,"13.1204",,1,5
179964,"13.1314",,3,5
179964,"19.0101",,2,5
179964,"22.0103",,8,5
179964,"23.0101",,1,5
179964,"26.0101",,1,5
179964,"30.9999",,2,5
179964,"42.0101",,1,5
179964,"45.0801",,3,5
179964,"45.1101",,3,5
179964,"99.0000",,105,5
180045,"01.0201",2,0,4
180045,"06.1401",8,5,4
180045,"07.0101",5,17,2
180045,"07.0604",0,16,2
180045,"07.0605",0,5,2
180045,"07.0606",0,4,2
180045,"07.0702",0,3,2
180045,"07.0705",0,4,2
180045,"07.0799",0,2,2
180045,"08.0706",5,1,2
180045,"08.0708",1,0,4
180045,"17.0605",1,13,2
180045,"47.0106",19,0,2
180045,"47.0201",15,0,4
180045,"47.0603",14,0,2
180045,"47.0603",8,0,4
180045,"47.0604",13,0,4
180045,"47.0605",8,0,4
180045,"47.9999",12,0,2
180045,"48.0101",4,2,2
180045,"48.0199",4,2,4
180045,"48.0508",8,0,2
180045,"99.0000",68,67,2
180045,"99.0000",59,7,4
180054,"05.0202",2,1,3
180054,"06.0499",1,1,3
180054,"07.0601",,2,3
180054,"07.0702",,2,3
180054,"17.0405",,2,3
180054,"24.0199",7,13,3
180054,"99.0000",10,21,3
180063,"12.0403",0,30,4
180063,"99.0000",0,30,4
180081,"06.1701",4,17,1
180081,"07.0101",,3,2
180081,"07.0302",2,7,2
180081,"07.0303",0,6,1
180081,"07.0399",,6,2
180081,"07.0604",,2,2
180081,"07.0605",,7,2
180081,"07.0607",,1,2
180081,"07.0699",,4,2
180081,"07.0801",,2,2
180081,"15.0201",4,1,2
180081,"15.0303",4,,2
180081,"17.0605",,25,2
180081,"47.0604",10,,2
180081,"47.0606",13,,2
180081,"48.0101",,5,1
180081,"48.0503",,6,1
180081,"48.0508",9,,2
180081,"99.0000",4,34,1
180081,"99.0000",42,58,2
180106,"05.0102",1,0,5
180106,"06.0201",6,20,5
180106,"06.0401",18,18,5
180106,"06.0501",4,0,5
180106,"09.0101",0,2,3
180106,"09.0101",0,4,5
180106,"11.0101",0,1,3
180106,"13.1001",1,1,5
180106,"13.1202",2,10,5
180106,"13.1314",4,4,5
180106,"16.0901",1,3,5
180106,"17.0102",0,17,5
180106,"17.0310",2,4,5
180106,"18.0703",0,9,5
180106,"18.1101",1,16,5
180106,"23.0101",0,2,3
180106,"23.0101",4,2,5
180106,"23.0401",3,0,5
179566,"31.0101",10,28,5
179566,"38.0101",1,,5
179566,"38.0201",,1,5
179566,"40.0501",10,8,5
179566,"40.0601",9,,5
179566,"40.0801",4,,5
179566,"41.0399",7,0,5
179566,"42.0101",35,60,5
179566,"44.0401",4,3,5
179566,"44.0401",2,1,7
179566,"44.0701",4,40,5
179566,"45.0601",21,5,5
179566,"45.0701",12,4,5
179566,"45.0801",8,3,5
179566,"45.0801",6,2,7
179566,"45.1001",13,12,5
179566,"45.1101",8,8,5
179566,"50.0202",1,,5
179566,"50.0206",1,2,5
179566,"50.0301",,3,5
179566,"50.0402",9,14,5
179566,"50.0501",4,3,5
179566,"50.0501",1,1,7
179566,"50.0701",2,8,5
179566,"50.0705",1,1,5
179566,"50.0708",,1,5
179566,"50.0799",1,,5
179566,"50.0901",1,1,5
179566,"50.0903",1,2,5
179566,"99.0000",10,30,3
179566,"99.0000",890,999,5
179566,"99.0000",83,157,7
179566,"99.0000",8,14,8
179609,"03.0203",3,,5
179609,"06.0401",76,13,5
179609,"06.1201",7,2,5
179609,"06.1601",1,,5
179609,"07.0101",,1,5
179609,"07.0201",1,15,1
179609,"07.0601",5,24,1
179609,"07.0601",,1,3
179609,"08.0706",122,133,1
179609,"09.0101",1,1,5
179609,"10.0104",23,5,1
179609,"11.0101",2,,5
179609,"11.9999",159,330,1
179609,"13.1202",2,6,5
179609,"13.1312",,1,5
179609,"13.1314",9,1,5
179609,"17.0507",14,52,1
179609,"17.0602",37,145,1
179609,"18.1105",1,5,5
179609,"20.0102",3,49,1
179609,"23.0801",,2,5
179609,"26.0101",3,2,5
179609,"27.0101",9,1,5
179609,"31.0201",2,1,5
179609,"40.0501",1,,5
179609,"42.0101",3,1,5
179609,"43.0103",34,17,1
179609,"43.0103",6,2,5
179609,"43.0109",9,2,1
179609,"45.1001",1,1,5
179609,"45.1101",2,1,5
179609,"46.0201",105,12,1
179609,"46.0301",170,34,1
179609,"46.0501",66,8,1
179609,"47.0101",7,2,1
179609,"50.0101",9,8,5
179609,"50.0903",1,1,5
179609,"99.0000",755,828,1
179609,"99.0000",,1,3
179609,"99.0000",139,50,5
179645,"01.0101",3,0,3
179645,"07.0101",0,3,3
179645,"07.0301",0,5,3
179645,"07.0606",0,6,2
179645,"07.0606",0,6,3
179645,"08.0203",1,16,3
179645,"15.0101",5,0,3
179645,"17.0101",0,7,2
179645,"17.0309",0,9,3
179645,"18.1199",1,18,3
179645,"24.0101",37,78,3
179645,"43.0105",2,3,3
179645,"99.0000",0,13,2
179645,"99.0000",49,138,3
179715,"01.0101",2,0,3
179715,"01.0301",3,1,3
179715,"07.0101",0,4,2
179715,"07.0101",2,17,3
179715,"07.0301",0,3,2
179715,"07.0301",0,4,3
179715,"07.0601",0,2,2
179715,"07.0601",0,6,3
179715,"08.0705",1,6,3
179715,"17.0605",0,28,2
179715,"18.1101",2,23,3
179715,"24.0101",7,39,3
179715,"47.0101",3,0,3
179715,"47.0604",1,0,3
179715,"99.0000",0,37,2
179715,"99.0000",21,96,3
179724,"07.0101",2,20,2
179724,"07.0701",,3,1
179724,"07.0701",,47,2
179724,"15.0201",2,,4
179724,"17.0699",,9,2
179724,"46.0201",7,,4
179724,"47.0101",10,,4
179724,"47.0603",11,,4
179724,"47.0604",8,,4
179724,"48.0101",6,2,4
179724,"48.0201",1,7,4
179724,"49.0306",9,,4
179724,"99.0000",,3,1
179724,"99.0000",2,76,2
179724,"99.0000",54,9,4
179742,"18.1102",1,,6
179742,"18.1102",3,1,7
179742,"99.0000",1,,6
179742,"99.0000",3,1,7
179812,"18.1301",108,30,10
179812,"99.0000",108,30,10
179867,"04.0201",23,14,5
179867,"04.0201",25,9,7
179867,"04.0701",3,,7
179867,"05.0103",1,2,5
179867,"05.0103",,1,7
179867,"05.0107",,1,5
179867,"05.0114",,1,7
179867,"05.0201",1,3,5
179867,"05.0205",1,1,5
179867,"06.0101",85,49,5
179867,"06.0101",137,58,7
179867,"09.0401",2,3,5
179867,"11.0101",32,9,5
179867,"11.0101",18,3,7
179867,"11.0101",1,,9
179867,"11.0301",66,36,5
179867,"11.0301",10,4,7
179867,"13.0101",3,17,7
179867,"13.0101",1,1,8
179867,"13.0101",,2,9
179867,"13.1202",,6,5
179867,"13.1205",2,1,5
179867,"13.1299",3,4,7
179867,"13.1312",,1,7
179867,"14.0101",1,,5
179867,"14.0701",18,9,5
179867,"14.0701",10,3,7
179867,"14.0701",5,,9
179867,"14.0801",24,2,5
179867,"14.0801",5,1,7
179867,"14.0801",4,,9
179867,"14.1001",72,13,5
179867,"14.1001",24,1,7
179867,"14.1001",2,,9
179867,"14.1201",12,,5
179867,"14.1901",33,9,5
179867,"14.1901",13,1,7
179867,"14.1901",1,,9
179867,"14.2701",1,,5
179867,"14.9999",4,5,5
179867,"14.9999",20,4,7
179867,"14.9999",1,,9
179867,"15.0101",4,1,5
179867,"15.0301",17,,5
179867,"15.0699",12,3,5
179867,"15.0805",10,,5
179867,"15.9999",2,1,5
179867,"16.0301",,3,5
179867,"16.0301",,1,7
179867,"16.0302",,1,5
179867,"16.0402",1,3,5
179867,"16.0501",3,3,5
179867,"16.0501",2,11,7
179867,"16.0501",,3,9
179867,"16.0901",5,25,5
179867,"16.0901",2,4,7
179867,"16.0901",1,2,9
179867,"16.0905",4,9,5
179867,"16.0905",,1,7
179867,"16.0905",2,,9
179867,"17.0807",,18,5
179867,"17.0813",1,1,5
179867,"17.0813",,10,7
179867,"18.0101",,2,5
179867,"18.0101",3,6,7
179867,"18.0401",52,14,10
179867,"18.0701",14,8,7
179867,"18.1001",82,35,10
179867,"22.0101",100,77,10
179867,"22.0199",12,4,7
179867,"23.0101",,1,5
179867,"23.0201",3,2,5
179867,"23.0201",2,,7
179867,"23.0301",1,1,5
179867,"23.0301",1,,7
179867,"23.0301",,1,9
179867,"23.0501",3,1,7
179867,"23.0601",,1,5
179867,"23.0801",22,32,5
179867,"23.0801",5,2,7
179867,"23.0801",,2,9
179867,"23.9999",1,,7
179867,"24.0101",1,,5
179867,"24.0101",9,8,7
179867,"26.0101",67,46,5
179867,"26.0101",6,4,7
179867,"26.0401",,2,9
179867,"26.0402",8,2,9
179867,"26.0499",4,2,9
