unitid,cipcode,awlevel,_type_,_freq_,crace15,crace16
109208,990000,1,7,1,1,22
109208,990000,2,7,1,229,123
109208,990000,3,7,1,608,672
109350,10000,1,7,1,0,1
109350,10000,3,7,1,0,1
109350,60000,1,7,3,7,16
109350,60000,3,7,4,25,22
109350,70000,1,7,3,2,4
109350,70000,3,7,4,2,16
109350,110000,3,7,1,2,3
109350,130000,1,7,1,0,11
109350,130000,3,7,2,1,4
109350,150000,1,7,1,3,1
109350,150000,3,7,6,25,3
109350,180000,3,7,3,3,41
109350,200000,1,7,1,0,7
109350,200000,3,7,1,0,2
109350,240000,3,7,1,59,109
109350,310000,1,7,2,1,2
109350,400000,3,7,1,16,14
109350,430000,1,7,1,3,0
109350,430000,3,7,2,11,3
109350,440000,3,7,1,1,0
109350,460000,3,7,1,1,0
109350,470000,1,7,1,4,0
109350,470000,3,7,1,5,0
109350,990000,1,7,1,20,42
109350,990000,3,7,1,151,218
109642,60000,3,7,2,6,6
109642,60000,5,7,4,21,8
109642,60000,7,7,5,21,7
109642,70000,3,7,1,0,4
109642,220101,10,7,1,5,1
109642,240000,3,7,1,1,8
109642,990000,3,7,1,7,18
109642,990000,5,7,1,21,8
109642,990000,7,7,1,21,7
109642,990000,10,7,1,5,1
109651,40000,5,7,1,9,6
109651,90000,5,7,1,15,12
109651,500000,2,7,2,1,1
109651,500000,5,7,6,173,103
109651,500000,7,7,1,1,1
109651,990000,2,7,1,1,1
109651,990000,5,7,1,197,121
109651,990000,7,7,1,1,1
109785,60000,5,7,1,54,21
109785,60000,7,7,1,14,5
109785,70000,5,7,1,9,3
109785,90000,5,7,1,7,16
109785,110000,5,7,1,1,1
109785,130000,5,7,1,10,2
109785,130000,7,7,1,85,116
109785,180000,5,7,1,2,28
109785,180000,7,7,1,0,1
109785,230000,5,7,1,3,5
109785,240000,5,7,1,4,16
109785,260000,5,7,1,0,1
109785,310000,5,7,1,3,1
109785,380000,5,7,1,22,7
109785,380000,7,7,1,12,1
109785,390000,5,7,1,3,2
109785,390601,7,7,1,2,2
109785,420000,5,7,1,9,17
109785,420000,7,7,1,9,9
109785,440000,5,7,1,1,7
109785,450000,5,7,4,9,5
109785,450000,7,7,1,5,8
109785,500000,5,7,2,8,11
109785,500000,7,7,1,1,1
109785,990000,5,7,1,145,143
109785,990000,7,7,1,128,143
109819,10000,3,7,2,8,2
109819,20000,3,7,4,7,2
109819,30000,3,7,1,1,0
109819,40000,1,7,1,0,2
109819,60000,3,7,3,34,52
109819,70000,1,7,5,0,21
109819,70000,3,7,3,1,20
109819,90000,3,7,2,3,1
109819,110000,1,7,1,4,0
109819,110000,3,7,2,8,3
109819,120000,3,7,1,0,1
109819,130000,3,7,2,2,5
109819,140000,3,7,1,4,0
109819,150000,1,7,2,24,0
109819,150000,3,7,4,12,1
109819,170000,1,7,2,2,34
109819,170000,3,7,6,0,13
109819,180000,1,7,2,6,23
109819,180000,3,7,3,9,47
109819,200000,3,7,1,1,22
109819,220000,3,7,1,0,1
109819,240000,3,7,1,50,86
109819,260000,3,7,1,1,0
109819,270000,3,7,1,0,2
109819,400000,3,7,3,3,1
109819,410000,3,7,1,4,9
109819,420000,3,7,1,1,7
109819,430000,1,7,1,0,4
109819,430000,3,7,2,29,3
109819,450000,3,7,3,4,3
109819,470000,1,7,2,12,0
109819,480000,1,7,2,6,0
109819,480000,3,7,3,4,0
109819,500000,3,7,5,5,8
109819,990000,1,7,1,54,84
109819,990000,3,7,1,191,289
109907,60000,2,7,3,5,8
109907,60000,3,7,1,5,2
109907,70000,2,7,1,0,2
109907,110000,2,7,1,1,0
109907,130000,2,7,1,0,8
109907,130000,3,7,1,0,5
109907,140000,3,7,1,10,0
109907,150000,3,7,1,3,2
109907,170000,3,7,1,5,12
109907,220000,3,7,1,10,9
109907,240000,3,7,1,22,22
109907,430000,2,7,1,2,3
109907,470000,2,7,2,2,0
109907,990000,2,7,1,10,21
109907,990000,3,7,1,55,52
109943,150000,2,7,3,258,85
109943,150000,3,7,1,15,2
109943,990000,2,7,1,258,85
109943,990000,3,7,1,15,2
110051,60000,3,7,1,1,4
110051,70000,3,7,1,0,2
110051,90000,5,7,1,1,3
110051,130000,5,7,1,0,2
110051,390000,5,7,3,33,5
110051,450000,5,7,2,3,4
110051,500000,5,7,1,5,1
110051,990000,3,7,1,1,6
110051,990000,5,7,1,42,15
110097,50000,5,7,1,1,0
110097,60000,5,7,1,30,20
110097,90000,5,7,1,20,27
110097,130000,5,7,2,4,38
110097,130000,7,7,2,2,2
110097,180000,5,7,1,0,46
110097,230000,5,7,1,3,9
110097,260000,5,7,1,9,3
110097,270000,5,7,1,8,2
110097,300000,5,7,1,5,3
110097,310000,5,7,1,8,7
110097,390000,5,7,2,40,18
110097,390000,7,7,3,37,11
110097,390000,9,7,1,3,0
110097,390601,7,7,1,8,0
110097,390601,10,7,1,85,2
110097,400000,5,7,1,2,0
110097,420000,5,7,1,11,19
110097,420000,7,7,2,20,19
110097,420000,9,7,1,14,3
110097,440000,5,7,1,1,1
110097,450000,5,7,4,26,7
110097,450000,7,7,1,1,0
110097,500000,5,7,3,12,16
110097,990000,5,7,1,180,216
110097,990000,7,7,1,68,32
110097,990000,9,7,1,17,3
110097,990000,10,7,1,85,2
110176,40000,2,7,1,4,75
110176,40000,3,7,1,7,31
110176,80000,2,7,1,4,208
110176,80000,3,7,1,5,141
110176,190000,2,7,1,2,57
110176,190000,3,7,1,4,48
110176,240000,3,7,1,1,0
110176,990000,2,7,1,10,340
110176,990000,3,7,1,17,220
110185,500000,5,7,1,170,70
110185,990000,5,7,1,170,70
110246,10000,2,7,1,1,0
110246,10000,3,7,2,2,0
110246,20000,2,7,1,2,0
110246,20000,3,7,3,10,2
110246,30000,2,7,1,2,0
110246,30000,3,7,1,2,0
110246,60000,2,7,2,18,15
110246,60000,3,7,5,7,8
110246,70000,2,7,6,4,19
110246,70000,3,7,5,4,14
110246,90000,3,7,1,1,0
110246,120000,3,7,1,0,6
110246,130000,3,7,2,35,35
110246,150000,2,7,4,50,3
110246,150000,3,7,5,21,5
110246,170000,2,7,2,5,27
110246,170000,3,7,3,15,21
110246,180000,2,7,1,0,1
110246,180000,3,7,1,2,0
110246,190000,3,7,2,0,3
110246,200000,2,7,1,0,2
110246,200000,3,7,1,0,5
110246,230000,3,7,1,3,1
110246,240000,3,7,2,73,54
110246,400000,3,7,1,9,2
110246,430000,2,7,1,4,1
110246,430000,3,7,3,9,4
110246,450000,3,7,1,20,37
110246,460000,2,7,1,16,2
110246,460000,3,7,1,5,2
110246,480000,3,7,1,1,0
110246,500000,3,7,2,5,8
110246,990000,2,7,1,102,70
110246,990000,3,7,1,224,207
110273,220101,10,7,1,30,15
110273,990000,10,7,1,30,15
110316,380000,7,7,1,1,1
110316,380000,9,7,1,2,1
110316,420000,7,7,2,13,19
110316,420000,9,7,2,6,5
110316,990000,7,7,1,14,20
110316,990000,9,7,1,8,6
110334,20000,2,7,1,0,1
110334,20000,3,7,1,0,4
110334,60000,2,7,1,1,1
110334,60000,3,7,2,19,31
110334,70000,2,7,3,1,11
110334,70000,3,7,4,4,15
110334,110000,2,7,1,1,1
110334,110000,3,7,1,4,5
110334,130000,2,7,1,1,0
110334,130000,3,7,1,1,1
110334,140000,3,7,1,7,2
110334,150000,2,7,2,8,1
110334,150000,3,7,3,20,2
110334,160000,3,7,2,1,8
110334,170000,2,7,4,0,34
110334,170000,3,7,6,1,30
110334,180000,3,7,2,4,34
110334,190000,3,7,1,1,12
110334,200000,2,7,1,0,2
110334,200000,3,7,2,3,7
110334,230000,3,7,2,1,3
110334,240000,3,7,1,49,77
110334,250000,3,7,1,0,1
110334,260000,3,7,2,11,5
110334,270000,3,7,1,2,4
110334,400000,3,7,2,2,0
110334,430000,2,7,1,1,0
110334,430000,3,7,2,25,6
110334,450000,3,7,1,0,1
110334,470000,2,7,1,8,5
110334,470000,3,7,2,19,4
110334,480000,3,7,1,1,0
110334,500000,3,7,2,5,11
110334,990000,2,7,1,21,56
110334,990000,3,7,1,180,263
110361,60000,5,7,1,30,14
110361,90000,5,7,1,1,1
110361,130000,5,7,2,6,20
110361,230000,5,7,1,4,3
110361,260000,5,7,1,1,1
110361,380000,5,7,1,16,2
110361,400000,5,7,1,3,0
110361,420000,5,7,2,10,7
110361,420000,7,7,1,3,8
110361,450000,5,7,3,8,6
110361,500000,5,7,2,0,6
110361,990000,5,7,1,79,60
110361,990000,7,7,1,3,8
110370,40000,5,7,1,7,27
110370,130000,7,7,1,1,3
110370,500000,2,7,1,0,1
110370,500000,5,7,15,53,109
110370,500000,7,7,8,9,23
110370,990000,2,7,1,0,1
110370,990000,5,7,1,60,136
110370,990000,7,7,1,10,26
110398,220101,10,7,1,263,208
110398,990000,10,7,1,263,208
110404,110000,7,7,1,8,0
110404,110000,9,7,1,2,0
110404,140000,5,7,4,108,23
110404,140000,7,7,9,86,12
110404,140000,9,7,9,42,2
110404,240000,5,7,1,2,0
110404,260000,5,7,1,8,3
110404,260000,9,7,1,7,2
110404,270000,5,7,2,14,0
110404,270000,7,7,1,3,0
110404,270000,9,7,2,7,0
110404,400000,5,7,4,47,3
110404,400000,7,7,4,27,8
110404,400000,9,7,4,52,6
110404,450000,5,7,1,1,0
110404,450000,7,7,1,5,0
110404,450000,9,7,1,2,1
110404,990000,5,7,1,180,29
110404,990000,7,7,1,129,20
110404,990000,9,7,1,112,11
110413,60000,5,7,2,36,23
110413,60000,7,7,1,64,35
110413,90000,5,7,1,6,7
110413,130000,5,7,2,9,25
110413,130000,7,7,7,34,112
110413,160000,5,7,3,1,2
110413,170000,5,7,2,0,7
110413,190000,7,7,1,4,11
110413,230000,5,7,1,0,14
110413,260000,5,7,1,6,5
110413,270000,5,7,2,3,2
110413,300000,5,7,1,2,6
110413,380000,5,7,2,1,3
110413,400000,5,7,2,9,3
110413,420000,5,7,1,5,15
110413,430000,5,7,1,5,10
110413,440000,7,7,1,5,2
110413,450000,5,7,3,12,6
110413,500000,5,7,3,4,8
110413,990000,5,7,1,99,136
110413,990000,7,7,1,107,160
110422,10000,5,7,2,116,48
110422,20000,5,7,9,164,139
110422,20000,7,7,1,21,10
110422,30000,5,7,1,22,13
110422,40000,5,7,3,103,42
110422,40000,7,7,2,10,0
110422,60000,5,7,1,139,143
110422,60000,7,7,1,13,3
110422,90000,5,7,1,16,43
110422,110000,5,7,1,45,28
110422,110000,7,7,1,12,9
110422,130000,5,7,3,29,93
110422,130000,7,7,3,19,31
110422,140000,5,7,10,527,64
110422,140000,7,7,1,6,1
110422,150000,5,7,2,146,19
110422,190000,5,7,2,2,153
110422,190000,7,7,1,0,4
110422,230000,5,7,2,11,41
110422,230000,7,7,1,3,0
110422,240000,5,7,1,2,64
110422,260000,5,7,4,34,67
110422,260000,7,7,1,6,3
110422,270000,5,7,2,10,16
110422,270000,7,7,1,0,2
110422,310000,5,7,1,6,26
110422,400000,5,7,3,20,7
110422,400000,7,7,1,3,0
110422,450000,5,7,4,42,69
110422,480000,5,7,1,23,26
110422,500000,5,7,1,7,25
110422,990000,5,7,1,1464,1126
110422,990000,7,7,1,93,63
110440,420000,9,7,1,18,12
110440,990000,9,7,1,18,12
110459,420000,7,7,1,21,38
110459,420000,9,7,1,17,26
110459,990000,7,7,1,21,38
110459,990000,9,7,1,17,26
110468,420000,7,7,1,19,28
110468,990000,7,7,1,19,28
110477,420000,7,7,1,10,27
110477,420000,9,7,1,24,28
110477,990000,7,7,1,10,27
110477,990000,9,7,1,24,28
110486,60000,5,7,1,55,62
110486,60000,7,7,2,23,6
110486,90000,5,7,1,3,1
110486,130000,5,7,2,8,14
110486,130000,7,7,1,21,49
110486,160000,5,7,1,1,1
110486,180000,5,7,2,12,34
110486,230000,5,7,1,4,8
110486,230000,7,7,1,1,3
110486,240000,5,7,1,6,58
110486,260000,5,7,1,7,8
110486,270000,5,7,1,2,2
110486,380000,5,7,1,1,1
110486,400000,5,7,3,8,4
110486,420000,5,7,1,7,15
110486,420000,7,7,2,5,8
110486,430000,5,7,1,8,1
110486,440000,5,7,1,5,3
110486,440000,7,7,1,6,5
110486,450000,5,7,5,13,15
110486,450000,7,7,1,1,1
110486,500000,5,7,1,4,3
110486,990000,5,7,1,144,230
110486,990000,7,7,1,57,72
110495,60000,5,7,1,99,91
110495,60000,7,7,1,45,14
110495,110000,5,7,1,10,3
110495,130000,5,7,3,13,23
110495,130000,7,7,1,6,20
110495,160000,5,7,2,0,3
110495,180000,5,7,1,1,29
110495,180000,7,7,1,2,16
110495,230000,5,7,2,17,39
110495,230000,7,7,1,1,2
110495,240000,5,7,1,12,58
110495,260000,5,7,1,21,21
110495,270000,5,7,1,7,4
110495,300000,5,7,1,0,2
110495,300000,7,7,2,8,10
110495,400000,5,7,3,7,2
110495,420000,5,7,1,10,25
110495,420000,7,7,1,4,10
110495,440000,7,7,1,12,6
110495,450000,5,7,7,53,57
110495,450000,7,7,1,2,2
110495,500000,5,7,3,8,14
110495,990000,5,7,1,258,371
110495,990000,7,7,1,80,80
110510,60000,5,7,1,106,95
110510,60000,7,7,1,36,20
110510,110000,5,7,1,9,3
110510,130000,5,7,2,2,19
110510,130000,7,7,1,41,120
110510,160000,5,7,2,5,16
110510,180000,5,7,2,9,33
110510,230000,5,7,1,12,15
110510,230000,7,7,1,3,2
110510,240000,5,7,2,10,84
110510,260000,5,7,1,14,6
110510,260000,7,7,1,1,1
110510,270000,5,7,1,3,2
110510,300000,5,7,2,2,5
110510,300000,7,7,1,5,4
110510,400000,5,7,2,3,0
110510,420000,5,7,1,10,34
110510,420000,7,7,1,3,9
110510,430000,5,7,1,12,9
110510,440000,5,7,2,5,7
110510,440000,7,7,1,6,4
110510,450000,5,7,7,56,68
110510,500000,5,7,3,14,23
110510,990000,5,7,1,272,419
110510,990000,7,7,1,95,160
110529,10000,5,7,2,16,12
110529,20000,5,7,6,73,49
110529,20000,7,7,1,10,12
110529,40000,5,7,3,115,45
110529,40000,7,7,3,33,16
110529,50000,5,7,1,0,2
110529,60000,5,7,2,387,355
110529,60000,7,7,1,59,27
110529,90000,5,7,1,21,27
110529,110000,5,7,1,25,11
110529,130000,5,7,1,18,25
110529,130000,7,7,2,18,80
110529,140000,5,7,7,420,63
110529,140000,7,7,1,42,2
110529,150000,5,7,1,128,7
110529,190000,5,7,2,0,54
110529,230000,5,7,1,1,15
110529,230000,7,7,1,2,0
110529,240000,5,7,2,12,75
110529,260000,5,7,4,21,43
110529,260000,7,7,1,6,2
110529,270000,5,7,1,4,3
110529,270000,7,7,1,1,2
110529,310000,5,7,2,12,14
110529,380000,5,7,1,1,2
110529,400000,5,7,4,14,8
110529,400000,7,7,1,3,0
110529,420000,5,7,1,25,54
110529,440000,5,7,1,2,13
110529,450000,5,7,5,50,37
110529,450000,7,7,1,0,1
110529,500000,5,7,3,10,18
110529,990000,5,7,1,1355,932
110529,990000,7,7,1,174,142
110538,20000,5,7,1,62,31
110538,20000,7,7,1,5,1
110538,50000,5,7,3,2,5
110538,60000,5,7,2,352,237
110538,60000,7,7,1,7,4
110538,90000,5,7,1,103,133
110538,90000,7,7,1,12,9
110538,110000,5,7,1,112,46
110538,110000,7,7,1,16,4
110538,130000,5,7,3,51,82
110538,130000,7,7,2,15,26
110538,140000,5,7,3,121,11
110538,150000,5,7,1,75,5
110538,160000,5,7,3,1,14
110538,180000,5,7,2,3,82
110538,180000,7,7,2,0,24
110538,190000,5,7,1,1,68
110538,230000,5,7,1,17,33
110538,230000,7,7,1,6,6
110538,240000,5,7,1,33,136
110538,260000,5,7,2,26,25
110538,260000,7,7,2,4,1
110538,270000,5,7,1,7,12
110538,300000,5,7,1,4,13
110538,300000,7,7,1,6,11
110538,310000,5,7,1,21,44
110538,310000,7,7,1,5,2
110538,380000,5,7,2,8,6
110538,400000,5,7,4,40,11
110538,420000,5,7,1,47,70
110538,420000,7,7,1,18,6
110538,440000,5,7,3,34,84
110538,440000,7,7,1,14,3
110538,450000,5,7,8,125,92
110538,450000,7,7,6,15,8
110538,500000,5,7,3,32,45
110538,500000,7,7,2,5,2
110538,990000,5,7,1,1277,1285
110538,990000,7,7,1,128,107
110547,50000,5,7,1,1,2
110547,60000,5,7,2,182,193
110547,60000,7,7,2,82,54
110547,90000,5,7,1,10,22
110547,110000,5,7,1,77,39
110547,130000,5,7,1,9,12
110547,130000,7,7,2,12,61
110547,160000,5,7,2,7,4
110547,180000,5,7,2,11,49
110547,180000,7,7,1,8,20
110547,190000,7,7,1,2,23
110547,230000,5,7,1,5,15
110547,230000,7,7,1,5,8
110547,240000,5,7,1,6,59
110547,240000,7,7,1,14,17
110547,260000,5,7,1,10,17
110547,260000,7,7,1,2,4
110547,270000,5,7,1,2,2
110547,300000,5,7,1,8,26
110547,300000,7,7,2,10,8
110547,310000,5,7,1,1,10
110547,380000,5,7,1,6,3
110547,400000,5,7,3,5,3
110547,420000,5,7,2,16,48
110547,420000,7,7,2,7,25
110547,440000,5,7,2,25,80
110547,440000,7,7,1,17,19
110547,450000,5,7,7,51,62
110547,450000,7,7,2,1,5
110547,500000,5,7,3,20,22
110547,990000,5,7,1,452,668
110547,990000,7,7,1,160,244
110556,10000,5,7,1,57,29
110556,20000,5,7,1,99,69
110556,20000,7,7,1,42,5
110556,40000,7,7,1,8,6
110556,60000,5,7,1,392,291
110556,60000,7,7,1,30,15
110556,90000,5,7,2,60,65
110556,90000,7,7,1,2,3
110556,130000,5,7,4,46,67
110556,130000,7,7,5,32,51
110556,140000,5,7,6,163,18
110556,140000,7,7,1,15,1
110556,150000,5,7,1,82,6
110556,160000,5,7,4,8,11
110556,160000,7,7,1,1,2
110556,170000,5,7,1,6,24
110556,170000,7,7,1,3,4
110556,180000,5,7,3,17,164
110556,180000,7,7,3,5,53
110556,190000,5,7,1,0,52
110556,190000,7,7,1,0,2
110556,230000,5,7,3,14,29
110556,230000,7,7,3,13,27
110556,240000,5,7,1,24,179
110556,260000,5,7,2,41,32
110556,260000,7,7,2,9,3
110556,270000,5,7,1,18,9
110556,270000,7,7,1,1,0
110556,300000,5,7,1,3,6
110556,310000,5,7,1,7,24
110556,380000,5,7,1,1,3
110556,400000,5,7,3,27,6
110556,400000,7,7,3,12,2
110556,420000,5,7,1,18,42
110556,420000,7,7,1,3,3
110556,440000,5,7,2,8,26
110556,440000,7,7,2,16,32
110556,450000,5,7,8,108,79
110556,450000,7,7,4,12,6
110556,500000,5,7,3,24,33
110556,500000,7,7,2,5,10
110556,990000,5,7,1,1223,1264
110556,990000,7,7,1,209,225
110565,50000,5,7,3,16,32
110565,50000,7,7,1,1,3
110565,60000,5,7,2,570,427
110565,60000,7,7,3,61,27
110565,90000,5,7,1,147,235
110565,90000,7,7,1,0,3
110565,110000,5,7,1,74,34
110565,110000,7,7,1,28,19
110565,130000,5,7,2,42,145
110565,130000,7,7,3,83,254
110565,140000,5,7,1,83,13
110565,140000,7,7,1,47,5
110565,160000,5,7,3,12,19
110565,160000,7,7,3,2,6
110565,180000,5,7,2,3,96
110565,180000,7,7,1,2,29
110565,230000,5,7,3,28,68
110565,230000,7,7,3,8,22
110565,240000,5,7,1,7,58
110565,260000,5,7,1,47,40
110565,260000,7,7,1,10,13
110565,270000,5,7,1,12,10
110565,270000,7,7,1,12,9
110565,300000,5,7,1,1,0
110565,300000,7,7,1,7,1
110565,380000,5,7,2,12,7
110565,400000,5,7,3,27,13
110565,400000,7,7,1,5,0
110565,420000,5,7,1,66,125
110565,420000,7,7,1,6,16
110565,430000,5,7,1,43,39
110565,440000,5,7,1,10,76
110565,440000,7,7,1,13,9
110565,450000,5,7,6,141,140
110565,450000,7,7,7,16,16
110565,500000,5,7,4,74,148
110565,500000,7,7,4,22,26
110565,990000,5,7,1,1415,1725
110565,990000,7,7,1,323,458
110574,50000,5,7,2,2,5
110574,60000,5,7,1,319,297
110574,60000,7,7,2,78,43
110574,90000,5,7,1,23,29
110574,110000,5,7,1,111,61
110574,130000,5,7,1,9,16
110574,130000,7,7,3,42,121
110574,160000,5,7,3,4,8
110574,180000,5,7,3,11,80
110574,180000,7,7,1,0,6
110574,230000,5,7,2,17,29
110574,230000,7,7,2,4,10
110574,240000,5,7,1,10,69
110574,260000,5,7,1,28,25
110574,260000,7,7,1,6,4
110574,270000,5,7,2,11,9
110574,270000,7,7,2,9,3
110574,300000,5,7,2,10,15
110574,300000,7,7,2,5,3
110574,310000,5,7,1,3,13
110574,380000,5,7,1,1,0
110574,400000,5,7,4,34,11
110574,400000,7,7,3,4,3
110574,420000,5,7,2,27,90
110574,430000,5,7,1,27,25
110574,440000,7,7,1,33,30
110574,450000,5,7,7,72,47
110574,450000,7,7,5,10,8
110574,500000,5,7,3,21,45
110574,500000,7,7,1,0,2
110574,990000,5,7,1,740,874
110574,990000,7,7,1,191,233
110583,50000,5,7,3,5,8
110583,60000,5,7,1,593,592
110583,60000,7,7,1,86,59
110583,90000,5,7,2,95,116
110583,110000,5,7,1,24,23
110583,130000,5,7,3,83,76
110583,130000,7,7,6,42,111
110583,140000,5,7,5,332,46
110583,140000,7,7,4,86,4
110583,150000,5,7,1,106,5
110583,160000,5,7,3,3,25
110583,160000,7,7,1,2,0
110583,170000,5,7,1,13,48
110583,180000,5,7,3,11,151
110583,180000,7,7,3,12,59
110583,190000,5,7,2,8,100
110583,190000,7,7,2,0,19
110583,230000,5,7,3,63,106
110583,230000,7,7,3,7,16
110583,240000,5,7,1,22,181
110583,260000,5,7,5,51,75
110583,260000,7,7,3,11,13
110583,270000,5,7,1,16,7
110583,270000,7,7,1,1,1
110583,300000,5,7,1,18,23
110583,300000,7,7,1,7,9
110583,310000,5,7,1,12,39
110583,310000,7,7,1,3,0
110583,380000,5,7,2,10,7
110583,380000,7,7,1,3,0
110583,400000,5,7,4,35,15
110583,400000,7,7,3,11,1
110583,420000,5,7,2,61,138
110583,420000,7,7,1,12,22
110583,430000,5,7,1,61,36
110583,430000,7,7,1,4,0
110583,440000,5,7,1,5,40
110583,440000,7,7,1,32,26
110583,450000,5,7,6,143,106
110583,450000,7,7,3,10,0
110583,500000,5,7,5,128,193
110583,500000,7,7,3,22,26
110583,990000,5,7,1,1898,2156
110583,990000,7,7,1,351,366
110592,50000,5,7,4,13,40
110592,50000,7,7,3,3,4
110592,60000,5,7,3,299,283
110592,60000,7,7,3,61,35
110592,90000,5,7,2,25,31
110592,110000,5,7,1,19,7
110592,130000,5,7,5,121,228
110592,130000,7,7,7,125,290
110592,140000,5,7,1,160,20
110592,140000,7,7,3,41,2
110592,150000,5,7,1,43,9
110592,160000,5,7,3,9,17
110592,160000,7,7,2,3,2
110592,170000,5,7,1,9,16
110592,180000,5,7,4,29,183
110592,180000,7,7,3,18,66
110592,190000,5,7,1,2,36
110592,190000,7,7,2,1,21
110592,230000,5,7,2,18,38
110592,230000,7,7,2,7,14
110592,240000,5,7,1,13,42
110592,260000,5,7,3,25,12
110592,260000,7,7,2,9,6
110592,270000,5,7,1,22,12
110592,270000,7,7,1,7,2
110592,300000,5,7,1,1,6
110592,300000,7,7,1,0,3
110592,310000,5,7,1,6,4
110592,380000,5,7,1,2,3
110592,400000,5,7,3,14,6
110592,400000,7,7,4,12,4
110592,420000,5,7,1,38,82
110592,420000,7,7,1,34,68
110592,430000,5,7,2,67,31
110592,430000,7,7,1,1,1
110592,440000,5,7,1,10,39
110592,440000,7,7,1,8,7
110592,450000,5,7,7,82,63
110592,450000,7,7,6,20,10
110592,500000,5,7,4,55,63
110592,500000,7,7,3,23,21
110592,990000,5,7,1,1082,1271
110592,990000,7,7,1,373,556
110608,50000,5,7,2,7,2
110608,60000,5,7,2,528,360
110608,60000,7,7,1,52,34
110608,90000,5,7,2,164,134
110608,90000,7,7,1,0,5
110608,110000,5,7,1,78,39
110608,110000,7,7,1,8,4
110608,130000,5,7,2,36,162
110608,130000,7,7,2,53,200
110608,140000,5,7,1,157,26
110608,140000,7,7,1,23,6
110608,160000,5,7,3,11,30
110608,160000,7,7,2,0,2
110608,180000,5,7,2,40,153
110608,180000,7,7,3,16,69
110608,190000,5,7,1,0,64
110608,190000,7,7,1,0,25
110608,230000,5,7,3,59,150
110608,230000,7,7,3,11,18
110608,240000,5,7,2,34,255
110608,260000,5,7,1,46,43
110608,260000,7,7,1,4,2
110608,270000,5,7,1,22,9
110608,270000,7,7,1,0,1
110608,300000,5,7,1,3,14
110608,300000,7,7,1,2,0
110608,310000,5,7,1,16,47
110608,310000,7,7,1,2,4
110608,380000,5,7,2,16,14
110608,400000,5,7,4,41,18
110608,400000,7,7,3,12,7
110608,420000,5,7,1,70,168
110608,420000,7,7,1,7,18
110608,440000,5,7,1,0,2
110608,450000,5,7,7,221,197
110608,450000,7,7,4,4,6
110608,500000,5,7,4,99,191
110608,500000,7,7,3,11,24
110608,990000,5,7,1,1648,2078
110608,990000,7,7,1,205,425
110617,50000,5,7,1,1,3
110617,60000,5,7,1,551,479
110617,60000,7,7,1,77,38
110617,90000,5,7,2,87,163
110617,90000,7,7,1,0,1
110617,110000,5,7,1,84,42
110617,110000,7,7,1,14,7
110617,130000,5,7,3,26,102
110617,130000,7,7,4,49,164
110617,140000,5,7,3,220,25
110617,140000,7,7,4,59,4
110617,150000,5,7,1,47,3
110617,160000,5,7,3,9,13
110617,160000,7,7,3,3,13
110617,180000,5,7,2,3,82
110617,180000,7,7,1,1,25
110617,190000,5,7,1,0,51
110617,230000,5,7,2,21,74
110617,230000,7,7,2,13,25
110617,240000,5,7,2,19,126
110617,260000,5,7,1,39,58
110617,260000,7,7,1,6,7
110617,270000,5,7,1,12,4
110617,270000,7,7,1,2,0
110617,300000,5,7,2,15,30
110617,300000,7,7,2,3,4
110617,310000,5,7,1,12,17
110617,310000,7,7,1,3,6
110617,380000,5,7,1,3,2
110617,400000,5,7,3,26,8
110617,400000,7,7,1,2,0
110617,420000,5,7,1,61,118
110617,420000,7,7,1,4,16
110617,430000,5,7,1,128,86
110617,430000,7,7,1,5,4
110617,440000,5,7,2,16,69
110617,440000,7,7,2,40,86
110617,450000,5,7,7,129,122
110617,450000,7,7,7,17,13
110617,500000,5,7,4,37,58
110617,500000,7,7,3,7,10
110617,990000,5,7,1,1546,1735
110617,990000,7,7,1,305,423
110635,10000,7,7,1,4,0
110635,10000,9,7,1,5,1
110635,20000,5,7,2,4,2
110635,20000,7,7,3,4,3
110635,20000,9,7,2,4,1
110635,30000,5,7,4,82,107
110635,30000,7,7,3,7,3
110635,30000,9,7,1,2,0
110635,40000,5,7,2,132,95
110635,40000,7,7,3,58,49
110635,40000,9,7,3,5,3
110635,50000,5,7,9,22,24
110635,50000,7,7,4,12,15
110635,50000,9,7,2,4,0
110635,60000,5,7,1,166,158
110635,60000,7,7,1,170,116
110635,60000,9,7,1,11,2
110635,90000,5,7,1,9,23
110635,90000,7,7,1,12,17
110635,110000,5,7,1,98,61
110635,110000,7,7,1,26,6
110635,110000,9,7,1,12,1
110635,130000,1,7,1,23,57
110635,130000,5,7,2,12,30
110635,130000,7,7,3,12,37
110635,130000,9,7,3,15,24
110635,140000,5,7,12,530,136
110635,140000,7,7,11,404,68
110635,140000,9,7,10,132,7
110635,160000,5,7,10,39,59
110635,160000,7,7,8,8,13
110635,160000,9,7,3,4,8
110635,180000,5,7,1,10,14
110635,180000,7,7,3,71,115
110635,180000,9,7,3,11,15
110635,181201,5,7,1,32,19
110635,181201,10,7,1,46,24
110635,190000,5,7,1,2,15
110635,220101,7,7,1,13,4
110635,220101,9,7,1,1,0
110635,220101,10,7,1,192,111
110635,230000,5,7,5,141,209
110635,230000,7,7,6,28,39
110635,230000,9,7,6,17,23
110635,240000,5,7,1,1,0
110635,240000,9,7,1,2,0
110635,250000,1,7,1,4,7
110635,250000,7,7,1,16,54
110635,250000,9,7,1,1,0
