unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace13,crace14,crace15,crace16,bal_m,bal_w
100812,"11.0000",5,0,0,1,1,0,0,0,0,1,1,40,25,0,0,42,27,0,0
100812,"13.0000",5,0,0,5,5,0,0,0,0,1,,79,194,0,0,85,199,0,0
100812,"18.0000",5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0
100812,"23.0000",5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0
100812,"24.0000",5,0,0,2,,0,0,0,0,0,0,9,3,0,0,11,3,0,0
100812,"26.0000",5,0,0,0,0,0,0,0,0,0,0,,1,0,0,,1,0,0
100812,"27.0000",5,0,0,0,0,0,0,0,0,0,0,17,8,0,0,17,8,0,0
100812,"38.0000",5,0,0,,1,0,0,0,0,0,0,4,,0,0,4,1,0,0
100812,"41.0000",5,0,0,0,0,0,0,0,0,,1,19,3,0,0,19,4,0,0
100812,"42.0000",5,0,0,0,0,0,0,0,0,0,0,14,33,0,0,14,33,0,0
100812,"43.0000",5,0,0,0,0,0,0,0,0,0,0,15,8,1,,16,8,0,0
100812,"45.0000",5,0,0,1,,0,0,0,0,0,0,4,2,0,0,5,2,0,0
100812,"50.0000",5,0,0,0,0,0,0,0,0,0,0,,2,0,0,,2,0,0
100812,"99.0000",5,0,0,19,26,0,0,,2,3,2,346,434,1,1,369,465,0,0
