unitid,cipcode,awlevel,crace15,crace16
144892,420000,7,2,11
144892,450000,5,144,50
144892,450000,7,25,15
144892,500000,5,29,38
144892,500000,7,10,7
144892,990000,5,912,1120
144892,990000,7,193,203
144944,60000,2,3,0
144944,60000,3,1,4
144944,70000,2,13,20
144944,70000,3,10,19
144944,80000,2,0,8
144944,150000,3,48,12
144944,170000,2,0,4
144944,170000,3,0,1
144944,180000,3,0,50
144944,200000,2,2,2
144944,200000,3,3,10
144944,240000,3,26,71
144944,300000,3,80,81
144944,430000,3,2,0
144944,440000,3,1,4
144944,470000,2,22,2
144944,470000,3,4,0
144944,480000,2,4,0
144944,480000,3,4,4
144944,990000,2,44,36
144944,990000,3,179,256
144962,60000,5,262,203
144962,110000,5,35,7
144962,130000,5,7,38
144962,160000,5,2,6
144962,170000,5,0,3
144962,180000,5,7,81
144962,230000,5,9,12
144962,240000,5,6,14
144962,260000,5,4,4
144962,270000,5,1,2
144962,380000,5,2,0
144962,390000,5,0,1
144962,400000,5,10,8
144962,420000,5,6,27
144962,440000,5,2,0
144962,450000,5,23,21
144962,500000,5,6,7
144962,990000,5,382,434
144971,60000,5,19,8
144971,90000,5,1,1
144971,110000,5,1,0
144971,130000,5,13,12
144971,230000,5,4,5
144971,260000,5,4,1
144971,270000,5,2,0
144971,400000,5,5,0
144971,420000,5,1,2
144971,450000,5,2,1
144971,500000,5,2,2
144971,990000,5,54,32
145062,60000,3,6,11
145062,110000,3,1,0
145062,130000,3,0,2
145062,170000,3,0,10
145062,240000,3,2,17
145062,440000,3,2,5
145062,990000,3,11,45
145211,420000,7,0,4
145211,420000,9,3,3
145211,990000,7,0,4
145211,990000,9,3,3
145275,380000,9,4,0
145275,390000,7,2,12
145275,390000,9,8,1
145275,390601,10,26,27
145275,990000,7,2,12
145275,990000,9,12,1
145275,990000,10,26,27
145309,60000,3,0,3
145309,80000,3,4,0
145309,990000,3,4,3
145336,50000,5,1,1
145336,50000,7,6,7
145336,60000,5,67,60
145336,60000,7,63,15
145336,70000,5,4,6
145336,90000,5,6,6
145336,90000,7,9,10
145336,110000,5,6,6
145336,130000,5,4,59
145336,130000,7,25,75
145336,170000,7,6,8
145336,180000,5,6,58
145336,180000,7,21,48
145336,230000,5,2,4
145336,230000,7,5,12
145336,260000,5,1,1
145336,260000,7,2,1
145336,300000,5,70,58
145336,400000,5,3,1
145336,400000,7,5,0
145336,420000,5,10,17
145336,420000,7,1,14
145336,430000,5,5,2
145336,440000,5,2,14
145336,440000,7,7,6
145336,450000,5,0,2
145336,450000,7,3,3
145336,500000,5,7,3
145336,500000,7,4,6
145336,990000,5,194,298
145336,990000,7,157,205
145372,60000,5,14,15
145372,90000,5,2,1
145372,110000,5,3,1
145372,130000,5,10,33
145372,160000,5,2,1
145372,230000,5,3,2
145372,240000,5,0,1
145372,260000,5,11,8
145372,270000,5,0,1
145372,380000,5,11,0
145372,400000,5,2,1
145372,420000,5,3,1
145372,440000,5,0,3
145372,450000,5,4,4
145372,500000,5,1,2
145372,990000,5,66,74
145460,40000,2,13,51
145460,40000,3,8,42
145460,40000,5,2,9
145460,990000,2,13,51
145460,990000,3,8,42
145460,990000,5,2,9
145497,160000,5,2,0
145497,160000,9,1,0
145497,390601,7,2,0
145497,390601,10,3,0
145497,990000,5,2,0
145497,990000,7,2,0
145497,990000,9,1,0
145497,990000,10,3,0
145521,10000,3,9,1
145521,60000,3,7,15
145521,70000,2,7,12
145521,70000,3,3,10
145521,120000,2,0,2
145521,150000,2,2,0
145521,150000,3,6,1
145521,170000,2,0,9
145521,180000,3,1,20
145521,230000,2,72,101
145521,240000,2,0,1
145521,240000,3,21,20
145521,300000,3,27,34
145521,310000,3,0,1
145521,470000,2,1,0
145521,470000,3,10,0
145521,480000,2,0,1
145521,990000,2,82,126
145521,990000,3,84,102
145558,170000,5,5,21
145558,180000,5,0,5
145558,180000,7,1,0
145558,181001,10,107,44
145558,260000,7,8,1
145558,260000,9,5,1
145558,420000,9,10,1
145558,990000,5,5,26
145558,990000,7,9,1
145558,990000,9,15,2
145558,990000,10,107,44
145600,40000,5,48,13
145600,40000,7,22,14
145600,50000,5,2,3
145600,50000,7,3,3
145600,60000,5,333,283
145600,60000,7,83,45
145600,90000,5,44,51
145600,90000,7,6,10
145600,130000,5,38,91
145600,130000,7,34,96
145600,140000,5,358,61
145600,140000,7,86,17
145600,140000,9,24,2
145600,160000,5,10,27
145600,160000,7,1,2
145600,170000,5,13,83
145600,170000,7,1,10
145600,180000,5,12,209
145600,180000,7,226,169
145600,180000,9,2,18
145600,180401,5,47,14
145600,180401,7,4,1
145600,180401,10,88,41
145600,181001,10,209,78
145600,181401,5,58,90
145600,181401,7,2,0
145600,181401,9,1,1
145600,181401,10,11,17
145600,190000,5,2,14
145600,190000,7,0,3
145600,230000,5,33,35
145600,230000,7,9,13
145600,230000,9,0,2
145600,260000,5,51,53
145600,260000,7,10,8
145600,260000,9,29,10
145600,270000,5,95,55
145600,270000,7,22,10
145600,270000,9,3,0
145600,300000,5,3,6
145600,380000,5,5,2
145600,380000,9,3,0
145600,400000,5,40,25
145600,400000,7,33,15
145600,400000,9,13,8
145600,420000,5,55,119
145600,420000,7,2,9
145600,420000,9,6,8
145600,430000,5,80,49
145600,430000,7,1,3
145600,440000,5,4,20
145600,440000,7,58,182
145600,440000,9,6,9
145600,450000,5,131,83
145600,450000,7,45,47
145600,450000,9,3,1
145600,500000,5,75,58
145600,500000,7,3,5
145600,990000,5,1537,1444
145600,990000,7,651,662
145600,990000,9,90,59
145600,990000,10,308,136
145619,60000,2,36,18
145619,60000,5,53,50
145619,60000,7,91,48
145619,110000,5,29,17
145619,130000,5,2,11
145619,140000,5,1,0
145619,170000,5,0,3
145619,180000,5,2,33
145619,190000,5,0,3
145619,230000,5,6,7
145619,260000,5,20,8
145619,270000,5,2,4
145619,380000,5,2,4
145619,400000,5,1,3
145619,420000,5,5,13
145619,450000,5,10,12
145619,990000,2,36,18
145619,990000,5,133,168
145619,990000,7,91,48
145628,181201,5,26,14
145628,181201,10,85,22
145628,990000,5,26,14
145628,990000,10,85,22
145637,10000,5,124,26
145637,10000,7,16,3
145637,10000,9,7,3
145637,20000,5,84,74
145637,20000,7,50,30
145637,20000,9,29,9
145637,30000,5,13,4
145637,30000,7,4,1
145637,40000,5,107,83
145637,40000,7,77,19
145637,40000,9,0,1
145637,50000,5,10,14
145637,50000,7,6,4
145637,60000,5,455,492
145637,60000,7,162,77
145637,60000,9,14,5
145637,90000,5,75,136
145637,90000,7,18,22
145637,90000,9,2,4
145637,110000,5,111,31
145637,110000,7,67,17
145637,110000,9,13,1
145637,130000,5,82,261
145637,130000,7,135,204
145637,130000,9,48,48
145637,140000,5,1017,188
145637,140000,7,337,35
145637,140000,9,95,11
145637,160000,5,16,40
145637,160000,7,7,19
145637,160000,9,1,3
145637,180000,5,0,21
145637,180000,7,9,32
145637,180000,9,10,6
145637,182401,5,33,33
145637,182401,10,38,31
145637,190000,5,10,122
145637,190000,7,1,15
145637,190000,9,1,2
145637,220101,7,17,4
145637,220101,10,130,67
145637,230000,5,83,204
145637,230000,7,19,23
145637,230000,9,14,12
145637,250000,7,19,75
145637,250000,9,0,1
145637,260000,5,206,200
145637,260000,7,44,34
145637,260000,9,28,22
145637,270000,5,144,105
145637,270000,7,32,31
145637,270000,9,7,1
145637,300000,5,6,8
145637,310000,5,12,45
145637,310000,7,4,3
145637,310000,9,1,4
145637,380000,5,9,8
145637,380000,7,2,0
145637,380000,9,1,0
145637,400000,5,111,31
145637,400000,7,67,20
145637,400000,9,69,4
145637,420000,5,114,179
145637,420000,7,10,11
145637,420000,9,11,9
145637,440000,5,2,16
145637,440000,7,22,82
145637,440000,9,1,2
145637,450000,5,390,254
145637,450000,7,62,21
145637,450000,9,33,11
145637,470000,2,11,1
145637,490000,2,11,0
145637,500000,5,86,125
145637,500000,7,26,48
145637,500000,9,9,7
145637,990000,2,22,1
145637,990000,5,3300,2700
145637,990000,7,1213,830
145637,990000,9,394,166
145637,990000,10,168,98
145646,60000,5,56,32
145646,130000,5,6,19
145646,160000,5,0,6
145646,180000,5,0,38
145646,230000,5,4,15
145646,260000,5,20,15
145646,270000,5,14,1
145646,300000,5,1,3
145646,380000,5,0,1
145646,400000,5,2,4
145646,420000,5,4,4
145646,450000,5,18,19
145646,500000,5,10,29
145646,990000,5,135,186
145682,10000,3,41,3
145682,60000,3,22,17
145682,70000,2,70,187
145682,70000,3,47,91
145682,80000,2,1,0
145682,80000,3,11,15
145682,150000,2,21,2
145682,150000,3,74,6
145682,170000,2,6,72
145682,170000,3,11,76
145682,180000,3,2,33
145682,200000,2,2,5
145682,200000,3,1,32
145682,220000,2,2,4
145682,230000,2,2,0
145682,240000,3,213,218
145682,250000,3,0,1
145682,430000,2,17,2
145682,430000,3,37,8
145682,460000,3,6,0
145682,470000,2,80,3
145682,470000,3,38,1
145682,480000,2,31,2
145682,480000,3,19,8
145682,990000,2,232,277
145682,990000,3,522,509
145691,60000,5,15,12
145691,110000,5,2,1
145691,130000,5,4,14
145691,140000,5,3,0
145691,160000,5,0,3
145691,180000,5,0,1
145691,230000,5,3,9
145691,260000,5,5,4
145691,270000,5,4,1
145691,380000,5,1,0
145691,400000,5,4,2
145691,420000,5,2,2
145691,450000,5,28,25
145691,500000,5,1,3
145691,990000,5,72,77
145707,10000,3,18,1
145707,70000,2,1,41
145707,70000,3,3,64
145707,80000,3,10,6
145707,90000,3,4,2
145707,120000,2,0,11
145707,150000,2,14,3
145707,150000,3,63,6
145707,170000,2,1,45
145707,180000,3,11,135
145707,200000,3,0,13
145707,240000,3,20,19
145707,300000,3,124,138
145707,430000,2,1,3
145707,440000,3,0,1
145707,470000,2,2,0
145707,470000,3,33,1
145707,480000,2,7,0
145707,480000,3,16,2
145707,990000,2,26,103
145707,990000,3,302,388
145725,40000,5,44,7
145725,40000,7,10,1
145725,60000,5,38,18
145725,60000,7,72,14
145725,110000,5,37,12
145725,110000,7,43,22
145725,110000,9,8,1
145725,140000,5,264,44
145725,140000,7,122,13
145725,140000,9,21,0
145725,150000,7,1,0
145725,170000,7,1,3
145725,220101,10,155,104
145725,260000,5,1,3
145725,260000,7,11,6
145725,260000,9,2,1
145725,270000,5,3,0
145725,270000,7,3,0
145725,270000,9,1,0
145725,400000,5,14,0
145725,400000,7,7,1
145725,400000,9,3,1
145725,420000,5,0,2
145725,420000,7,2,2
145725,420000,9,8,5
145725,440000,7,6,0
145725,450000,5,2,2
145725,500000,5,4,4
145725,500000,7,1,4
145725,990000,5,407,92
145725,990000,7,279,66
145725,990000,9,43,8
145725,990000,10,155,104
145770,130000,9,1,1
145770,420000,7,1,3
145770,420000,9,16,15
145770,990000,7,1,3
145770,990000,9,17,16
145813,10000,5,45,3
145813,20000,5,35,5
145813,50000,5,0,1
145813,50000,7,2,0
145813,60000,5,534,354
145813,60000,7,30,10
145813,70000,5,6,37
145813,90000,5,91,88
145813,110000,5,93,62
145813,130000,5,72,517
145813,130000,7,83,166
145813,130000,9,10,8
145813,150000,5,191,20
145813,150000,7,13,1
145813,160000,5,6,18
145813,160000,7,2,17
145813,180000,5,1,81
145813,180000,7,1,29
145813,190000,5,6,151
145813,190000,7,0,3
145813,230000,5,31,100
145813,230000,7,4,8
145813,230000,9,2,4
145813,240000,5,3,1
145813,250000,5,3,8
145813,260000,5,41,37
145813,260000,7,10,9
145813,260000,9,2,0
145813,270000,5,19,34
145813,270000,7,3,6
145813,270000,9,1,0
145813,310000,5,15,32
145813,380000,5,2,1
145813,400000,5,37,20
145813,400000,7,7,0
145813,420000,5,36,51
145813,420000,7,13,18
145813,430000,5,49,47
145813,430000,7,2,1
145813,440000,5,5,66
145813,450000,5,246,132
145813,450000,7,18,14
145813,450000,9,1,1
145813,500000,5,70,105
145813,500000,7,9,19
145813,990000,5,1637,1971
145813,990000,7,197,301
145813,990000,9,16,13
145822,150000,2,3,2
145822,150000,3,71,10
145822,470000,2,3,0
145822,470000,3,6,1
145822,990000,2,6,2
145822,990000,3,77,11
145831,10000,2,14,0
145831,10000,3,4,0
145831,60000,3,4,9
145831,70000,2,10,65
145831,70000,3,7,33
145831,80000,3,4,6
145831,150000,3,24,3
145831,170000,2,0,17
145831,180000,3,2,40
145831,200000,2,16,0
145831,200000,3,0,10
145831,240000,3,80,73
145831,300000,3,47,27
145831,430000,2,1,0
145831,430000,3,11,2
145831,460000,2,5,0
145831,470000,2,99,2
145831,470000,3,12,0
145831,480000,2,54,0
145831,990000,2,199,84
145831,990000,3,195,203
146205,60000,3,11,17
146205,70000,2,0,11
146205,70000,3,3,29
146205,80000,3,5,8
146205,120000,3,0,1
146205,130000,3,1,2
146205,150000,3,4,0
146205,170000,2,9,73
146205,180000,3,2,29
146205,200000,3,0,9
146205,240000,3,47,57
146205,430000,2,2,1
146205,470000,2,2,0
146205,480000,2,13,0
146205,990000,2,26,85
146205,990000,3,73,152
146241,220101,7,14,7
146241,220101,10,297,119
146241,990000,7,14,7
146241,990000,10,297,119
146278,10000,2,1,0
146278,10000,3,5,2
146278,20000,3,2,0
146278,60000,2,0,1
146278,60000,3,6,1
146278,70000,2,3,12
146278,70000,3,4,8
146278,80000,2,1,7
146278,80000,3,0,2
146278,100000,2,9,0
146278,100000,3,5,1
146278,120000,2,0,5
146278,180000,3,1,2
146278,200000,2,6,10
146278,200000,3,1,1
146278,240000,3,9,15
146278,300000,3,19,33
146278,450000,3,2,2
146278,460000,2,6,0
146278,470000,2,47,2
146278,470000,3,3,2
146278,480000,2,29,2
146278,480000,3,2,1
146278,500000,3,1,0
146278,990000,2,102,39
146278,990000,3,60,70
146296,10000,2,1,2
146296,10000,3,45,16
146296,60000,2,2,2
146296,60000,3,9,2
146296,70000,2,3,24
146296,70000,3,18,32
146296,80000,2,0,1
146296,80000,3,3,9
146296,150000,2,14,1
146296,150000,3,45,0
146296,170000,2,0,10
146296,180000,3,2,76
146296,200000,2,3,6
146296,200000,3,32,34
146296,240000,3,122,163
146296,300000,3,35,33
146296,410000,2,19,1
146296,410000,3,5,0
146296,430000,2,13,0
146296,430000,3,22,1
146296,460000,2,24,1
146296,460000,3,4,0
146296,470000,2,18,1
146296,470000,3,16,2
146296,480000,2,1,1
146296,990000,2,98,50
146296,990000,3,358,368
146339,60000,5,6,2
146339,90000,5,13,4
146339,110000,5,9,2
146339,130000,5,2,8
146339,260000,5,1,0
146339,300000,5,0,2
146339,380000,5,3,1
146339,400000,5,1,0
146339,420000,5,4,15
146339,450000,5,2,2
146339,500000,5,3,6
146339,990000,5,44,42
146348,10000,2,1,0
146348,10000,3,3,0
146348,20000,3,2,0
146348,60000,3,14,11
146348,70000,2,2,14
146348,70000,3,7,29
146348,80000,3,11,9
146348,120000,2,0,1
146348,150000,2,2,0
146348,150000,3,15,2
146348,170000,2,1,39
146348,170000,3,1,15
146348,180000,3,4,51
146348,240000,3,16,37
146348,300000,3,2,1
146348,430000,2,1,2
146348,430000,3,9,6
146348,460000,3,2,0
146348,470000,2,12,0
146348,470000,3,17,0
146348,480000,2,1,0
146348,480000,3,7,0
146348,500000,3,2,3
146348,990000,2,20,56
146348,990000,3,112,164
146366,10000,3,8,0
146366,60000,2,2,1
146366,60000,3,2,5
146366,70000,2,1,6
146366,70000,3,6,30
146366,120000,2,1,17
146366,150000,2,5,1
146366,150000,3,15,1
146366,170000,2,2,40
146366,170000,3,1,7
146366,180000,3,1,46
146366,200000,2,0,2
146366,200000,3,0,8
146366,240000,3,45,62
146366,300000,3,22,11
146366,400000,2,1,2
146366,430000,2,10,3
146366,430000,3,4,1
146366,470000,2,23,0
146366,470000,3,6,1
146366,480000,2,5,0
146366,480000,3,5,1
146366,990000,2,50,72
146366,990000,3,115,173
146384,60000,7,160,49
146384,990000,7,160,49
146393,50000,5,1,0
146393,60000,3,1,2
146393,60000,5,5,7
146393,130000,3,0,1
146393,130000,5,0,1
146393,240000,3,5,13
146393,440000,3,1,0
146393,440000,5,0,9
146393,450000,5,1,2
146393,990000,3,7,16
146393,990000,5,7,19
146418,10000,2,10,9
146418,10000,3,39,11
146418,60000,2,4,0
146418,60000,3,6,4
146418,70000,2,1,25
146418,70000,3,0,10
146418,80000,2,2,2
146418,150000,3,9,0
146418,170000,2,0,1
146418,170000,3,3,12
146418,180000,3,1,36
146418,200000,3,0,7
146418,240000,3,30,53
146418,300000,3,113,76
146418,430000,2,1,0
146418,430000,3,5,0
146418,470000,2,8,0
146418,470000,3,5,0
146418,480000,2,2,0
146418,480000,3,2,0
146418,990000,2,28,37
146418,990000,3,213,209
146427,50000,5,3,1
146427,110000,5,7,0
146427,130000,5,1,2
146427,160000,5,5,9
146427,230000,5,5,8
146427,260000,5,11,12
146427,270000,5,3,4
146427,300000,5,1,1
146427,380000,5,1,1
146427,400000,5,22,3
146427,420000,5,3,7
146427,450000,5,47,33
146427,500000,5,4,4
146427,990000,5,113,85
146472,10000,2,8,0
146472,10000,3,3,4
146472,60000,2,12,8
146472,60000,3,15,8
146472,70000,2,11,36
146472,70000,3,35,50
146472,80000,2,4,8
146472,80000,3,4,8
146472,150000,2,8,0
146472,150000,3,22,3
146472,170000,2,0,34
146472,170000,3,6,35
146472,180000,3,9,92
146472,200000,2,0,1
146472,200000,3,2,11
146472,230000,3,2,1
146472,240000,3,54,108
146472,250000,3,0,3
146472,300000,3,121,113
146472,410000,2,0,1
146472,410000,3,2,4
146472,430000,2,8,1
146472,430000,3,10,4
146472,440000,2,0,3
146472,440000,3,3,3
146472,460000,2,3,0
146472,460000,3,3,0
146472,470000,2,27,0
146472,470000,3,15,0
146472,480000,2,13,3
146472,480000,3,5,0
146472,990000,2,94,95
146472,990000,3,311,447
146481,60000,5,33,28
146481,110000,5,5,1
146481,160000,5,0,6
146481,230000,5,11,12
146481,240000,7,0,5
146481,260000,5,5,10
146481,270000,5,3,4
146481,300000,5,2,2
146481,380000,5,1,3
146481,400000,5,7,1
146481,420000,5,10,22
146481,450000,5,35,30
146481,500000,5,2,22
146481,990000,5,114,141
146481,990000,7,0,5
146490,60000,2,24,15
146490,60000,7,115,41
146490,990000,2,24,15
146490,990000,7,115,41
146506,10000,2,6,0
146506,10000,3,37,4
146506,60000,3,0,1
146506,70000,2,1,33
146506,70000,3,18,39
146506,80000,3,7,6
146506,90000,3,3,3
146506,100000,3,6,2
146506,120000,2,0,26
146506,150000,3,24,4
146506,170000,2,12,126
146506,170000,3,0,20
146506,200000,3,1,17
146506,240000,3,9,2
146506,300000,3,62,57
146506,430000,3,13,1
146506,460000,2,5,0
146506,470000,2,2,1
146506,470000,3,9,0
146506,480000,2,9,0
146506,480000,3,5,0
146506,500000,3,1,2
146506,990000,2,35,186
146506,990000,3,195,158
146603,10000,3,2,1
146603,20000,3,4,1
146603,60000,2,3,1
146603,60000,3,18,14
146603,70000,2,3,46
146603,70000,3,21,33
146603,90000,3,4,0
146603,120000,2,3,33
146603,170000,2,5,136
146603,170000,3,3,14
146603,180000,3,6,42
146603,200000,2,0,1
146603,200000,3,0,6
146603,240000,2,0,1
146603,240000,3,7,17
146603,250000,3,0,1
146603,300000,3,27,42
146603,430000,2,0,1
146603,430000,3,11,5
146603,470000,2,12,0
146603,470000,3,24,1
146603,480000,2,10,1
146603,480000,3,9,1
146603,500000,3,0,4
146603,990000,2,36,220
146603,990000,3,136,182
146612,60000,5,60,38
146612,60000,7,52,23
146612,90000,5,0,2
146612,110000,5,8,4
146612,130000,5,2,8
146612,130000,7,2,4
146612,180000,5,2,91
146612,180000,7,0,10
146612,230000,5,0,3
146612,240000,5,2,2
146612,260000,5,5,6
146612,270000,5,2,2
146612,300000,5,3,1
146612,380000,5,1,0
146612,400000,5,2,4
146612,420000,5,6,4
146612,430000,5,32,6
146612,430000,7,10,0
146612,440000,5,3,5
146612,450000,5,5,3
146612,470000,2,24,0
146612,470000,3,7,0
146612,490000,5,41,0
146612,500000,5,2,4
146612,990000,2,24,0
146612,990000,3,7,0
146612,990000,5,176,183
146612,990000,7,64,37
146667,70000,5,0,1
146667,390000,5,6,12
146667,390000,7,6,1
146667,390601,2,0,7
146667,390601,5,17,0
146667,390601,7,4,0
146667,390601,10,12,0
146667,500000,5,1,2
146667,990000,2,0,7
146667,990000,5,24,15
146667,990000,7,10,1
146667,990000,10,12,0
146676,10000,2,3,0
146676,10000,3,4,0
146676,70000,2,0,12
146676,150000,2,85,0
146676,150000,3,7,0
146676,200000,2,9,5
146676,200000,3,2,0
146676,240000,3,97,60
146676,990000,2,97,17
146676,990000,3,110,60
146685,10000,2,1,0
146685,10000,3,13,2
146685,60000,3,4,3
146685,70000,2,24,12
146685,70000,3,17,31
146685,80000,2,3,2
146685,80000,3,1,0
146685,150000,2,2,0
146685,150000,3,45,2
146685,170000,2,0,7
146685,170000,3,9,12
146685,180000,3,12,61
146685,200000,2,0,2
146685,200000,3,0,9
146685,240000,3,155,135
146685,300000,3,33,30
146685,430000,2,14,8
146685,430000,3,10,9
146685,470000,2,58,0
146685,470000,3,11,0
146685,480000,2,21,0
146685,480000,3,5,0
146685,990000,2,123,31
146685,990000,3,315,294
146719,60000,5,230,188
146719,60000,7,228,161
146719,110000,5,25,32
146719,110000,7,6,5
146719,130000,5,2,24
146719,130000,7,25,75
146719,130000,9,19,17
146719,160000,5,5,11
146719,160000,7,0,1
146719,170000,5,0,21
146719,180000,5,2,167
146719,180000,7,0,40
146719,180401,10,98,35
146719,181001,10,91,33
146719,220101,10,113,95
146719,230000,5,74,116
146719,230000,7,7,7
146719,230000,9,1,0
146719,260000,5,78,53
146719,260000,7,9,3
146719,260000,9,7,5
146719,270000,5,13,19
146719,380000,5,12,7
146719,380000,7,6,5
146719,380000,9,1,1
146719,390000,7,3,16
146719,390601,7,32,99
146719,400000,5,22,11
146719,400000,7,5,0
146719,400000,9,2,1
146719,420000,5,64,88
146719,420000,7,3,7
146719,420000,9,6,12
146719,430000,5,19,25
146719,440000,5,6,15
146719,440000,7,24,87
146719,450000,5,84,63
146719,450000,7,11,10
146719,450000,9,3,1
146719,500000,5,13,17
146719,990000,5,649,857
146719,990000,7,359,516
146719,990000,9,39,37
146719,990000,10,302,163
146728,390601,2,2,1
146728,390601,7,9,7
146728,390601,9,9,0
146728,390601,10,33,23
146728,990000,2,2,1
146728,990000,7,9,7
146728,990000,9,9,0
146728,990000,10,33,23
146816,60000,3,4,18
146816,70000,2,0,14
146816,70000,3,1,27
146816,80000,2,1,16
146816,80000,3,0,16
146816,220000,2,1,5
146816,220000,3,3,24
146816,480000,3,2,7
146816,990000,2,2,35
146816,990000,3,10,92
146825,60000,5,10,6
146825,110000,5,6,0
146825,130000,5,2,38
146825,160000,5,1,0
146825,180000,5,0,15
146825,230000,5,1,0
146825,240000,3,7,0
146825,240000,5,1,0
146825,260000,5,2,2
146825,270000,5,1,1
146825,380000,5,2,0
146825,420000,5,1,3
146825,430000,5,3,1
146825,440000,5,0,5
146825,450000,5,3,2
146825,460000,3,2,0
146825,480000,3,1,0
146825,500000,5,1,0
146825,990000,3,10,0
146825,990000,5,34,73
146852,70000,3,0,1
146852,220000,2,7,35
146852,220000,3,1,5
146852,220000,5,2,11
146852,230000,2,3,1
146852,240000,3,0,6
146852,240000,5,1,4
146852,990000,2,10,36
146852,990000,3,1,12
146852,990000,5,3,15
146977,390601,7,7,1
146977,390601,9,45,3
146977,390601,10,27,21
146977,990000,7,7,1
146977,990000,9,45,3
146977,990000,10,27,21
147004,10000,2,2,0
147004,10000,3,8,6
147004,60000,3,0,1
147004,70000,2,2,2
147004,70000,3,6,14
147004,80000,3,3,5
147004,150000,2,1,0
147004,150000,3,6,3
147004,170000,2,7,53
147004,170000,3,0,1
147004,200000,3,0,2
147004,240000,3,3,12
147004,300000,3,39,78
147004,470000,2,1,0
147004,470000,3,1,0
147004,990000,2,13,55
147004,990000,3,66,122
147013,60000,5,79,48
147013,90000,5,0,1
147013,110000,5,17,5
147013,130000,5,1,14
147013,180000,5,3,25
147013,230000,5,2,3
147013,260000,5,2,1
147013,270000,5,3,1
147013,300000,5,1,1
147013,380000,5,6,0
147013,400000,5,1,0
147013,420000,5,0,5
147013,430000,5,4,2
147013,450000,5,2,1
147013,990000,5,121,107
147031,390601,10,4,2
147031,990000,10,4,2
147095,180000,5,6,52
147095,990000,5,6,52
147138,70000,2,1,12
147138,70000,3,2,0
147138,990000,2,1,12
147138,990000,3,2,0
147165,60000,3,1,4
147165,70000,2,0,15
147165,70000,3,1,25
147165,80000,2,7,49
147165,80000,3,1,11
147165,110000,3,4,4
147165,170000,3,3,7
147165,220000,2,0,9
147165,990000,2,7,73
147165,990000,3,10,51
147183,140000,5,26,1
147183,140000,7,9,0
147183,300000,7,3,0
147183,990000,5,26,1
147183,990000,7,12,0
147244,60000,5,81,39
147244,70000,5,18,9
147244,90000,5,4,5
147244,130000,5,6,28
147244,140000,5,8,1
147244,180000,5,0,21
147244,230000,5,1,9
147244,260000,5,13,22
147244,270000,5,3,2
147244,380000,5,2,1
147244,390000,5,1,0
147244,400000,5,2,0
147244,420000,5,3,8
147244,450000,5,10,5
147244,500000,5,13,17
147244,990000,5,165,167
147341,60000,5,23,6
147341,110000,5,5,1
147341,130000,5,5,12
147341,160000,5,2,1
147341,230000,5,3,11
147341,240000,5,1,3
147341,260000,5,2,3
147341,270000,5,1,2
147341,380000,5,6,0
147341,400000,5,7,3
147341,420000,5,2,3
147341,450000,5,9,7
147341,500000,5,4,5
147341,990000,5,70,57
147369,90000,5,9,6
147369,390000,5,22,21
147369,390601,5,54,6
147369,490000,5,11,0
147369,990000,5,96,33
147378,60000,2,1,1
147378,60000,3,69,100
147378,70000,2,18,90
147378,70000,3,26,62
147378,80000,2,0,1
147378,80000,3,4,4
147378,150000,2,52,15
147378,150000,3,24,0
147378,170000,2,1,6
147378,170000,3,16,81
147378,180000,3,3,63
147378,200000,2,0,4
147378,200000,3,1,38
147378,240000,3,124,183
147378,300000,3,93,93
147378,310000,3,3,7
147378,430000,2,3,1
147378,430000,3,16,10
147378,440000,3,0,5
147378,470000,2,56,2
147378,470000,3,12,1
147378,480000,2,18,1
147378,990000,2,149,121
147378,990000,3,391,647
147396,150000,3,75,6
147396,990000,3,75,6
147411,60000,3,19,14
147411,70000,2,7,12
147411,70000,3,13,22
147411,80000,3,2,4
147411,150000,2,3,2
147411,150000,3,7,0
147411,170000,2,0,12
147411,170000,3,3,24
147411,180000,3,1,46
147411,230000,2,0,1
147411,240000,3,62,73
147411,300000,3,11,15
147411,430000,3,6,6
147411,470000,2,17,0
147411,470000,3,8,0
147411,480000,2,5,0
147411,480000,3,5,0
147411,990000,2,32,27
147411,990000,3,137,204
147484,40000,5,0,1
147484,60000,5,2,54
147484,90000,5,1,10
147484,130000,5,0,2
147484,160000,5,0,1
147484,190000,5,0,30
147484,230000,5,0,5
147484,240000,5,0,5
147484,240000,7,0,4
147484,260000,5,0,6
147484,270000,5,0,1
147484,300000,5,1,4
147484,380000,5,0,7
147484,380000,7,0,27
147484,400000,5,0,2
147484,420000,5,0,12
147484,440000,5,0,4
147484,450000,5,1,6
147484,500000,5,0,10
147484,990000,5,5,160
147484,990000,7,0,31
147518,440000,5,3,3
147518,990000,5,3,3
147536,60000,7,30,28
147536,70000,2,4,13
147536,110000,5,1,1
147536,130000,5,10,86
147536,130000,7,68,350
147536,170000,2,2,5
147536,170000,5,8,45
147536,170000,7,1,6
147536,200000,2,0,1
147536,230000,5,0,2
147536,250000,7,0,6
147536,420000,5,75,112
147536,990000,2,6,19
147536,990000,5,94,246
147536,990000,7,99,390
147590,180000,7,3,0
147590,180301,10,163,68
147590,260000,5,143,55
147590,990000,5,143,55
147590,990000,7,3,0
147590,990000,10,163,68
147660,60000,5,100,61
147660,90000,5,1,0
147660,110000,5,32,29
