unitid,cipcode,awlevel,crace15,crace16
213349,60501,5,5,0
213349,61401,5,60,32
213349,61601,5,58,27
213349,90101,5,2,6
213349,90701,5,51,21
213349,90701,7,2,4
213349,110101,5,23,10
213349,131001,5,6,51
213349,131101,7,8,9
213349,131202,5,9,40
213349,131202,7,0,16
213349,131204,5,1,53
213349,131302,5,3,21
213349,131302,7,0,1
213349,131315,7,2,20
213349,131318,7,0,1
213349,160402,7,1,0
213349,160501,5,0,4
213349,160901,5,0,1
213349,160905,5,0,1
213349,170309,5,1,7
213349,181101,5,1,10
213349,230101,5,6,6
213349,230101,7,1,7
213349,231001,5,1,3
213349,240101,5,1,0
213349,250401,5,0,9
213349,250401,7,1,11
213349,260101,5,15,11
213349,260101,7,1,1
213349,270101,5,2,6
213349,270101,7,1,2
213349,300101,5,4,1
213349,309999,5,5,1
213349,400101,5,1,1
213349,400501,5,4,2
213349,400601,5,2,0
213349,400702,5,2,2
213349,400801,5,2,1
213349,420101,5,10,19
213349,420601,7,12,23
213349,430104,5,22,16
213349,440401,5,4,2
213349,440401,7,4,1
213349,440701,5,0,6
213349,450201,5,2,1
213349,450701,5,2,2
213349,450801,5,11,4
213349,451001,5,5,3
213349,451001,7,1,1
213349,451101,5,1,1
213349,500101,5,1,4
213349,500201,5,1,6
213349,500501,5,0,1
213349,500701,5,6,22
213349,509999,5,34,55
213349,990000,5,390,480
213349,990000,7,34,97
213613,50199,5,3,1
213613,61399,5,52,24
213613,90401,5,10,16
213613,110101,5,36,7
213613,131001,5,3,32
213613,131202,5,8,30
213613,131299,5,0,24
213613,131311,5,6,3
213613,131314,5,21,32
213613,131318,5,4,2
213613,160501,5,0,1
213613,160901,5,1,0
213613,160905,5,0,2
213613,170309,5,1,4
213613,189999,5,10,3
213613,230101,5,5,12
213613,240101,5,3,3
213613,260101,5,3,4
213613,270101,5,3,1
213613,300101,5,7,4
213613,300401,5,0,1
213613,310301,5,6,3
213613,400501,5,4,1
213613,400703,5,1,0
213613,400801,5,4,0
213613,420101,5,5,16
213613,440701,5,2,17
213613,450101,5,3,0
213613,450601,5,2,1
213613,450701,5,2,0
213613,450801,5,3,0
213613,451001,5,1,1
213613,451101,5,4,5
213613,500101,5,0,4
213613,990000,5,213,254
213783,30302,3,10,1
213783,60401,5,57,22
213783,90101,5,0,1
213783,110401,5,17,7
213783,130101,7,7,6
213783,131001,5,4,19
213783,131001,7,8,22
213783,131202,5,5,25
213783,131202,7,5,7
213783,131302,5,0,2
213783,131302,7,2,2
213783,131308,5,0,4
213783,131308,7,0,4
213783,131312,5,10,7
213783,131312,7,2,4
213783,131318,5,3,2
213783,160501,5,0,1
213783,160901,5,0,1
213783,170210,3,9,10
213783,170309,5,0,2
213783,170806,5,0,8
213783,179999,5,0,2
213783,179999,7,2,2
213783,190501,5,1,11
213783,190701,5,0,4
213783,190901,5,0,7
213783,230101,5,1,10
213783,231001,5,9,6
213783,240101,3,0,2
213783,240101,5,6,5
213783,260101,5,9,7
213783,270101,5,4,3
213783,380101,5,1,0
213783,400501,5,2,3
213783,400601,5,2,0
213783,400703,5,1,0
213783,400801,5,6,0
213783,420101,5,4,10
213783,420201,7,2,3
213783,430103,5,39,11
213783,440701,5,1,7
213783,450701,5,8,2
213783,450801,5,3,1
213783,451001,5,3,1
213783,459999,5,2,2
213783,500501,5,0,2
213783,500701,5,1,2
213783,500703,5,0,1
213783,500901,5,2,1
213783,500903,7,2,2
213783,500904,5,2,1
213783,500999,5,1,0
213783,990000,3,19,13
213783,990000,5,204,200
213783,990000,7,30,52
214041,60101,5,112,76
214041,90101,5,24,8
214041,110101,3,2,2
214041,110101,5,66,35
214041,131001,5,5,57
214041,131001,7,3,9
214041,131004,7,1,2
214041,131101,7,11,16
214041,131202,5,9,136
214041,131202,7,5,26
214041,131302,5,1,9
214041,131302,7,0,4
214041,131309,5,56,4
214041,131309,7,11,0
214041,131312,5,5,5
214041,150701,5,6,2
214041,160402,5,1,0
214041,160501,5,1,4
214041,160501,7,1,2
214041,160901,5,0,9
214041,160901,7,0,1
214041,160903,5,0,2
214041,160903,7,1,0
214041,160905,5,1,7
214041,160905,7,0,2
214041,170208,5,3,8
214041,170310,5,3,8
214041,170818,5,0,10
214041,181101,5,0,21
214041,230101,5,6,14
214041,230101,7,0,3
214041,250101,5,0,5
214041,260101,5,24,21
214041,260101,7,2,1
214041,270101,5,13,19
214041,270101,7,0,2
214041,380101,5,2,1
214041,400501,5,6,5
214041,400703,5,20,4
214041,400801,5,9,0
214041,410301,3,1,0
214041,420101,5,19,49
214041,429999,3,0,4
214041,429999,7,5,14
214041,440701,5,0,23
214041,450601,5,7,4
214041,450701,5,2,0
214041,450801,5,17,2
214041,450801,7,0,1
214041,451001,5,8,4
214041,459999,5,1,5
214041,500799,5,13,26
214041,500901,5,1,1
214041,990000,3,3,6
214041,990000,5,441,584
214041,990000,7,40,83
216010,60101,7,48,17
216010,60201,5,51,55
216010,60301,5,16,11
216010,60705,5,2,0
216010,61101,5,1,7
216010,61399,5,7,5
216010,61401,5,37,48
216010,61601,5,31,32
216010,70401,5,13,25
216010,90101,7,3,4
216010,90401,5,20,36
216010,90701,5,16,18
216010,110101,5,59,26
216010,110101,7,15,10
216010,130401,7,6,5
216010,131001,7,1,15
216010,131101,7,16,26
216010,131202,5,4,76
216010,131202,7,3,8
216010,131303,5,3,15
216010,131303,7,0,9
216010,131315,7,1,12
216010,131316,7,2,1
216010,160501,5,0,2
216010,160901,5,0,1
216010,160905,5,2,3
216010,170309,5,0,1
216010,230101,5,9,10
216010,230101,7,3,5
216010,231001,5,7,7
216010,250401,5,2,3
216010,250401,7,2,13
216010,260101,5,13,23
216010,260101,7,3,0
216010,270101,5,25,23
216010,270101,7,2,2
216010,400501,5,6,5
216010,400501,7,3,1
216010,400699,5,19,3
216010,400699,7,3,1
216010,400703,5,0,1
216010,400801,5,4,0
216010,420101,5,11,32
216010,420101,7,4,5
216010,430103,5,37,19
216010,430103,7,27,9
216010,440401,5,10,6
216010,440401,7,48,2
216010,440701,5,5,13
216010,450601,5,4,2
216010,450701,5,2,2
216010,450801,5,18,4
216010,450801,7,2,2
216010,451001,5,8,5
216010,451101,5,7,8
216010,451201,5,2,0
216010,500501,5,1,0
216010,500701,5,2,7
216010,990000,5,454,534
216010,990000,7,192,147
216038,60201,5,17,16
216038,60401,5,3,3
216038,60501,5,12,3
216038,61401,5,93,29
216038,90101,5,32,46
216038,110101,5,26,9
216038,130101,5,2,3
216038,131001,5,4,49
216038,131001,7,0,5
216038,131101,7,11,19
216038,131202,5,10,56
216038,131202,7,2,6
216038,131204,7,0,2
216038,131307,5,12,14
216038,131307,7,0,5
216038,131314,5,36,56
216038,131314,7,7,10
216038,131315,7,0,6
216038,131318,5,2,0
216038,131318,7,2,1
216038,139999,7,3,0
216038,150701,5,1,3
216038,160501,5,0,2
216038,160901,5,0,1
216038,160905,5,0,3
216038,170309,5,0,6
216038,170806,5,0,7
216038,181101,5,2,11
216038,230101,5,7,14
216038,230101,7,1,4
216038,250401,5,1,2
216038,260101,5,7,8
216038,260101,7,2,2
216038,270101,5,5,9
216038,309999,5,13,2
216038,310301,5,37,51
216038,310301,7,3,1
216038,380101,5,1,1
216038,400101,5,1,1
216038,400101,7,1,0
216038,400501,5,2,4
216038,400601,5,8,1
216038,400703,5,4,0
216038,400801,5,3,0
216038,420101,5,10,15
216038,420601,5,0,1
216038,420601,7,10,10
216038,440101,5,7,7
216038,440799,5,2,19
216038,450601,5,6,0
216038,450701,5,6,1
216038,450801,5,12,2
216038,451001,5,12,8
216038,451101,5,6,1
216038,500101,5,1,0
216038,500701,5,4,6
216038,500901,5,0,2
216038,500903,5,0,1
216038,990000,5,407,473
216038,990000,7,42,71
216764,50102,5,0,1
216764,60101,5,30,26
216764,60201,5,24,26
216764,60401,5,9,13
216764,60401,7,0,3
216764,60402,5,20,34
216764,60501,5,5,3
216764,110101,5,34,17
216764,110101,7,8,4
216764,130501,7,3,4
216764,131001,5,5,31
216764,131001,7,0,3
216764,131012,5,1,15
216764,131101,7,8,18
216764,131202,5,6,77
216764,131202,7,2,11
216764,131204,5,0,46
216764,131205,7,1,2
216764,131307,5,0,2
216764,131307,7,1,6
216764,131312,5,28,28
216764,131312,7,8,9
216764,131314,5,34,45
216764,131314,7,3,2
216764,131315,7,0,15
216764,131318,5,7,1
216764,131401,7,1,0
216764,160402,5,1,0
216764,160901,5,0,1
216764,160903,5,1,0
216764,160905,5,0,5
216764,170102,5,0,2
216764,170210,3,1,0
216764,180103,5,0,1
216764,180103,7,0,8
216764,180202,5,0,2
216764,180202,7,1,1
216764,181101,5,3,66
216764,182201,5,7,16
216764,230101,5,1,0
216764,230101,7,4,10
216764,230301,5,0,1
216764,230801,5,6,13
216764,231001,5,34,60
216764,240101,3,3,7
216764,240101,5,38,50
216764,260101,5,3,4
216764,260101,7,3,4
216764,260201,5,11,13
216764,270101,5,2,2
216764,270101,7,2,0
216764,300101,5,0,1
216764,309999,7,5,11
216764,380101,5,1,1
216764,380101,7,1,0
216764,400101,7,3,1
216764,400501,5,5,4
216764,400599,5,0,1
216764,400602,5,1,0
216764,400703,5,4,2
216764,400801,5,5,0
216764,420101,5,12,36
216764,420101,7,18,23
216764,430104,5,56,33
216764,430104,7,7,2
216764,440701,5,1,16
216764,450201,5,2,2
216764,450701,5,4,2
216764,450801,5,6,4
216764,450801,7,0,1
216764,451001,5,27,12
216764,451001,7,1,0
216764,500501,5,3,8
216764,500701,5,3,12
216764,500801,3,3,1
216764,500901,5,1,0
216764,500901,7,0,1
216764,500999,5,5,2
216764,500999,7,2,3
216764,990000,3,7,8
216764,990000,5,446,737
216764,990000,7,82,142
214689,60101,3,7,10
214689,110101,3,7,7
214689,150203,3,1,0
214689,150303,3,42,3
214689,150603,3,2,0
214689,150805,3,22,4
214689,240101,3,16,11
214689,410202,3,3,0
214689,990000,3,100,35
214698,60101,3,13,8
214698,110101,3,9,1
214698,150303,3,17,0
214698,150805,3,6,0
214698,240101,3,2,8
214698,410202,3,1,0
214698,990000,3,48,17
214591,60101,3,5,0
214591,60201,5,12,9
214591,60401,5,22,5
214591,60501,5,0,3
214591,61201,5,13,8
214591,90101,5,2,7
214591,150303,3,12,0
214591,150599,5,14,0
214591,150805,3,13,0
214591,230101,5,3,1
214591,240101,3,4,8
214591,260101,5,3,3
214591,270101,5,5,6
214591,300301,5,1,0
214591,309999,5,0,4
214591,400101,5,3,0
214591,420101,5,3,7
214591,450601,5,0,1
214591,450801,5,2,1
214591,451001,5,2,2
214591,990000,3,34,8
214591,990000,5,85,57
214704,60101,3,14,13
214704,60799,3,6,5
214704,150303,3,20,1
214704,150601,3,5,1
214704,150805,3,15,1
214704,240101,3,0,3
214704,410202,3,1,0
214704,440201,3,3,2
214704,990000,3,64,26
214740,30601,3,21,10
214740,60101,3,14,24
214740,150303,3,5,0
214740,150805,3,9,2
214740,170209,3,0,1
214740,240101,3,1,5
214740,990000,3,50,42
214759,60101,3,11,10
214759,150101,3,7,1
214759,150303,3,10,1
214759,150505,3,6,0
214759,150603,3,4,0
214759,150805,3,3,1
214759,240101,3,4,10
214759,410202,3,1,0
214759,440201,3,2,1
214759,990000,3,48,24
214768,60101,3,5,9
214768,150303,3,17,1
214768,150805,3,12,0
214768,170309,3,2,9
214768,170815,3,0,14
214768,240101,3,2,2
214768,410202,3,2,0
214768,990000,3,40,35
214786,60101,3,2,1
214786,110101,3,7,4
214786,150303,3,23,1
214786,150805,3,14,0
214786,240101,3,3,4
214786,410202,3,1,0
214786,990000,3,50,10
214795,30404,3,13,3
214795,60101,3,0,7
214795,150805,3,1,0
214795,240101,3,0,2
214795,990000,3,14,12
214625,60101,3,3,5
214625,110101,3,3,1
214625,150303,3,28,0
214625,150401,3,26,2
214625,150603,3,1,0
214625,150805,3,21,1
214625,170209,3,7,12
214625,170309,3,1,8
214625,240101,3,1,6
214625,990000,3,91,35
214801,60101,3,0,1
214801,110101,3,1,0
214801,150303,3,14,0
214801,150805,3,6,0
214801,240101,3,8,65
214801,410202,3,2,0
214801,990000,3,31,66
214810,60101,3,16,2
214810,110101,3,10,11
214810,150303,3,18,2
214810,240101,3,7,7
214810,990000,3,51,22
214652,60101,3,16,17
214652,110101,3,13,8
214652,150101,3,10,4
214652,150303,3,19,1
214652,150401,3,1,0
214652,150805,3,3,0
214652,240101,3,1,5
214652,990000,3,63,35
214634,60101,3,5,4
214634,110101,3,1,0
214634,150101,3,3,0
214634,150303,3,28,2
214634,150401,3,1,0
214634,150603,3,3,2
214634,150805,3,5,0
214634,240101,3,8,15
214634,990000,3,54,23
214643,60101,3,3,5
214643,150201,3,1,0
214643,150203,3,11,0
214643,150303,3,27,0
214643,150401,3,19,2
214643,150805,3,13,0
214643,150899,3,24,6
214643,240101,3,1,0
214643,410202,3,0,1
214643,990000,3,99,14
214829,110101,3,11,6
214829,150303,3,13,0
214829,150805,3,19,1
214829,240101,3,2,6
214829,990000,3,45,13
214607,130301,7,0,1
214607,131001,7,3,7
214607,141301,7,25,11
214607,141701,7,7,4
214607,270101,7,1,0
214607,990000,7,36,23
215105,49999,5,5,3
215105,131302,5,0,1
215105,131302,7,7,1
215105,500201,5,5,12
215105,500402,5,7,24
215105,500403,5,24,31
215105,500404,5,14,14
215105,500602,5,7,3
215105,500603,5,1,3
215105,500605,5,4,9
215105,500701,5,0,6
215105,500708,5,7,12
215105,500709,5,4,9
215105,500799,5,1,3
215105,509999,2,0,2
215105,509999,5,0,1
215105,990000,2,0,2
215105,990000,5,79,131
215105,990000,7,7,1
215114,380201,1,1,2
215114,380201,5,49,32
215114,440701,5,0,3
215114,500901,5,3,3
215114,990000,1,1,2
215114,990000,5,52,38
215123,181301,10,149,60
215123,990000,10,149,60
215132,170310,5,0,2
215132,181401,5,76,71
215132,181401,10,14,11
215132,260101,5,2,2
215132,260201,5,1,1
215132,260612,5,14,11
215132,260705,7,1,0
215132,260705,9,3,1
215132,400501,5,1,0
215132,400505,7,2,1
215132,400505,9,1,0
215132,990000,10,14,11
215132,990000,5,94,87
215132,990000,7,3,1
215132,990000,9,4,1
215099,40501,3,0,1
215099,40501,5,0,1
215099,60201,5,23,20
215099,60301,5,9,5
215099,60401,3,5,4
215099,60401,5,29,16
215099,60401,7,18,8
215099,61401,5,24,33
215099,69999,5,24,29
215099,80101,5,4,7
215099,80102,5,1,51
215099,80705,5,0,12
215099,110101,5,3,1
215099,142801,5,8,3
215099,150609,5,6,6
215099,180701,5,1,3
215099,181199,5,3,21
215099,190902,5,0,3
215099,269999,5,2,3
215099,400501,5,2,0
215099,400599,5,1,0
215099,430103,5,1,0
215099,500204,5,4,27
215099,990000,3,5,5
215099,990000,5,145,241
215099,990000,7,18,8
215080,131312,5,1,3
215080,500301,5,2,13
215080,500903,2,1,0
215080,500903,5,8,10
215080,500903,7,2,3
215080,500904,5,1,1
215080,990000,2,1,0
215080,990000,5,12,27
215080,990000,7,2,3
215424,390601,7,5,7
215424,390601,9,29,6
215424,390601,10,42,13
215424,990000,10,42,13
215424,990000,7,5,7
215424,990000,9,29,6
215442,60201,5,6,8
215442,60401,3,0,6
215442,60401,5,28,15
215442,60601,3,0,1
215442,60901,7,11,3
215442,70101,3,1,3
215442,70201,3,1,3
215442,79999,3,3,7
215442,90101,5,11,13
215442,90401,7,1,2
215442,100103,5,1,2
215442,100199,3,0,1
215442,110101,5,29,14
215442,110301,3,1,3
215442,120301,3,1,0
215442,131202,5,0,2
215442,131311,5,1,0
215442,150201,3,1,0
215442,150201,5,13,1
215442,150399,3,4,1
215442,150399,5,67,3
215442,150805,3,1,0
215442,150805,5,27,5
215442,189999,5,4,2
215442,220199,5,0,3
215442,279999,5,1,0
215442,300401,5,1,1
215442,420101,5,2,5
215442,449999,3,0,1
215442,449999,5,7,8
215442,450801,5,4,1
215442,451001,5,0,2
215442,500301,5,11,4
215442,500401,5,1,4
215442,500501,5,6,5
215442,990000,3,13,26
215442,990000,5,220,98
215442,990000,7,12,5
215655,60201,5,97,99
215655,60301,5,11,10
215655,60401,5,113,56
215655,60401,7,83,27
215655,60501,5,3,2
215655,60705,5,10,1
215655,61401,5,65,60
215655,61901,7,27,9
215655,70601,5,0,49
215655,70603,3,0,35
215655,70604,3,0,9
215655,70605,3,0,12
215655,70608,3,0,27
215655,79999,3,41,103
215655,90101,5,6,13
215655,110101,5,81,76
215655,131303,5,0,17
215655,131303,7,0,2
215655,170209,3,1,8
215655,240101,3,1,0
215655,990000,3,43,194
215655,990000,5,386,383
215655,990000,7,110,38
215691,50102,5,0,1
215691,59999,5,0,3
215691,60201,5,0,2
215691,60401,5,0,4
215691,160501,5,0,1
215691,160901,5,0,8
215691,160905,5,0,1
215691,230801,5,0,20
215691,260101,5,0,7
215691,270101,5,0,6
215691,300401,5,0,3
215691,400501,5,0,3
215691,420101,5,0,15
215691,450101,5,0,13
215691,450801,5,0,5
215691,451001,5,0,21
215691,451101,5,0,14
215691,500701,5,0,11
215691,500703,5,0,2
215691,990000,5,0,140
215947,50102,5,0,1
215947,60101,5,0,23
215947,60201,5,0,6
215947,60301,5,0,1
215947,80102,5,0,5
215947,90101,5,0,8
215947,131308,5,0,1
215947,131312,5,0,2
215947,160901,5,0,3
215947,170310,5,0,1
215947,190503,5,0,8
215947,200102,5,0,1
215947,200401,5,0,4
215947,230101,5,0,14
215947,260101,5,0,8
215947,270101,5,0,3
215947,380201,5,0,2
215947,400501,5,0,6
215947,420101,5,0,15
215947,440799,5,0,10
215947,450801,5,0,2
215947,451001,5,0,3
215947,451101,5,0,3
215947,500101,5,0,1
215947,500202,5,0,1
215947,500402,5,0,5
215947,500501,5,0,2
215947,500605,5,0,1
215947,500703,5,0,2
215947,500704,5,0,2
215947,990000,5,0,144
216126,40201,3,2,1
216126,40201,5,7,1
216126,40501,5,4,0
216126,60201,3,0,2
216126,60201,5,2,3
216126,60401,3,2,1
216126,60401,5,6,8
216126,110101,3,1,2
216126,110101,5,29,12
216126,150101,5,17,2
216126,150201,5,4,0
216126,150301,3,12,0
216126,150301,5,3,0
216126,150303,3,10,0
216126,150303,5,26,0
216126,150604,3,3,0
216126,150604,5,9,1
216126,150699,3,2,0
216126,150805,3,7,0
216126,150805,5,31,3
216126,170309,3,0,1
216126,170311,5,1,1
216126,189999,5,0,1
216126,260101,3,1,0
216126,990000,3,40,7
216126,990000,5,139,32
216047,380101,5,19,0
216047,380201,7,5,24
216047,390601,10,6,0
216047,399999,7,3,0
216047,990000,10,6,0
216047,990000,5,19,0
216047,990000,7,8,24
215743,60201,5,27,15
215743,60401,3,2,6
215743,60401,5,34,16
215743,60501,5,4,0
215743,61101,7,16,11
215743,70301,3,2,0
215743,130101,7,2,3
215743,131202,5,1,17
215743,170310,5,0,1
215743,170508,5,7,6
215743,181101,5,2,26
215743,230101,5,2,6
215743,230501,5,0,1
215743,260101,5,7,4
215743,270101,5,5,1
215743,300201,7,4,4
215743,309999,5,0,3
215743,380101,5,1,0
215743,380201,5,2,1
215743,400501,5,0,1
215743,420101,5,0,3
215743,440701,5,1,6
215743,450801,5,7,1
215743,451001,5,3,1
215743,451101,5,3,5
215743,990000,3,4,6
215743,990000,5,106,114
215743,990000,7,22,18
215770,50102,7,0,2
215770,60201,3,2,4
215770,60201,5,78,57
215770,60201,7,11,2
215770,60301,3,1,1
215770,60301,5,42,13
215770,60301,7,54,13
215770,60401,2,1,1
215770,60401,3,2,10
215770,60401,5,30,34
215770,60401,7,31,14
215770,60402,5,1,1
215770,60404,7,2,0
215770,61101,5,2,7
215770,61401,3,1,2
215770,61401,5,31,41
215770,61401,7,16,6
215770,61499,2,0,1
215770,61499,5,28,26
215770,110101,5,31,29
215770,110101,7,6,6
215770,110201,3,1,2
215770,130101,7,0,1
215770,131202,5,2,19
215770,131205,7,2,5
215770,131303,5,0,1
215770,131307,7,0,15
215770,131311,5,0,1
215770,131315,7,1,12
215770,160501,5,1,1
215770,160901,5,1,3
215770,160905,5,0,3
215770,180701,5,2,12
215770,180701,7,17,51
215770,190301,5,0,4
215770,190705,7,1,4
215770,230101,5,12,22
215770,240101,3,1,2
215770,260101,3,0,2
215770,260101,5,30,12
215770,270101,5,2,3
215770,380101,5,1,0
215770,380201,5,3,0
215770,400501,3,0,1
215770,400501,5,17,8
215770,400501,7,5,3
215770,400801,5,3,0
215770,420101,5,7,24
215770,430104,3,0,1
215770,430104,5,5,2
215770,430104,7,4,3
215770,430202,7,3,1
215770,440401,5,6,1
215770,450101,5,0,1
215770,450601,5,8,4
215770,450801,5,5,4
215770,450901,5,14,6
215770,451001,5,17,8
215770,451101,5,4,8
215770,990000,2,1,2
215770,990000,3,8,25
215770,990000,5,383,355
215770,990000,7,153,138
216278,60201,1,0,2
216278,60201,5,20,10
216278,60301,5,19,14
216278,60401,1,2,6
216278,60401,3,5,2
216278,60401,5,22,9
216278,60501,5,1,1
216278,60601,5,4,2
216278,61401,5,15,34
216278,90101,5,3,4
216278,110101,1,4,0
216278,110101,3,0,1
216278,110101,5,19,2
216278,131202,5,0,1
216278,131312,5,2,6
216278,160501,5,0,1
216278,160901,5,1,2
216278,181102,5,6,1
216278,230101,5,5,18
216278,240101,3,0,3
216278,260101,5,6,5
216278,270101,5,0,2
216278,380201,5,0,2
216278,400501,5,0,2
216278,400601,5,4,1
216278,400801,5,3,0
216278,420101,5,6,8
216278,440701,1,0,3
216278,440701,3,1,1
216278,450601,5,11,3
216278,450801,5,5,3
216278,451001,5,11,8
216278,451101,5,6,18
216278,500501,5,2,3
216278,500903,5,1,2
216278,990000,1,6,11
216278,990000,3,6,7
216278,990000,5,172,162
216287,140101,5,26,6
216287,160501,5,3,3
216287,160601,5,1,1
216287,160901,5,0,2
216287,160905,5,1,3
216287,230301,5,1,3
216287,230601,5,0,2
216287,230801,5,11,19
216287,239999,5,0,1
216287,240101,5,2,11
216287,260101,5,17,17
216287,260201,5,2,3
216287,270101,5,12,5
216287,380101,5,6,5
216287,380201,5,2,2
216287,400501,5,2,3
216287,400801,5,11,2
216287,420101,5,14,16
216287,421201,5,1,1
216287,429999,5,0,1
216287,450601,5,44,10
216287,450801,5,11,12
216287,451001,5,12,10
216287,459999,5,4,7
216287,500703,5,2,5
216287,500799,5,1,3
216287,500901,5,1,1
216287,990000,5,187,154
216339,10601,3,4,18
216339,10605,3,9,6
216339,50102,5,7,7
216339,60201,5,101,88
216339,60201,7,16,8
216339,60201,9,2,0
216339,60301,5,48,15
216339,60301,7,29,23
216339,60401,5,62,45
216339,60401,7,13,11
216339,60401,9,3,0
216339,60501,5,9,4
216339,60801,5,5,2
216339,60801,7,3,3
216339,60901,5,1,2
216339,60901,7,6,4
216339,60901,9,1,0
216339,61101,5,17,18
216339,61101,7,13,5
216339,61301,5,3,1
216339,61301,7,4,1
216339,61301,9,6,1
216339,61302,7,0,3
216339,61401,5,105,77
216339,61401,7,29,21
216339,61401,9,0,1
216339,61701,5,12,4
216339,61799,7,1,0
216339,61901,7,1,0
216339,69999,3,0,3
216339,80201,5,1,0
216339,90101,7,8,0
216339,90101,9,3,0
216339,90401,5,51,110
216339,90401,7,7,9
216339,90701,5,148,105
216339,90701,7,0,2
216339,110401,5,78,56
216339,110401,7,34,19
216339,119999,5,24,15
216339,130101,7,10,27
216339,130301,7,0,2
216339,130301,9,0,2
216339,130401,7,4,6
216339,130401,9,17,7
216339,130501,7,11,8
216339,130501,9,2,1
216339,130801,7,14,38
216339,130801,9,14,23
216339,130901,7,1,0
216339,130901,9,2,0
216339,131001,7,6,22
216339,131001,9,2,2
216339,131101,7,21,39
216339,131201,9,1,0
216339,131202,5,8,55
216339,131202,7,10,7
216339,131202,9,10,15
216339,131204,5,0,31
216339,131204,7,1,2
216339,131205,9,2,3
216339,131302,5,1,3
216339,131302,7,0,3
216339,131303,5,0,5
216339,131303,7,0,4
216339,131303,9,1,0
216339,131305,5,1,4
216339,131305,7,19,17
216339,131305,9,1,3
216339,131306,5,0,2
216339,131306,7,0,2
216339,131307,5,3,22
216339,131307,7,2,7
216339,131307,9,1,6
216339,131309,5,2,0
216339,131310,5,2,2
216339,131310,7,0,2
216339,131310,9,2,1
216339,131311,5,4,6
216339,131311,7,1,3
216339,131311,9,2,1
216339,131312,5,14,8
216339,131312,7,3,8
216339,131312,9,2,1
216339,131314,5,33,30
216339,131314,7,13,15
216339,131314,9,4,2
216339,131315,7,3,9
216339,131315,9,2,3
216339,131316,5,6,3
216339,131316,7,1,0
216339,131316,9,1,0
216339,131318,5,7,1
216339,131318,7,2,1
216339,131320,5,3,2
216339,131320,7,4,0
216339,131320,9,8,10
216339,131399,9,7,10
216339,139999,7,1,4
216339,140101,5,1,0
216339,140401,5,50,7
216339,140501,5,10,1
216339,140801,5,34,4
216339,141001,3,4,0
216339,141001,5,89,14
216339,141401,5,4,1
216339,141901,5,54,2
216339,150202,3,1,2
216339,150203,3,1,0
216339,150303,3,5,1
216339,150303,5,4,0
216339,160501,5,0,1
216339,160901,5,0,2
216339,160901,7,1,0
216339,160902,5,0,2
216339,160905,5,2,6
216339,160905,7,2,2
216339,160905,9,0,1
216339,170102,3,0,29
216339,170806,5,1,2
216339,170807,5,4,33
216339,170807,7,1,0
216339,170813,5,2,0
216339,170813,7,3,0
216339,180103,7,0,26
216339,180103,9,1,0
216339,180201,9,1,0
216339,180202,5,13,4
216339,180202,7,1,1
216339,180202,9,2,1
216339,180203,7,0,2
216339,180203,9,3,0
216339,180205,7,2,1
216339,180205,9,1,1
216339,180401,10,105,20
216339,180407,7,2,0
216339,180499,7,1,1
216339,180499,9,1,0
216339,180701,7,11,22
216339,180701,9,1,0
216339,180703,5,2,15
216339,180901,5,4,9
216339,181001,10,120,51
216339,181018,9,1,0
216339,181099,9,2,0
216339,181101,5,14,63
216339,181401,5,55,52
216339,181401,7,10,5
216339,181401,9,5,0
216339,200201,3,1,2
216339,200201,5,2,24
216339,200203,2,1,3
216339,200203,3,0,7
216339,200203,5,0,5
216339,220101,7,1,0
216339,220101,10,203,184
216339,220199,5,14,12
216339,230101,5,21,35
216339,230101,7,12,21
216339,230101,9,1,0
216339,230501,7,0,2
216339,230601,5,0,1
216339,230601,7,2,0
216339,231001,5,4,8
216339,231001,7,1,5
216339,231001,9,1,0
216339,240101,3,1,12
216339,240101,5,2,0
216339,240101,7,3,4
216339,260101,5,33,19
216339,260101,7,10,3
216339,260101,9,2,1
216339,270101,5,13,10
216339,270101,7,7,1
216339,270101,9,0,1
216339,270201,5,6,2
216339,270201,7,0,1
216339,300701,5,0,1
216339,309999,5,1,0
216339,310101,5,11,21
216339,310101,7,5,7
216339,310101,9,2,0
216339,380101,5,1,2
216339,380101,7,0,2
216339,380101,9,2,1
216339,380201,5,0,5
216339,380201,7,10,11
216339,380201,9,5,4
216339,400501,5,7,6
216339,400501,7,2,0
216339,400501,9,3,0
216339,400601,5,3,1
216339,400601,7,4,0
216339,400801,5,6,1
216339,400801,7,5,3
216339,400801,9,6,0
216339,420101,5,39,71
216339,420101,7,1,6
216339,420101,9,0,1
216339,420201,7,4,7
216339,420201,9,6,3
216339,420401,7,2,0
216339,420601,9,6,2
216339,420701,9,1,0
216339,420801,9,1,3
216339,430105,3,0,1
216339,430105,5,0,1
216339,430107,5,78,44
216339,430107,7,0,2
216339,440401,7,3,1
216339,440701,5,1,0
216339,440701,7,11,8
216339,440799,5,6,49
216339,440799,7,13,39
216339,450201,5,5,6
216339,450201,7,2,5
216339,450201,9,2,1
216339,450601,5,16,6
216339,450601,7,17,3
216339,450601,9,3,0
216339,450701,5,2,1
216339,450701,7,2,1
216339,450801,5,14,17
216339,450801,7,2,4
216339,450801,9,3,1
216339,451001,5,40,26
216339,451001,7,2,0
216339,451101,5,8,17
216339,451101,7,2,5
