unitid,cipcode,awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,crace15,crace16,bal_m,bal_w
187657,450000,5,0,0,2,0,0,0,0,0,1,0,12,9,15,9,0,0
187657,450000,7,4,0,1,0,0,0,0,0,0,0,1,1,6,1,0,0
187657,460000,2,0,0,1,0,0,0,0,0,3,0,2,0,6,0,0,0
187657,460000,3,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0
187657,470000,2,0,0,0,0,0,0,0,0,1,0,6,0,7,0,0,0
187657,470000,3,0,0,0,0,0,0,0,0,1,0,5,0,6,0,0,0
187657,480000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
187657,500000,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
187657,500000,5,1,0,1,2,0,0,0,0,0,0,8,10,10,12,0,0
187657,500000,7,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0
187657,990000,2,0,0,4,1,0,0,0,0,11,9,28,48,43,58,0,0
187657,990000,3,2,0,0,3,0,0,0,1,4,7,52,60,58,71,0,0
187657,990000,5,10,0,8,8,0,0,1,1,19,28,156,206,194,243,0,0
187657,990000,7,15,1,6,0,0,2,0,0,12,6,48,71,81,80,0,0
187666,60000,2,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0
187666,60000,3,0,0,0,0,0,0,0,0,2,3,4,6,6,9,0,0
187666,70000,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
187666,70000,3,0,0,0,0,0,0,0,0,0,6,0,3,0,9,0,0
187666,110000,3,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0
187666,150000,3,0,0,1,0,0,0,0,0,7,2,40,5,48,7,0,0
187666,170000,2,0,0,0,0,0,0,0,0,1,5,1,11,2,16,0,0
187666,180000,3,0,0,0,1,0,0,0,0,2,3,2,21,4,25,0,0
187666,240000,3,0,0,0,0,0,0,0,0,2,2,9,9,11,11,0,0
187666,470000,2,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0
187666,470000,3,0,0,0,0,0,0,0,0,5,0,14,0,19,0,0,0
187666,480000,2,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0
187666,990000,2,1,0,0,0,0,0,0,0,8,6,5,15,14,21,0,0
187666,990000,3,0,0,1,1,0,0,0,0,18,17,69,46,88,64,0,0
187745,230000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
187745,250000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
187745,250000,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
187745,500000,1,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,7
187745,500000,3,0,0,0,0,25,17,0,0,0,0,0,0,25,17,0,0
187745,990000,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,10,7
187745,990000,3,0,0,0,0,25,17,0,0,0,0,0,0,26,19,1,2
187897,50000,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187897,60000,5,0,1,2,0,0,0,0,0,9,18,2,1,13,20,0,0
187897,60000,7,8,1,0,0,0,0,0,0,9,4,27,16,44,21,0,0
187897,70000,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
187897,70000,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
187897,110000,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
187897,130000,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
187897,130000,5,0,0,0,1,0,0,0,0,17,14,6,5,23,20,0,0
187897,130000,7,1,0,0,0,0,3,0,0,17,22,5,16,23,41,0,0
187897,150000,3,0,0,2,0,1,0,1,0,20,1,3,0,27,1,0,0
187897,150000,5,1,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0
187897,160000,7,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
187897,180000,3,0,0,0,0,0,0,0,0,0,15,0,1,0,16,0,0
187897,180000,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
187897,190000,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
187897,230000,5,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
187897,260000,5,0,0,0,0,0,0,0,0,1,2,1,0,2,2,0,0
187897,260000,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
187897,270000,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
187897,270000,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187897,310000,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
187897,310000,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
187897,380000,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
187897,400000,5,0,0,0,0,0,0,0,0,4,4,3,0,7,4,0,0
187897,400000,7,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
187897,420000,5,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
187897,420000,7,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0
187897,440000,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
187897,440000,5,0,0,0,1,0,1,0,0,0,6,0,3,0,11,0,0
187897,440000,7,0,0,0,1,0,1,0,0,2,11,3,18,5,31,0,0
187897,450000,5,0,0,2,0,0,0,0,0,11,8,2,6,15,14,0,0
187897,450000,7,0,0,0,0,0,0,0,0,4,0,1,1,5,1,0,0
187897,500000,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
187897,990000,3,0,0,2,0,1,0,1,0,23,19,5,3,32,22,0,0
187897,990000,5,1,1,4,2,0,2,0,0,48,57,19,17,72,79,0,0
187897,990000,7,11,2,0,1,0,4,0,0,33,40,38,52,82,99,0,0
187903,10000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
187903,60000,3,0,0,1,2,0,0,0,0,1,1,8,9,10,12,0,0
187903,70000,2,0,0,0,1,0,0,0,0,0,3,0,5,0,9,0,0
187903,70000,3,0,0,0,1,0,0,0,0,0,1,0,4,0,6,0,0
187903,110000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
187903,110000,3,0,0,0,0,0,0,0,1,0,0,3,3,3,4,0,0
187903,130000,3,0,0,0,1,0,0,0,0,0,1,1,6,1,8,0,0
187903,140000,3,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0
187903,150000,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
187903,150000,3,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0
187903,170000,2,0,0,1,2,0,0,0,0,0,3,5,19,6,24,0,0
187903,170000,3,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0
187903,180000,3,0,0,0,1,0,1,0,0,0,1,4,38,4,41,0,0
187903,220000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
187903,230000,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
187903,240000,3,0,0,3,1,0,0,0,0,4,3,14,16,21,20,0,0
187903,400000,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
187903,430000,3,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0
187903,460000,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
187903,470000,2,0,0,2,0,0,0,0,0,1,0,3,1,6,1,0,0
187903,480000,2,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
187903,480000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
187903,990000,2,0,0,3,3,0,0,0,0,1,6,15,26,19,35,0,0
187903,990000,3,0,0,4,7,0,1,0,1,5,8,46,84,55,101,0,0
187912,240000,3,8,2,8,6,1,0,6,0,11,0,77,6,111,14,0,0
187912,990000,3,8,2,8,6,1,0,6,0,11,0,77,6,111,14,0,0
187967,100000,5,0,0,0,0,0,0,0,0,0,0,1,6,1,6,0,0
187967,110000,5,0,0,0,0,0,0,0,0,0,0,10,6,10,6,0,0
187967,110000,7,7,1,0,0,0,0,0,0,0,0,3,0,10,1,0,0
187967,130000,7,0,0,0,0,0,0,0,0,0,0,5,3,5,3,0,0
187967,140000,5,7,0,0,0,0,0,3,1,3,0,72,15,85,16,0,0
187967,140000,7,6,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0
187967,240000,3,1,0,0,0,0,0,0,0,0,1,4,1,5,2,0,0
187967,240000,5,0,0,1,0,0,0,0,0,0,0,6,5,7,5,0,0
187967,260000,5,0,0,0,0,0,0,0,0,0,1,3,8,3,9,0,0
187967,270000,5,0,0,0,0,0,0,0,0,0,0,5,9,5,9,0,0
187967,270000,7,1,0,0,0,0,0,0,0,0,0,3,2,4,2,0,0
187967,400000,5,0,0,0,0,0,0,1,0,0,1,44,13,45,14,0,0
187967,400000,7,6,0,0,0,0,0,0,0,0,0,21,6,27,6,0,0
187967,400000,9,2,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0
187967,420000,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
187967,990000,3,1,0,0,0,0,0,0,0,0,1,4,1,5,2,0,0
187967,990000,5,7,0,1,0,0,0,4,1,3,2,141,64,156,67,0,0
187967,990000,7,20,1,0,0,0,0,0,0,0,0,36,11,56,12,0,0
187967,990000,9,2,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0
187985,40000,5,0,0,0,0,0,1,0,0,4,3,25,9,29,13,0,0
187985,40000,7,0,0,0,0,0,0,0,0,0,0,7,10,7,10,0,0
187985,50000,5,0,0,0,0,0,0,0,0,2,1,5,3,7,4,0,0
187985,50000,7,0,0,0,0,0,0,0,0,2,1,4,3,6,4,0,0
187985,50000,9,0,0,0,0,0,0,0,0,2,0,3,2,5,2,0,0
187985,60000,5,0,0,0,0,1,1,0,1,27,41,90,103,118,146,0,0
187985,60000,7,0,0,0,0,1,1,0,0,7,2,53,35,61,38,0,0
187985,60000,9,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
187985,70000,3,0,0,1,2,1,9,0,2,2,7,31,33,35,53,0,0
187985,90000,5,0,0,1,0,0,0,0,0,3,3,7,14,11,17,0,0
187985,110000,5,0,0,0,0,1,0,1,4,6,0,25,15,33,19,0,0
187985,110000,7,0,0,0,0,0,0,3,1,0,0,10,7,13,8,0,0
187985,130000,3,0,0,0,0,3,8,0,0,0,2,1,2,4,12,0,0
187985,130000,5,0,0,0,1,7,14,0,12,11,40,19,85,37,152,0,0
187985,130000,7,0,0,2,1,5,22,0,1,22,66,50,174,79,264,0,0
187985,130000,9,0,0,0,0,0,1,0,0,2,3,14,17,16,21,0,0
187985,140000,5,0,0,3,0,3,2,10,2,36,16,202,33,254,53,0,0
187985,140000,7,0,0,2,0,2,0,19,0,4,1,35,5,62,6,0,0
187985,140000,9,0,0,2,0,0,0,5,0,2,0,8,1,17,1,0,0
187985,150000,3,0,0,0,0,0,0,0,0,10,1,17,6,27,7,0,0
187985,160000,5,0,0,0,0,0,0,0,0,3,7,2,15,5,22,0,0
187985,160000,7,0,0,0,0,0,1,0,1,3,3,4,3,7,8,0,0
187985,160000,9,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0
187985,170000,3,0,0,0,1,4,4,0,0,2,9,2,22,8,36,0,0
187985,170000,5,0,0,1,0,0,1,0,1,4,6,5,22,10,30,0,0
187985,180000,3,0,0,0,0,0,5,0,0,0,1,2,13,2,19,0,0
187985,180000,5,0,0,0,1,1,4,0,0,7,30,20,70,28,105,0,0
187985,180000,7,0,0,0,0,0,0,0,0,0,2,1,27,1,29,0,0
187985,180000,9,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0
187985,181001,10,0,0,0,0,2,0,2,1,10,1,33,16,47,18,0,0
187985,190000,5,0,0,0,0,0,0,0,0,0,2,3,7,3,9,0,0
187985,190000,7,0,0,0,0,0,1,0,0,0,3,0,6,0,10,0,0
187985,220101,10,0,0,0,2,5,2,0,1,15,12,26,38,46,55,0,0
187985,230000,5,0,0,0,0,0,0,0,0,0,0,0,0,25,54,25,54
187985,230000,7,0,0,0,0,0,0,0,0,0,0,0,0,13,11,13,11
187985,230000,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
187985,240000,3,0,0,0,0,2,2,0,0,0,2,2,8,4,12,0,0
187985,260000,5,0,0,0,0,0,1,3,0,6,6,24,27,33,34,0,0
187985,260000,7,0,0,0,0,0,0,0,0,1,0,4,7,5,7,0,0
187985,260000,9,0,0,0,0,0,0,0,0,0,1,6,1,6,2,0,0
187985,270000,5,0,0,0,0,0,0,0,0,1,4,10,1,11,5,0,0
187985,270000,7,0,0,0,0,0,0,0,0,2,1,6,0,8,1,0,0
187985,270000,9,0,0,0,0,0,0,0,0,1,1,3,0,4,1,0,0
187985,300000,5,0,0,2,2,5,2,0,0,7,15,52,66,66,85,0,0
187985,310000,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187985,380000,5,0,0,0,0,0,0,1,0,2,1,2,3,5,4,0,0
187985,380000,7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
187985,380000,9,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0
187985,400000,5,0,0,0,0,0,0,1,0,4,1,26,10,31,11,0,0
187985,400000,7,0,0,0,0,1,0,0,2,0,0,19,5,20,7,0,0
187985,400000,9,0,0,0,0,0,0,1,0,0,0,11,0,12,0,0,0
187985,420000,5,0,0,1,0,0,2,0,1,3,12,18,41,22,56,0,0
187985,420000,7,0,0,0,0,0,0,1,0,1,1,6,3,8,4,0,0
187985,420000,9,0,0,0,0,1,0,0,0,0,0,5,1,6,1,0,0
187985,430000,3,0,0,0,0,1,2,0,0,0,1,2,0,3,3,0,0
187985,430000,5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
187985,440000,7,0,0,1,0,5,0,0,0,5,8,12,13,23,21,0,0
187985,450000,5,0,0,7,4,5,5,2,1,18,25,89,54,121,89,0,0
187985,450000,7,0,0,1,0,1,1,0,0,0,2,17,16,19,19,0,0
187985,450000,9,0,0,0,0,0,0,0,0,2,1,7,7,9,8,0,0
187985,460000,3,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0
187985,480000,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
187985,500000,5,0,0,0,0,0,1,0,1,1,8,23,55,24,65,0,0
187985,500000,7,0,0,0,0,1,0,0,0,4,1,10,14,15,15,0,0
187985,500000,9,0,0,0,0,0,0,0,0,0,0,3,7,3,7,0,0
187985,990000,3,0,0,1,3,12,32,0,2,14,23,59,84,86,144,0,0
187985,990000,5,0,0,15,8,23,34,18,23,145,222,647,634,873,975,25,54
187985,990000,7,0,0,6,1,16,26,23,5,51,91,238,330,347,464,13,11
187985,990000,9,0,0,2,0,1,1,6,0,11,6,65,40,87,47,2,0
187985,990000,10,0,0,0,2,7,2,2,2,25,13,59,54,93,73,0,0
187994,70000,3,0,0,0,0,0,0,0,1,0,4,0,7,0,12,0,0
187994,150000,3,0,0,0,0,0,0,0,0,1,0,10,1,11,1,0,0
187994,170000,3,0,0,0,0,0,0,0,0,0,2,0,6,0,8,0,0
187994,240000,3,0,0,0,0,0,0,0,0,1,3,24,31,25,34,0,0
187994,430000,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
187994,990000,3,0,0,0,0,0,0,0,1,2,9,34,47,36,57,0,0
188003,70000,3,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0
188003,150000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
188003,170000,3,0,0,0,0,0,0,0,0,0,1,4,15,4,16,0,0
188003,240000,3,0,0,0,0,0,0,0,0,0,2,6,10,6,12,0,0
188003,430000,3,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0
188003,990000,3,0,0,0,0,0,0,0,0,1,4,12,29,13,33,0,0
188021,70000,3,0,0,0,0,0,4,0,0,0,1,0,0,0,5,0,0
188021,150000,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
188021,240000,3,0,0,0,0,0,2,0,0,0,2,2,4,2,8,0,0
188021,990000,3,0,0,0,0,0,6,0,0,0,3,2,4,4,13,2,0
188030,10000,5,2,0,0,0,0,0,0,0,1,1,18,4,21,5,0,0
188030,10000,7,4,4,0,0,0,0,0,0,0,0,7,2,11,6,0,0
188030,20000,5,17,0,0,0,1,2,0,0,6,3,25,20,49,25,0,0
188030,20000,7,15,1,0,0,0,0,0,0,3,0,18,12,36,13,0,0
188030,20000,9,5,0,0,0,0,0,0,0,0,0,6,1,11,1,0,0
188030,30000,5,2,0,0,0,1,0,0,0,3,2,10,2,16,4,0,0
188030,30000,7,1,0,0,0,0,0,2,0,0,0,2,0,5,0,0,0
188030,60000,5,2,1,1,2,1,3,3,1,38,54,103,119,148,180,0,0
188030,60000,7,1,0,0,0,1,0,0,0,0,2,20,15,22,17,0,0
188030,70000,3,0,1,0,1,0,1,0,0,1,22,1,21,2,46,0,0
188030,70000,5,0,0,1,0,0,0,0,0,11,4,21,10,33,14,0,0
188030,90000,5,0,0,0,1,0,0,0,0,4,11,18,35,22,47,0,0
188030,110000,5,2,0,0,0,0,0,0,0,2,2,25,10,29,12,0,0
188030,110000,7,1,0,0,0,0,0,0,0,0,0,7,11,8,11,0,0
188030,130000,5,0,0,2,3,1,3,1,0,9,34,26,84,39,124,0,0
188030,130000,7,1,2,0,2,2,2,0,0,6,13,26,60,35,79,0,0
188030,130000,9,0,0,0,0,0,0,0,0,1,2,5,7,6,9,0,0
188030,140000,5,11,1,0,0,0,0,2,0,48,9,156,34,217,44,0,0
188030,140000,7,18,0,0,0,1,0,0,0,0,1,23,4,42,5,0,0
188030,140000,9,2,0,0,0,0,0,0,0,0,0,3,1,5,1,0,0
188030,150000,3,1,0,0,0,2,1,0,0,18,4,47,4,68,9,0,0
188030,150000,5,3,0,0,0,0,0,1,0,23,1,36,7,63,8,0,0
188030,160000,5,0,0,0,0,0,0,0,0,1,2,6,3,7,5,0,0
188030,160000,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
188030,170000,3,0,0,0,0,0,1,0,0,1,7,10,40,11,48,0,0
188030,170000,5,0,0,0,0,0,2,0,0,1,1,3,2,4,5,0,0
188030,180000,5,0,0,0,1,0,1,0,4,0,0,2,25,2,31,0,0
188030,190000,5,0,1,0,0,0,0,0,0,0,7,0,15,0,23,0,0
188030,190000,7,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,0
188030,230000,5,0,0,0,0,0,0,0,0,1,2,1,2,2,4,0,0
188030,230000,7,0,0,0,0,0,0,0,0,1,5,3,8,4,13,0,0
188030,240000,3,0,1,1,1,1,2,0,0,14,15,26,44,42,63,0,0
188030,240000,5,0,0,0,0,0,0,0,0,0,0,5,6,5,6,0,0
188030,260000,5,1,0,1,0,0,0,0,0,5,2,15,16,22,18,0,0
188030,260000,7,1,0,0,0,0,0,0,0,2,0,4,3,7,3,0,0
188030,260000,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
188030,270000,5,0,0,0,0,0,0,0,0,0,2,5,2,5,4,0,0
188030,270000,7,2,1,0,0,0,0,0,0,0,0,3,2,5,3,0,0
188030,270000,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
188030,300000,7,2,2,0,0,0,1,0,0,0,0,7,6,9,9,0,0
188030,300000,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
188030,380000,5,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0
188030,400000,5,0,0,0,0,0,0,0,0,2,4,17,11,19,15,0,0
188030,400000,7,2,1,0,0,0,0,0,0,0,0,3,3,5,4,0,0
188030,400000,9,4,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0
188030,420000,5,0,0,1,0,0,0,0,0,4,2,12,22,17,24,0,0
188030,420000,7,0,0,0,0,0,0,0,0,1,0,6,1,7,1,0,0
188030,420000,9,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
188030,430000,3,0,0,0,0,2,0,0,0,2,0,3,2,7,2,0,0
188030,430000,5,1,0,0,0,0,1,0,0,9,5,8,3,18,9,0,0
188030,440000,3,0,0,0,0,1,0,0,0,4,0,12,3,17,3,0,0
188030,440000,5,0,1,0,1,0,0,0,0,4,7,3,6,7,15,0,0
188030,440000,7,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0
188030,450000,5,0,0,1,0,2,0,0,0,9,0,30,21,42,21,0,0
188030,450000,7,0,1,0,0,0,0,0,0,2,0,10,4,12,5,0,0
188030,480000,2,0,0,0,0,0,0,0,0,6,0,6,3,12,3,0,0
188030,500000,5,0,0,0,0,0,0,0,0,1,0,4,8,5,8,0,0
188030,500000,7,1,1,0,0,0,0,0,0,0,0,5,4,6,5,0,0
188030,990000,2,0,0,0,0,0,0,0,0,6,0,6,3,12,3,0,0
188030,990000,3,1,2,1,2,6,5,0,0,40,48,99,114,147,171,0,0
188030,990000,5,41,4,7,8,6,12,7,5,182,155,555,467,798,651,0,0
188030,990000,7,50,13,0,2,4,3,2,0,15,23,147,141,218,182,0,0
188030,990000,9,12,0,0,0,0,0,0,0,1,2,25,9,38,11,0,0
188058,50000,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
188058,60000,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
188058,60000,3,0,0,0,0,0,0,0,0,1,7,0,1,1,8,0,0
188058,70000,2,0,0,0,0,0,0,0,0,0,16,0,1,0,17,0,0
188058,70000,3,0,0,0,0,0,1,0,0,0,7,1,1,1,9,0,0
188058,120000,2,0,0,0,0,0,0,0,0,2,9,0,0,2,9,0,0
188058,150000,2,0,0,0,0,1,0,0,0,5,0,1,0,7,0,0,0
188058,150000,3,0,0,0,0,0,0,0,0,10,4,1,2,11,6,0,0
188058,170000,2,0,0,0,0,0,0,0,0,2,7,4,13,6,20,0,0
188058,170000,3,0,0,0,0,0,0,0,0,5,4,0,1,5,5,0,0
188058,180000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
188058,240000,3,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0
188058,400000,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
188058,440000,3,0,0,0,1,0,0,0,0,1,8,0,0,1,9,0,0
188058,460000,2,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0
188058,470000,2,0,0,0,0,0,0,0,0,9,1,2,0,11,1,0,0
188058,480000,2,0,0,0,0,1,0,0,0,15,3,0,0,16,3,0,0
188058,480000,3,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0
188058,990000,2,0,0,0,0,2,0,0,0,42,40,7,14,51,54,0,0
188058,990000,3,0,0,0,1,0,1,0,0,19,35,3,8,22,45,0,0
188100,60000,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
188100,60000,3,0,0,0,0,2,2,0,0,0,0,1,1,3,3,0,0
188100,70000,2,0,0,0,0,0,8,0,0,0,2,0,6,0,16,0,0
188100,70000,3,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0
188100,90000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
188100,110000,1,0,0,0,0,0,0,0,0,1,0,1,3,2,3,0,0
188100,110000,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
188100,110000,3,0,0,0,0,0,0,0,0,0,0,4,5,4,5,0,0
188100,130000,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
188100,140000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
188100,150000,3,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0
188100,170000,2,0,0,0,0,0,4,0,0,0,0,0,27,0,31,0,0
188100,180000,3,0,0,0,0,0,6,0,0,0,0,0,29,0,35,0,0
188100,240000,3,0,0,0,0,1,0,0,0,0,1,2,3,3,4,0,0
188100,260000,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
188100,270000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
188100,420000,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
188100,430000,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
188100,460000,2,0,0,0,0,6,0,0,0,1,0,2,0,9,0,0,0
188100,470000,2,0,0,0,0,14,0,0,0,2,0,7,0,23,0,0,0
188100,470000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
188100,480000,2,0,0,0,0,12,2,0,0,0,0,4,0,16,2,0,0
188100,480000,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
188100,500000,3,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0
188100,990000,1,0,0,0,0,0,0,0,0,1,0,1,3,2,3,0,0
188100,990000,2,0,0,0,0,32,14,0,0,3,3,14,35,49,52,0,0
188100,990000,3,0,0,0,0,4,9,0,0,1,3,22,44,27,56,0,0
188137,60000,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
188137,70000,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0
188137,110000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
188137,230000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
188137,240000,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
188137,990000,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0
188137,990000,3,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0
188146,60000,3,2,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0
188146,60000,5,2,0,0,0,0,2,0,1,4,5,5,4,11,12,0,0
188146,120000,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
188146,130000,5,0,0,0,0,0,0,0,0,2,3,0,4,2,7,0,0
188146,170000,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
188146,180000,3,0,0,0,0,0,2,0,1,0,2,0,15,0,20,0,0
188146,230000,5,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0
188146,240000,5,0,0,0,0,1,0,0,0,8,1,4,0,13,1,0,0
188146,270000,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
188146,300000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
188146,380000,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
188146,420000,5,0,0,0,1,0,0,0,0,1,0,0,3,1,4,0,0
188146,440000,5,1,2,0,1,1,4,0,0,3,5,2,2,7,14,0,0
188146,450000,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
188146,450000,5,0,0,0,0,1,0,1,0,2,1,1,0,5,1,0,0
188146,500000,5,1,0,0,0,2,0,0,0,0,0,0,4,3,4,0,0
188146,990000,3,2,0,0,0,0,2,0,1,2,2,1,16,5,21,0,0
188146,990000,5,4,2,0,2,5,7,1,1,23,17,15,21,48,50,0,0
188182,60000,5,0,0,0,0,0,0,0,0,1,0,4,8,5,8,0,0
188182,130000,5,0,0,0,0,0,0,0,0,0,2,1,16,1,18,0,0
188182,230000,5,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0
188182,240000,5,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0
188182,990000,5,0,0,0,0,0,0,0,0,1,2,8,29,10,31,1,0
188304,60000,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
188304,60000,5,0,0,1,0,0,1,0,0,11,3,12,13,24,17,0,0
188304,60000,7,0,0,1,0,0,0,0,0,0,2,6,5,7,7,0,0
188304,70000,3,0,0,0,0,0,0,0,0,0,4,0,3,0,7,0,0
188304,70000,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
188304,110000,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
