unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,bal_m,bal_w,crace15,crace16
163657,"20.0000",3,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,9
163657,"22.0000",2,0,0,3,12,0,0,0,0,0,1,3,10,0,0,6,23
163657,"22.0000",3,0,0,3,15,1,0,0,0,0,1,3,13,0,0,7,29
163657,"24.0000",3,2,3,7,17,1,0,2,3,0,3,44,67,0,0,56,93
163657,"30.0000",3,2,0,1,0,0,0,1,0,0,0,3,2,0,0,7,2
163657,"43.0000",3,1,0,7,1,0,0,1,0,0,0,18,6,0,0,27,7
163657,"99.0000",2,0,1,13,31,0,0,2,2,0,3,29,33,0,0,44,70
163657,"99.0000",3,14,20,76,202,2,0,11,8,4,11,187,316,0,0,294,557
163842,"39.0000",5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0
163842,"39.0000",7,0,0,1,5,0,0,0,0,0,0,7,5,0,0,8,10
163842,"39.0000",9,0,0,3,0,0,0,0,0,0,0,16,3,0,0,19,3
163842,"39.0601",10,0,0,0,0,0,0,0,0,0,0,21,1,0,0,21,1
163842,"99.0000",5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0
163842,"99.0000",7,0,0,1,5,0,0,0,0,0,0,7,5,0,0,8,10
163842,"99.0000",9,0,0,3,0,0,0,0,0,0,0,16,3,0,0,19,3
163842,"99.0000",10,0,0,0,0,0,0,0,0,0,0,21,1,0,0,21,1
163851,"06.0000",5,0,0,2,5,0,0,0,1,1,0,87,47,0,0,90,53
163851,"06.0000",7,1,0,0,0,0,0,0,1,0,0,6,9,0,0,7,10
163851,"09.0000",5,1,0,3,2,0,0,1,0,1,0,25,33,0,0,31,35
163851,"13.0000",5,0,0,1,3,0,1,0,0,0,0,12,105,0,0,13,109
163851,"13.0000",7,0,0,1,3,0,0,0,0,0,0,18,37,0,0,19,40
163851,"16.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
163851,"17.0000",5,0,0,0,3,0,0,0,0,0,0,2,7,0,0,2,10
163851,"18.0000",5,0,0,0,7,0,0,0,1,0,0,0,47,0,0,0,55
163851,"18.0000",7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
163851,"23.0000",5,0,0,0,0,0,0,0,0,2,0,1,6,0,0,3,6
163851,"23.0000",7,0,1,0,1,0,0,0,0,0,0,1,3,0,0,1,5
163851,"24.0000",5,0,0,2,3,0,0,0,0,0,0,85,59,0,0,87,62
163851,"26.0000",5,0,0,0,2,0,0,0,0,1,0,10,18,0,0,11,20
163851,"27.0000",5,0,0,0,0,0,0,0,0,0,0,6,8,0,0,6,8
163851,"31.0000",5,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,6
163851,"38.0000",5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,7
163851,"40.0000",5,1,0,1,1,0,0,0,0,0,0,10,4,0,0,12,5
163851,"42.0000",5,0,0,2,1,0,0,0,0,0,0,10,25,0,0,12,26
163851,"42.0000",7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,4
163851,"44.0000",5,0,0,0,2,0,0,0,0,0,0,7,25,0,0,7,27
163851,"45.0000",5,2,0,0,0,0,0,0,0,0,0,42,18,0,0,44,18
163851,"45.0000",7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
163851,"50.0000",5,0,0,0,0,0,0,0,0,0,0,5,10,0,0,5,10
163851,"99.0000",5,4,0,11,30,0,1,1,2,5,0,306,425,0,0,327,458
163851,"99.0000",7,1,1,1,5,0,0,0,1,0,0,30,56,0,0,32,63
163860,"50.0000",1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
163860,"99.0000",1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
163912,"13.0000",5,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,30
163912,"23.0000",5,0,0,0,0,0,0,0,0,0,0,9,18,0,0,9,18
163912,"26.0000",5,0,0,1,0,0,0,0,0,1,2,7,11,0,0,9,13
163912,"27.0000",5,0,0,0,0,0,0,1,1,0,0,9,3,0,0,10,4
163912,"30.0000",5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2
163912,"38.0000",5,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,0
163912,"42.0000",5,0,0,0,2,0,0,0,0,0,0,6,21,0,0,6,23
163912,"44.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
163912,"45.0000",5,0,0,4,4,0,0,0,0,2,1,53,38,0,0,59,43
163912,"50.0000",5,0,0,0,0,0,0,0,0,0,1,8,5,0,0,8,6
163912,"99.0000",5,0,0,6,7,0,0,1,1,3,4,97,128,0,0,107,140
163921,"13.0000",5,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,5
163921,"44.0000",5,1,0,10,30,0,0,0,0,0,0,0,0,0,0,11,30
163921,"99.0000",5,1,0,11,35,0,0,0,0,0,0,0,0,0,0,12,35
163967,"17.0000",1,0,0,2,2,0,0,0,0,0,0,,11,0,0,2,13
163967,"99.0000",1,0,0,2,2,0,0,0,0,0,0,,11,0,0,2,13
163976,"24.0000",5,0,1,1,1,0,0,0,0,0,1,47,36,0,0,48,39
163976,"24.0000",7,0,1,1,1,0,0,0,0,0,0,14,16,0,0,15,18
163976,"99.0000",5,0,1,1,1,0,0,0,0,0,1,47,36,0,0,48,39
163976,"99.0000",7,0,1,1,1,0,0,0,0,0,0,14,16,0,0,15,18
164058,"15.0000",2,6,2,72,11,1,,2,,3,,45,5,0,0,129,18
164058,"99.0000",2,6,2,72,11,1,,2,,3,,45,5,0,0,129,18
164076,"06.0000",5,5,4,21,40,2,0,8,12,0,5,394,330,0,0,430,391
164076,"09.0000",5,2,1,8,32,1,0,1,2,1,3,76,122,0,0,89,160
164076,"09.0000",7,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,4
164076,"11.0000",5,4,0,5,1,0,0,2,0,1,0,45,16,0,0,57,17
164076,"13.0000",5,0,0,2,8,0,0,0,2,0,1,39,274,0,0,41,285
164076,"13.0000",7,1,1,0,7,0,0,0,0,0,0,16,76,0,0,17,84
164076,"16.0000",5,0,0,0,1,0,0,0,0,0,2,1,19,0,0,1,22
164076,"16.0000",7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
164076,"17.0000",5,0,0,0,0,0,0,0,0,0,0,3,36,0,0,3,36
164076,"17.0000",7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
164076,"18.0000",5,0,2,0,13,0,0,0,1,0,1,3,138,0,0,3,155
164076,"18.0000",7,0,0,1,1,0,0,0,0,0,0,2,28,0,0,3,29
164076,"23.0000",5,0,0,2,1,0,0,0,0,0,1,29,56,0,0,31,58
164076,"23.0000",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164076,"26.0000",5,1,0,1,5,0,0,0,0,0,0,11,32,0,0,13,37
164076,"26.0000",7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
164076,"27.0000",5,0,0,1,2,0,0,2,1,0,0,16,22,0,0,19,25
164076,"30.0000",5,0,0,1,5,0,0,0,0,1,1,35,29,0,0,37,35
164076,"30.0000",7,0,2,0,1,0,0,0,0,0,0,3,2,0,0,3,5
164076,"38.0000",5,0,0,0,0,0,0,1,0,0,0,4,3,0,0,5,3
164076,"40.0000",5,2,1,0,0,0,0,1,1,0,0,7,3,0,0,10,5
164076,"42.0000",5,0,0,3,14,0,1,0,2,0,0,39,93,0,0,42,110
164076,"42.0000",7,0,0,0,2,0,0,0,0,0,0,9,27,0,0,9,29
164076,"42.0000",8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
164076,"45.0000",5,1,2,9,12,0,0,2,1,0,1,90,102,0,0,102,118
164076,"45.0000",7,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2
164076,"50.0000",5,0,0,2,3,0,0,0,2,0,0,26,50,0,0,28,55
164076,"50.0000",7,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1
164076,"99.0000",5,15,10,55,137,3,1,17,24,3,15,818,1325,0,0,911,1512
164076,"99.0000",7,1,3,2,13,0,0,0,0,0,0,38,147,0,0,41,163
164076,"99.0000",8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
164085,"18.0000",7,0,0,0,0,,1,0,0,0,0,4,27,0,0,4,28
164085,"99.0000",7,0,0,0,0,,1,0,0,0,0,4,27,0,0,4,28
164137,"18.0000",7,4,,0,0,1,,1,0,1,0,9,3,0,0,16,3
164137,"18.1001",10,0,0,0,2,0,0,9,3,2,0,107,28,0,0,118,33
164137,"26.0000",7,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1
164137,"26.0000",9,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,5
164137,"42.0000",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164137,"42.0000",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1
164137,"99.0000",7,4,0,0,0,1,0,1,0,1,0,9,5,0,0,16,5
164137,"99.0000",9,0,0,0,0,0,0,0,0,0,0,2,6,0,0,2,6
164137,"99.0000",10,0,0,0,2,0,0,9,3,2,0,107,28,0,0,118,33
164155,"11.0000",5,1,0,4,0,0,0,0,2,5,0,53,5,0,0,63,7
164155,"14.0000",5,5,0,14,1,1,0,24,1,12,0,325,16,0,0,381,18
164155,"23.0000",5,0,0,0,1,0,1,0,0,1,1,42,14,0,0,43,17
164155,"27.0000",5,0,0,7,1,0,0,0,1,3,0,55,5,0,0,65,7
164155,"40.0000",5,0,0,11,3,1,0,10,1,15,1,151,18,0,0,188,23
164155,"45.0000",5,0,0,15,1,1,0,12,1,14,0,205,21,0,0,247,23
164155,"99.0000",5,6,0,51,7,3,1,46,6,50,2,831,79,0,0,987,95
164173,"06.0000",3,0,0,0,3,0,0,0,0,0,0,1,19,0,0,1,22
164173,"07.0000",3,0,0,0,7,0,0,0,1,0,0,7,47,0,0,7,55
164173,"11.0000",5,0,0,0,1,0,0,0,1,0,0,8,10,0,0,8,12
164173,"13.0000",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
164173,"17.0000",3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3
164173,"20.0000",3,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,14
164173,"22.0000",3,0,0,0,5,0,0,0,0,0,2,3,37,0,0,3,44
164173,"22.0000",5,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,14
164173,"24.0000",3,0,0,0,4,0,0,0,0,0,0,6,27,0,0,6,31
164173,"31.0000",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164173,"41.0000",3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
164173,"50.0000",3,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,8
164173,"99.0000",3,0,0,0,22,0,0,0,1,0,2,17,157,0,0,17,182
164173,"99.0000",5,0,0,0,1,0,0,0,1,0,0,9,24,0,0,9,26
164207,"39.0000",2,0,0,1,1,0,0,0,1,0,0,4,4,0,0,5,6
164207,"39.0000",3,0,0,3,0,0,0,0,0,0,0,2,8,0,0,5,8
164207,"39.0000",4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
164207,"39.0000",5,3,2,5,2,0,0,0,0,0,0,12,10,0,0,20,14
164207,"39.0000",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
164207,"39.0000",7,2,0,1,0,0,0,1,1,0,0,2,0,0,0,6,1
164207,"39.0601",10,5,0,0,0,0,0,4,0,0,0,11,0,0,0,20,0
164207,"99.0000",2,0,0,1,1,0,0,0,1,0,0,4,4,0,0,5,6
164207,"99.0000",3,0,0,3,0,0,0,0,0,0,0,2,8,0,0,5,8
164207,"99.0000",4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
164207,"99.0000",5,3,2,5,2,0,0,0,0,0,0,12,10,0,0,20,14
164207,"99.0000",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
164207,"99.0000",7,2,0,1,0,0,0,1,1,0,0,2,0,0,0,6,1
164207,"99.0000",10,5,0,0,0,0,0,4,0,0,0,11,0,0,0,20,0
164216,"05.0000",5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4
164216,"06.0000",5,0,0,0,0,0,0,0,0,0,0,24,15,0,0,24,15
164216,"16.0000",5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
164216,"23.0000",5,0,0,0,0,0,0,0,0,0,0,11,14,0,0,11,14
164216,"23.0000",7,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3
164216,"26.0000",5,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4
164216,"27.0000",5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
164216,"30.0000",5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11
164216,"38.0000",5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,7,2
164216,"40.0000",5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
164216,"42.0000",5,0,0,0,0,0,0,0,0,0,1,9,12,0,0,9,13
164216,"42.0000",7,0,0,0,1,0,0,0,0,0,0,6,4,0,0,6,5
164216,"45.0000",5,0,0,0,0,0,0,0,0,1,0,45,21,0,0,46,21
164216,"45.0000",7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
164216,"50.0000",5,0,0,0,0,0,0,0,0,0,0,2,9,0,0,2,9
164216,"99.0000",5,0,0,0,0,0,0,0,1,1,1,108,96,0,0,109,98
164216,"99.0000",7,0,0,0,1,0,0,0,0,0,0,11,7,0,0,11,8
164243,"39.0000",7,0,0,2,0,0,0,0,0,0,0,19,3,0,0,21,3
164243,"39.0601",10,0,0,0,0,0,0,0,0,1,0,7,1,0,0,8,1
164243,"99.0000",7,0,0,2,0,0,0,0,0,0,0,19,3,0,0,21,3
164243,"99.0000",10,0,0,0,0,0,0,0,0,1,0,7,1,0,0,8,1
164270,"05.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
164270,"06.0000",5,0,1,0,0,0,0,0,0,0,0,15,6,0,0,15,7
164270,"09.0000",5,0,0,0,0,0,0,0,1,0,0,15,14,0,0,15,15
164270,"13.0000",5,0,0,0,0,0,0,0,1,0,0,3,4,0,0,3,5
164270,"13.0000",7,0,0,1,3,0,0,0,0,0,1,31,83,0,0,32,87
164270,"16.0000",5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
164270,"23.0000",5,0,1,0,0,0,0,0,0,0,0,3,9,0,0,3,10
164270,"24.0000",7,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,5
164270,"26.0000",5,0,0,0,1,0,0,0,1,0,0,9,12,0,0,9,14
164270,"27.0000",5,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,4
164270,"30.0000",5,0,2,0,0,0,0,0,0,0,0,17,24,0,0,17,26
164270,"38.0000",5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
164270,"40.0000",5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1
164270,"42.0000",5,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1,11
164270,"44.0000",5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
164270,"45.0000",5,2,0,0,0,0,0,0,0,1,0,19,14,0,0,22,14
164270,"50.0000",5,0,1,0,0,0,0,0,0,0,0,3,9,0,0,3,10
164270,"99.0000",5,3,5,0,1,0,0,0,3,1,0,92,114,0,0,96,123
164270,"99.0000",7,0,0,1,3,0,0,0,0,0,1,33,88,0,0,34,92
164313,"06.0000",3,0,0,0,2,0,0,0,0,0,0,6,6,0,0,6,8
164313,"07.0000",2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3
164313,"07.0000",3,0,0,1,2,0,0,0,0,0,0,0,9,0,0,1,11
164313,"17.0000",2,0,0,0,1,0,0,0,0,0,0,1,17,0,0,1,18
164313,"17.0000",3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
164313,"18.0000",3,0,0,0,1,0,0,0,0,0,0,3,26,0,0,3,27
164313,"24.0000",3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2
164313,"43.0000",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
164313,"99.0000",2,0,0,0,6,0,0,0,0,0,0,2,17,0,0,2,23
164313,"99.0000",3,0,0,1,6,0,0,0,0,0,0,10,48,0,0,11,54
164368,"06.0000",6,88,20,0,0,0,0,0,0,,,1,1,0,0,89,21
164368,"06.0000",7,36,12,0,0,0,0,0,0,,1,2,1,0,0,38,14
164368,"99.0000",6,88,20,0,0,0,0,0,0,,,1,1,0,0,89,21
164368,"99.0000",7,36,12,0,0,0,0,0,0,,1,2,1,0,0,38,14
164438,"07.0000",2,0,0,0,0,0,1,0,0,0,0,3,2,0,0,3,3
164438,"07.0000",3,0,0,0,0,1,0,0,0,0,1,5,15,0,0,6,16
164438,"99.0000",2,0,0,0,0,0,1,0,0,0,0,3,2,0,0,3,3
164438,"99.0000",3,0,0,0,0,1,0,0,0,0,1,5,15,0,0,6,16
164447,"06.0000",3,0,0,,1,0,0,0,0,0,0,1,2,0,0,1,3
164447,"06.0000",5,6,3,7,4,0,0,,,3,2,47,48,0,0,63,57
164447,"06.0000",7,3,1,2,3,0,0,4,1,,,19,24,0,0,28,29
164447,"06.0000",8,,,,1,0,0,,,,,,,,0,,1
164447,"11.0000",5,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
164447,"13.0000",5,,1,,4,0,0,0,0,,,1,17,0,0,1,22
164447,"13.0000",7,,,,5,0,0,0,0,,4,13,57,0,0,13,66
164447,"13.0000",8,,,,,0,0,0,0,1,,3,11,0,2,4,13
164447,"13.0000",9,,,,,0,0,0,0,,,2,2,0,0,2,2
164447,"16.0000",5,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
164447,"17.0000",5,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,3
164447,"18.0000",5,0,0,,1,0,0,,2,0,0,,12,,0,,15
164447,"23.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
164447,"24.0000",3,0,0,,1,0,0,0,0,0,0,0,0,,0,,1
164447,"24.0000",5,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
164447,"26.0000",5,1,,0,0,0,0,0,0,,1,4,3,0,0,5,4
164447,"27.0000",5,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
164447,"38.0000",5,0,0,1,,0,0,0,0,0,0,0,0,0,,1,
164447,"42.0000",5,1,,,2,0,0,,1,0,0,9,16,0,0,10,19
164447,"42.0000",7,,,,,0,0,,,0,0,2,3,0,0,2,3
164447,"43.0000",5,0,0,1,2,0,0,0,0,,,9,8,0,0,10,10
164447,"43.0000",7,0,0,,,0,0,0,0,1,,7,1,0,0,8,1
164447,"44.0000",7,0,0,,1,0,0,0,0,0,0,2,1,0,0,2,2
164447,"45.0000",5,0,0,1,,0,0,0,0,0,0,10,7,0,0,11,7
164447,"99.0000",3,0,0,,2,0,0,0,0,0,0,1,2,0,0,1,4
164447,"99.0000",5,8,4,10,13,0,0,,3,3,3,82,120,0,0,103,143
164447,"99.0000",7,3,1,2,9,0,0,4,1,1,4,43,86,0,0,53,101
164447,"99.0000",8,,,,1,0,0,,,1,,3,11,0,2,4,14
164447,"99.0000",9,,,,,0,0,,,,,2,2,0,0,2,2
164465,"05.0000",5,2,0,1,0,0,0,3,0,0,1,15,18,0,0,21,19
164465,"16.0000",5,0,0,0,1,0,0,0,2,1,2,12,7,0,0,13,12
164465,"23.0000",5,1,3,3,2,0,0,2,3,1,3,41,43,0,0,48,54
164465,"26.0000",5,0,0,0,0,0,0,1,2,1,0,9,7,0,0,11,9
164465,"27.0000",5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,5
164465,"30.0000",5,0,0,0,0,0,0,0,1,0,0,7,4,0,0,7,5
164465,"38.0000",5,0,0,0,0,0,0,1,0,1,0,12,5,0,0,14,5
164465,"40.0000",5,0,0,1,0,0,0,1,1,0,0,16,6,0,0,18,7
164465,"42.0000",5,0,0,2,2,0,0,3,3,0,0,10,11,0,0,15,16
164465,"45.0000",5,3,1,4,2,0,0,2,2,2,3,86,36,0,0,97,44
164465,"50.0000",5,0,0,1,0,0,0,0,1,1,0,8,20,0,0,10,21
164465,"99.0000",5,6,4,12,7,0,0,13,15,7,9,220,162,0,0,258,197
164474,"39.0000",7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1
164474,"39.0000",9,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0
164474,"39.0601",10,0,0,2,1,0,0,0,0,2,1,11,23,0,0,15,25
164474,"99.0000",7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1
164474,"99.0000",9,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0
164474,"99.0000",10,0,0,2,1,0,0,0,0,2,1,11,23,0,0,15,25
164492,"06.0000",5,,,,,0,0,0,0,,,30,31,0,0,30,31
164492,"06.0000",7,2,1,4,2,0,0,0,0,,1,54,30,0,0,60,34
164492,"11.0000",5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2
164492,"13.0000",5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14
164492,"13.0000",7,0,0,0,0,0,0,0,0,0,0,17,3,0,0,17,3
164492,"17.0000",3,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
164492,"17.0000",5,,1,0,0,0,0,0,0,,3,,5,0,0,0,9
164492,"18.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
164492,"18.0000",7,0,0,0,0,0,0,0,0,0,0,2,33,0,0,2,33
164492,"22.0000",3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
164492,"22.0000",5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164492,"23.0000",5,0,0,,1,0,0,0,0,0,0,,1,0,0,0,2
164492,"24.0000",5,0,0,1,,0,0,,1,0,0,2,2,0,0,3,3
164492,"26.0000",5,0,0,0,0,0,0,0,0,,1,,1,0,0,0,2
164492,"26.0000",7,0,0,0,0,0,0,0,0,,,0,2,0,0,0,2
164492,"40.0000",5,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0
164492,"42.0000",5,0,0,,1,0,0,0,0,0,0,0,8,0,0,0,9
164492,"42.0000",7,0,0,,,0,0,0,0,0,0,2,8,0,0,2,8
164492,"42.0000",8,0,0,,,0,0,0,0,0,0,0,2,0,0,0,2
164492,"43.0000",7,0,0,1,,0,0,0,0,0,0,87,6,0,0,88,6
164492,"44.0000",5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
164492,"50.0000",5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,5
164492,"99.0000",3,,1,0,0,0,0,0,0,0,0,0,4,0,1,0,6
164492,"99.0000",5,,1,1,2,0,0,,1,,4,37,77,0,0,38,85
164492,"99.0000",7,2,1,5,2,0,0,,,,1,162,82,0,0,169,86
164492,"99.0000",8,,,,,0,0,,,,,0,2,0,0,0,2
164508,"06.0000",3,0,0,,1,0,0,0,0,,1,,32,,0,,34
164508,"07.0000",3,0,0,0,0,0,0,0,0,0,0,,76,,0,,76
164508,"08.0000",3,0,0,0,0,0,0,0,0,0,0,,11,,0,,11
164508,"17.0000",3,0,0,0,0,0,0,0,0,0,0,,10,,0,,10
164508,"99.0000",3,0,0,,1,0,0,0,0,,1,,129,,0,,131
164517,"06.0000",2,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
164517,"06.0000",3,0,0,0,0,0,0,0,0,0,0,,8,,0,,8
164517,"07.0000",2,0,0,0,0,0,0,0,0,0,0,,4,,0,,4
164517,"07.0000",3,0,0,0,0,0,0,0,0,0,0,,29,,0,,29
164517,"13.0000",3,0,0,0,0,0,0,0,0,0,0,,14,,0,,14
164517,"17.0000",2,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
164517,"17.0000",3,0,0,0,0,0,0,0,0,0,0,,5,,0,,5
164517,"24.0000",3,0,0,0,0,0,0,0,0,0,0,,7,,0,,7
164517,"99.0000",2,0,0,0,0,0,0,0,0,0,0,,6,,0,,6
164517,"99.0000",3,0,0,0,0,0,0,0,0,0,0,,63,,0,,63
164526,"50.0000",4,0,1,0,0,0,0,0,2,1,0,13,19,0,0,14,22
164526,"99.0000",4,0,1,0,0,0,0,0,2,1,0,13,19,0,0,14,22
164535,"17.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
164535,"20.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,,1,,1
164535,"46.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,
164535,"47.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,
164535,"48.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,
164535,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,12
164562,"06.0000",3,,1,0,0,0,0,0,0,0,0,1,3,0,0,1,4
164562,"06.0000",5,,,,,0,0,0,0,4,3,73,77,0,0,77,80
164562,"06.0000",7,1,,1,,0,0,0,0,,,12,12,0,0,14,12
164562,"09.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
164562,"11.0000",5,0,0,0,0,0,0,0,0,0,0,3,,0,,3,
164562,"13.0000",7,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,6
164562,"16.0000",5,0,0,0,0,0,0,0,0,,2,1,8,0,0,1,10
164562,"17.0000",5,0,0,,1,0,0,0,0,,5,4,27,0,0,4,33
164562,"17.0000",7,0,0,,,0,0,0,0,,3,10,22,0,0,10,25
164562,"17.0000",8,0,0,,,0,0,0,0,,1,3,7,0,0,3,8
164562,"18.0000",5,0,0,0,0,0,0,0,0,0,0,1,29,0,0,1,29
164562,"23.0000",5,0,0,1,,0,0,0,0,,2,16,27,0,0,17,29
164562,"24.0000",3,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
164562,"24.0000",5,0,0,,1,0,0,0,0,0,0,3,8,0,0,3,9
164562,"26.0000",5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4
164562,"27.0000",5,0,0,0,0,0,0,0,0,0,0,2,,0,,2,
164562,"38.0000",5,,,0,0,0,0,0,0,0,0,1,8,0,0,1,8
164562,"38.0000",7,,,0,0,0,0,0,0,0,0,1,5,0,0,1,5
164562,"38.0000",8,,1,0,0,0,0,0,0,0,0,,,,0,,1
164562,"40.0000",5,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4
164562,"42.0000",5,0,0,0,0,0,0,0,0,,3,7,31,0,0,7,34
164562,"42.0000",7,0,0,0,0,0,0,0,0,,,5,10,0,0,5,10
164562,"42.0000",8,0,0,0,0,0,0,0,0,,,1,,0,,1,
164562,"45.0000",5,,1,1,1,0,0,0,0,2,1,34,22,0,0,37,25
164562,"50.0000",5,0,0,0,0,0,0,0,0,0,0,,5,,0,,5
164562,"99.0000",3,,1,0,0,0,0,0,0,0,0,1,6,0,0,1,7
164562,"99.0000",5,,1,2,3,0,0,0,0,6,16,155,251,0,0,163,271
164562,"99.0000",7,1,,1,,0,0,0,0,,3,29,55,0,0,31,58
164562,"99.0000",8,,1,,,0,0,0,0,,1,4,7,0,0,4,9
164571,"04.0000",5,0,0,,1,0,0,0,0,0,0,0,0,,0,,1
164571,"06.0000",5,2,1,1,2,0,0,0,0,,1,2,1,0,0,5,5
164571,"07.0000",2,0,0,,,0,0,0,0,0,0,,1,,0,,1
164571,"07.0000",3,0,0,,1,0,0,0,0,0,0,,,,0,,1
164571,"07.0000",5,,1,1,3,0,0,0,0,0,0,,1,0,0,1,5
