unitid,cipcode,awlevel,crace15,crace16
151351,131315,7,5,18
151351,131315,9,1,2
151351,131316,7,0,1
151351,131316,9,2,1
151351,131318,7,2,0
151351,131318,9,2,0
151351,131320,7,4,1
151351,131320,9,1,0
151351,160302,7,0,1
151351,160302,9,0,1
151351,160399,5,3,1
151351,160403,5,4,1
151351,160403,7,3,5
151351,160403,9,1,2
151351,160501,5,9,18
151351,160501,7,2,2
151351,160501,9,2,0
151351,160601,5,1,0
151351,160601,7,1,1
151351,160601,9,0,1
151351,160901,5,3,12
151351,160901,7,6,3
151351,160901,9,0,2
151351,160902,5,1,2
151351,160902,7,1,1
151351,160902,9,1,2
151351,160904,5,0,2
151351,160905,5,7,36
151351,160905,7,6,8
151351,160905,9,1,3
151351,161199,5,2,3
151351,161199,7,5,1
151351,161199,9,3,0
151351,170705,3,0,20
151351,170799,3,1,8
151351,170801,7,3,10
151351,180499,7,0,1
151351,181201,5,19,15
151351,181201,10,42,22
151351,189999,7,2,2
151351,190101,5,3,92
151351,190101,7,0,3
151351,209999,5,0,2
151351,220101,7,3,1
151351,220101,10,142,64
151351,230101,5,33,69
151351,230101,7,11,10
151351,230101,9,12,6
151351,230301,5,3,2
151351,230301,7,4,4
151351,230301,9,5,2
151351,230601,5,2,2
151351,230601,7,32,37
151351,230601,9,8,3
151351,230901,5,6,44
151351,230901,7,2,22
151351,230901,9,8,6
151351,240101,3,6,7
151351,240101,5,21,29
151351,250401,7,35,95
151351,250401,9,4,2
151351,260101,5,96,66
151351,260101,7,1,1
151351,260201,5,17,7
151351,260201,7,1,1
151351,260201,9,7,2
151351,260301,7,1,0
151351,260301,9,3,0
151351,260402,9,3,3
151351,260501,5,13,20
151351,260501,7,5,4
151351,260501,9,3,1
151351,260601,7,0,1
151351,260601,9,1,0
151351,260603,7,3,1
151351,260608,9,2,0
151351,260612,7,1,0
151351,260701,7,2,3
151351,260701,9,3,3
151351,260703,7,2,2
151351,260703,9,4,2
151351,260705,7,1,1
151351,260705,9,4,2
151351,260706,7,4,1
151351,260706,9,2,0
151351,270101,5,28,26
151351,270101,7,13,2
151351,270101,9,5,1
151351,300401,5,2,2
151351,300401,7,25,18
151351,300401,9,3,1
151351,309999,5,10,13
151351,309999,7,0,1
151351,310101,5,11,49
151351,310101,7,11,23
151351,310101,9,3,2
151351,380101,5,6,0
151351,380101,7,4,0
151351,380101,9,1,0
151351,380201,5,6,9
151351,380201,7,4,2
151351,400201,9,2,0
151351,400501,5,70,31
151351,400501,7,5,5
151351,400501,9,26,3
151351,400601,5,28,6
151351,400601,7,14,2
151351,400601,9,4,1
151351,400801,5,11,5
151351,400801,7,13,0
151351,400801,9,9,1
151351,400899,9,1,0
151351,420101,5,57,79
151351,420101,7,1,0
151351,420101,9,6,7
151351,430106,5,31,34
151351,430106,7,4,3
151351,440101,5,187,137
151351,440101,7,4,3
151351,440401,9,1,0
151351,449999,7,21,22
151351,449999,9,1,0
151351,450101,5,9,5
151351,450201,5,3,5
151351,450201,7,1,6
151351,450201,9,3,0
151351,450301,7,2,3
151351,450301,9,0,1
151351,450601,5,59,14
151351,450601,7,9,4
151351,450601,9,7,1
151351,450701,5,5,3
151351,450701,7,2,1
151351,450701,9,4,0
151351,450801,5,29,27
151351,450801,7,10,10
151351,450801,9,5,5
151351,451001,5,80,66
151351,451001,7,5,0
151351,451001,9,5,2
151351,451101,5,15,25
151351,451101,7,4,2
151351,451101,9,1,3
151351,500201,5,2,4
151351,500301,5,0,5
151351,500301,7,0,2
151351,500501,5,14,19
151351,500501,7,8,8
151351,500501,9,1,0
151351,500701,5,30,56
151351,500701,7,12,13
151351,500901,5,61,81
151351,500901,7,75,79
151351,500901,9,15,6
151351,500902,7,1,2
151351,500902,9,1,1
151351,509999,3,2,1
151351,509999,5,4,11
151351,990000,10,184,86
151351,990000,2,34,44
151351,990000,3,9,36
151351,990000,5,2149,2119
151351,990000,7,933,891
151351,990000,9,274,143
151388,60101,3,2,7
151388,70399,3,2,4
151388,181101,3,0,22
151388,240101,3,6,12
151388,240101,5,7,6
151388,430199,3,0,1
151388,440799,3,1,7
151388,990000,3,11,53
151388,990000,5,7,6
151102,40501,3,2,14
151102,50199,5,1,0
151102,60101,5,66,53
151102,60101,7,18,14
151102,60799,3,0,1
151102,62001,3,89,62
151102,62001,5,31,10
151102,70101,3,12,27
151102,70399,3,39,32
151102,79999,3,9,25
151102,89999,3,9,10
151102,90101,5,11,14
151102,119999,5,13,11
151102,130401,7,9,6
151102,131202,5,3,34
151102,131202,7,14,65
151102,131205,7,35,49
151102,131318,5,2,0
151102,140101,5,3,0
151102,150101,5,10,1
151102,150201,3,8,1
151102,150303,3,33,2
151102,150303,5,26,1
151102,150603,3,9,2
151102,150603,5,5,0
151102,150899,3,30,3
151102,150899,5,18,0
151102,160501,5,0,1
151102,160905,5,2,2
151102,170102,3,0,19
151102,170102,5,0,2
151102,170103,3,10,7
151102,170209,3,7,10
151102,170406,3,1,14
151102,170806,5,0,2
151102,180901,5,0,2
151102,181101,3,8,105
151102,181101,5,1,16
151102,230101,5,3,9
151102,230101,7,2,4
151102,240101,5,13,10
151102,260101,5,11,4
151102,260101,7,0,1
151102,270101,5,3,2
151102,400101,5,1,0
151102,400501,5,5,4
151102,400601,5,4,3
151102,400801,5,2,0
151102,420101,5,6,17
151102,430199,3,10,10
151102,440101,3,2,0
151102,440101,5,5,3
151102,440101,7,6,0
151102,450201,5,3,5
151102,450601,5,3,0
151102,450801,5,0,1
151102,451001,5,1,2
151102,451101,5,3,7
151102,480102,3,11,0
151102,480105,3,4,0
151102,480203,3,7,9
151102,500501,5,0,2
151102,500701,5,3,2
151102,500901,5,9,3
151102,990000,3,300,353
151102,990000,5,267,223
151102,990000,7,84,139
151111,60101,5,171,134
151111,60799,3,11,13
151111,62001,3,9,2
151111,62001,5,13,6
151111,70199,2,39,59
151111,70399,3,77,57
151111,70799,2,0,5
151111,90401,5,0,1
151111,110101,5,8,5
151111,110101,7,2,2
151111,119999,5,27,22
151111,131001,7,3,23
151111,131202,5,4,53
151111,131202,7,12,133
151111,131203,5,0,1
151111,131204,7,42,52
151111,131301,7,1,3
151111,131307,5,0,9
151111,131307,7,2,3
151111,131314,5,8,5
151111,140101,5,66,30
151111,149999,7,4,1
151111,150101,5,16,0
151111,150201,3,6,1
151111,150303,3,68,5
151111,150303,5,49,5
151111,150603,3,3,1
151111,150603,5,1,1
151111,150899,3,42,3
151111,150899,5,37,3
151111,160501,5,0,2
151111,160901,5,1,3
151111,160905,5,2,3
151111,170101,2,0,20
151111,170102,3,0,37
151111,170208,5,2,7
151111,170209,3,2,18
151111,170209,5,1,4
151111,170210,3,6,16
151111,170306,5,1,6
151111,170807,5,3,34
151111,170808,3,0,11
151111,170813,5,3,20
151111,170817,5,0,2
151111,180401,10,97,18
151111,180499,7,25,3
151111,180701,5,6,8
151111,180701,7,6,7
151111,180703,5,1,11
151111,180901,5,6,24
151111,181001,10,223,81
151111,181101,3,4,97
151111,181101,5,11,222
151111,181101,7,3,120
151111,181101,9,0,10
151111,181107,5,11,14
151111,189999,5,0,5
151111,189999,7,0,4
151111,189999,9,0,1
151111,220101,10,157,82
151111,230101,5,9,25
151111,231001,5,16,19
151111,240101,3,27,54
151111,240101,5,25,30
151111,240199,2,3,0
151111,260101,5,9,7
151111,270101,5,6,4
151111,270101,7,1,1
151111,309999,5,1,1
151111,380101,5,4,4
151111,380201,5,3,0
151111,400501,5,12,14
151111,400501,7,3,4
151111,400601,5,5,2
151111,400801,5,3,0
151111,420101,5,21,35
151111,420101,7,4,9
151111,439999,3,5,5
151111,440101,2,0,2
151111,440101,5,19,20
151111,440101,7,15,7
151111,440401,2,17,11
151111,440701,5,2,48
151111,440701,7,23,76
151111,450101,5,1,3
151111,450601,5,10,1
151111,450701,5,3,2
151111,450801,5,6,2
151111,451001,5,11,11
151111,451101,5,7,5
151111,480102,3,11,2
151111,480105,3,5,1
151111,500701,5,26,22
151111,500703,5,1,2
151111,990000,10,477,181
151111,990000,2,59,97
151111,990000,3,276,323
151111,990000,5,648,897
151111,990000,7,146,448
151111,990000,9,0,11
151333,60101,5,14,7
151333,60301,3,2,4
151333,62001,3,2,1
151333,79999,2,1,4
151333,131202,5,1,21
151333,131202,7,3,9
151333,180901,5,0,2
151333,181101,3,1,84
151333,240101,3,13,7
151333,240101,5,14,16
151333,240199,2,2,0
151333,240199,3,2,1
151333,240199,5,4,1
151333,430199,3,1,0
151333,430203,3,11,0
151333,990000,2,3,4
151333,990000,3,32,97
151333,990000,5,33,47
151333,990000,7,3,9
151360,50201,5,0,2
151360,60101,5,52,41
151360,60101,7,30,13
151360,70101,2,0,1
151360,70101,3,7,10
151360,70199,2,8,8
151360,70301,2,5,3
151360,70601,2,0,10
151360,79999,2,3,7
151360,99999,5,2,3
151360,110301,5,3,2
151360,131202,5,1,11
151360,131202,7,6,32
151360,131205,5,1,1
151360,131205,7,13,18
151360,160901,5,1,1
151360,170101,2,0,15
151360,170102,3,0,13
151360,170209,3,4,15
151360,170210,3,1,12
151360,170309,3,1,14
151360,170506,3,0,12
151360,181101,3,10,108
151360,181101,5,0,11
151360,230101,5,0,5
151360,240101,3,8,9
151360,240101,5,10,6
151360,240199,2,2,1
151360,240199,3,5,1
151360,240199,5,3,0
151360,260101,5,4,4
151360,270201,5,0,1
151360,400501,5,6,1
151360,400601,5,2,1
151360,420101,5,6,3
151360,440101,5,8,7
151360,440101,7,3,5
151360,449999,2,1,1
151360,450801,5,3,1
151360,451001,5,0,1
151360,451101,5,2,6
151360,500501,5,2,1
151360,500701,5,3,4
151360,990000,2,19,46
151360,990000,3,36,194
151360,990000,5,109,113
151360,990000,7,52,68
151342,60101,5,74,61
151342,60101,7,54,18
151342,70799,2,6,15
151342,79999,2,2,5
151342,90101,5,5,2
151342,110101,5,1,2
151342,131001,5,1,5
151342,131001,7,4,39
151342,131101,7,7,17
151342,131202,5,3,22
151342,131202,7,4,49
151342,131203,5,2,0
151342,131205,5,2,5
151342,131205,7,19,27
151342,160905,5,0,1
151342,170101,2,0,17
151342,170102,3,0,20
151342,181101,5,1,14
151342,200205,3,0,4
151342,230101,5,2,3
151342,240101,3,18,28
151342,240101,5,21,24
151342,240199,2,4,0
151342,240199,3,2,0
151342,240199,5,3,1
151342,260101,5,5,7
151342,270101,5,4,1
151342,380101,5,2,0
151342,400501,5,4,2
151342,400801,5,2,1
151342,420101,5,5,7
151342,430199,3,3,5
151342,440101,5,14,8
151342,440101,7,5,4
151342,440301,2,1,0
151342,440401,2,13,5
151342,450101,2,1,0
151342,450601,5,5,2
151342,450801,5,2,3
151342,451001,5,3,4
151342,451101,5,4,6
151342,500701,5,3,2
151342,500901,5,2,1
151342,509999,3,3,0
151342,990000,2,27,42
151342,990000,3,26,57
151342,990000,5,170,184
151342,990000,7,93,154
151379,60101,5,63,48
151379,70399,3,27,14
151379,79999,2,17,13
151379,100199,3,2,6
151379,131001,5,0,7
151379,131101,7,4,3
151379,131202,5,1,42
151379,131202,7,2,28
151379,131205,5,5,9
151379,131205,7,16,17
151379,181101,5,1,29
151379,230101,5,4,8
151379,240101,3,8,15
151379,240101,5,18,14
151379,240199,2,0,1
151379,260101,5,2,3
151379,270101,5,3,3
151379,319999,3,1,5
151379,380101,5,1,1
151379,400501,5,4,1
151379,420101,5,9,9
151379,450701,5,1,3
151379,450801,5,1,2
151379,451001,5,3,1
151379,451101,5,5,3
151379,500501,5,2,2
151379,500701,5,1,4
151379,990000,2,17,14
151379,990000,3,38,40
151379,990000,5,124,189
151379,990000,7,22,48
151777,60101,3,1,1
151777,60201,5,24,15
151777,60401,5,11,9
151777,70601,3,0,4
151777,70601,5,0,1
151777,90101,5,1,5
151777,110101,3,1,1
151777,110101,5,1,0
151777,131202,5,1,20
151777,131202,7,2,1
151777,131204,3,0,7
151777,131302,7,1,1
151777,131303,5,1,1
151777,131305,5,1,1
151777,131306,5,1,2
151777,131308,5,0,2
151777,131311,5,2,2
151777,131312,5,1,2
151777,131314,5,11,3
151777,131316,7,1,1
151777,131318,5,1,0
151777,139999,5,1,2
151777,160905,5,1,0
151777,180901,5,0,3
151777,181801,5,3,6
151777,190101,5,0,2
151777,230101,5,0,3
151777,260101,5,1,2
151777,260799,5,5,1
151777,270101,5,1,0
151777,300501,5,1,0
151777,380101,5,1,0
151777,380201,5,3,0
151777,400501,5,6,0
151777,400801,5,1,0
151777,420101,5,2,4
151777,430104,3,0,2
151777,440701,5,1,8
151777,440799,3,0,2
151777,450601,5,2,0
151777,450801,5,1,1
151777,451001,5,6,0
151777,451101,5,3,1
151777,500901,3,1,0
151777,500999,5,0,1
151777,509999,5,1,2
151777,990000,3,3,17
151777,990000,5,96,99
151777,990000,7,4,3
151786,60101,3,2,3
151786,60101,5,5,2
151786,60201,5,12,6
151786,131202,5,0,5
151786,131204,3,0,4
151786,131204,5,0,4
151786,131314,5,0,5
151786,160905,5,0,1
151786,181025,3,0,9
151786,181101,3,2,55
151786,181101,5,0,9
151786,189999,3,1,5
151786,190101,5,0,2
151786,190503,5,0,4
151786,230101,5,0,3
151786,240101,3,2,0
151786,270101,5,1,1
151786,390401,5,0,1
151786,390601,5,0,2
151786,400501,5,3,1
151786,420101,5,1,3
151786,450801,5,1,2
151786,500405,5,0,1
151786,500701,5,2,3
151786,500901,5,1,2
151786,990000,3,7,76
151786,990000,5,26,57
151801,60101,3,4,5
151801,60101,5,8,4
151801,60201,3,1,0
151801,60201,5,8,3
151801,90401,5,1,1
151801,131202,5,3,17
151801,131302,5,0,1
151801,131305,5,0,3
151801,131311,5,1,0
151801,131312,5,1,1
151801,131314,3,1,0
151801,131314,5,1,2
151801,131318,5,1,0
151801,170309,3,0,4
151801,170310,5,0,3
151801,181101,5,0,48
151801,181107,7,0,5
151801,200202,3,0,2
151801,260101,5,4,2
151801,270101,5,0,1
151801,390201,5,3,1
151801,390401,3,1,0
151801,390401,5,1,2
151801,390601,5,20,0
151801,390601,7,12,1
151801,420101,5,3,3
151801,430104,3,1,3
151801,430104,5,0,1
151801,440701,5,2,3
151801,450101,3,0,1
151801,450801,5,2,0
151801,451001,5,1,0
151801,451101,3,0,1
151801,500704,5,1,0
151801,500901,5,1,2
151801,500999,5,3,0
151801,509999,5,0,2
151801,990000,3,8,16
151801,990000,5,65,100
151801,990000,7,12,6
151865,390601,2,1,0
151865,390601,10,13,1
151865,399999,7,0,1
151865,990000,10,13,1
151865,990000,2,1,0
151865,990000,7,0,1
152099,60201,3,0,1
152099,60201,5,2,6
152099,60401,3,3,4
152099,60401,5,2,4
152099,70601,2,0,4
152099,70601,3,0,5
152099,131202,5,1,10
152099,131302,5,0,1
152099,131303,5,0,2
152099,131312,5,0,3
152099,131314,5,3,7
152099,131316,5,0,1
152099,230101,5,0,2
152099,240101,2,0,3
152099,260101,5,4,2
152099,300401,5,0,1
152099,380201,5,12,2
152099,470605,2,58,1
152099,470605,3,5,0
152099,480508,2,27,1
152099,480508,3,1,0
152099,500901,5,0,2
152099,990000,2,85,9
152099,990000,3,9,10
152099,990000,5,24,43
243780,10103,5,111,18
243780,10103,7,21,2
243780,10103,9,4,1
243780,10201,5,21,1
243780,19999,3,17,7
243780,19999,7,2,1
243780,20101,5,37,16
243780,20201,5,46,46
243780,20201,7,8,6
243780,20201,9,9,1
243780,20301,5,8,9
243780,20301,7,1,2
243780,20301,9,1,0
243780,20402,5,22,2
243780,20402,7,11,4
243780,20402,9,18,0
243780,20403,5,23,23
243780,20403,7,1,1
243780,20403,9,5,2
243780,30101,5,13,15
243780,30501,5,19,3
243780,30501,7,7,2
243780,30501,9,5,0
243780,30601,5,5,5
243780,40601,5,11,11
243780,50201,5,0,1
243780,60401,5,308,233
243780,60401,7,103,45
243780,60401,9,8,0
243780,60799,3,1,5
243780,62001,3,5,9
243780,62001,5,93,50
243780,70399,3,40,25
243780,90101,5,111,182
243780,90101,7,2,12
243780,90101,9,2,3
243780,110101,5,145,45
243780,110101,7,49,20
243780,110101,9,5,0
243780,119999,5,42,23
243780,130101,5,2,16
243780,130101,7,44,140
243780,130101,9,7,22
243780,131202,5,3,107
243780,131204,5,1,17
243780,131309,5,9,0
243780,131309,7,4,2
243780,131309,9,2,1
243780,131314,5,27,58
243780,131314,7,7,13
243780,131314,9,3,0
243780,131320,5,14,2
243780,140201,5,95,4
243780,140201,7,19,2
243780,140201,9,12,0
243780,140301,5,30,3
243780,140301,7,1,1
243780,140301,9,11,0
243780,140701,5,104,64
243780,140701,7,14,1
243780,140701,9,13,2
243780,140801,5,167,30
243780,140801,7,82,10
243780,140801,9,9,1
243780,141001,5,286,44
243780,141001,7,105,10
243780,141001,9,20,1
243780,141701,5,116,59
243780,141701,7,38,10
243780,141701,9,12,0
243780,141801,5,11,8
243780,141801,7,6,4
243780,141801,9,2,0
243780,141901,5,232,27
243780,141901,7,51,7
243780,141901,9,18,0
243780,142301,5,17,4
243780,142301,7,7,0
243780,142301,9,1,0
243780,149999,5,59,26
243780,149999,7,3,0
243780,150101,3,9,1
243780,150101,5,112,3
243780,150303,3,125,16
243780,150303,5,116,6
243780,150603,3,3,0
243780,150899,3,172,7
243780,150899,5,131,6
243780,160101,5,7,33
243780,160101,7,0,7
243780,160101,9,0,1
243780,170512,3,1,21
243780,180103,5,1,44
243780,180103,7,1,21
243780,180103,9,2,3
243780,180901,5,2,16
243780,181101,3,0,6
243780,181101,5,2,50
243780,181401,5,48,92
243780,181401,7,10,3
243780,181401,9,13,8
243780,181401,10,6,14
243780,182401,7,2,7
243780,182401,9,3,1
243780,182401,10,32,34
243780,189999,5,23,24
243780,189999,7,0,2
243780,189999,9,1,0
243780,190101,5,12,65
243780,190501,5,1,48
243780,190501,7,3,6
243780,190501,9,1,2
243780,190701,5,1,27
243780,190701,7,6,10
243780,190701,9,3,0
243780,190901,5,3,92
243780,190901,7,1,2
243780,190901,9,0,1
243780,200499,3,3,1
243780,200601,5,76,112
243780,200601,7,9,8
243780,230101,5,5,12
243780,230101,7,7,5
243780,230101,9,6,4
243780,260101,5,59,49
243780,260101,7,3,8
243780,260101,9,6,1
243780,260201,5,5,4
243780,260201,7,2,0
243780,260201,9,8,2
243780,260301,5,4,0
243780,260301,7,7,1
243780,260301,9,5,1
243780,260702,5,9,0
243780,260702,7,5,0
243780,260702,9,4,2
243780,270101,5,54,31
243780,270101,7,10,7
243780,270101,9,4,1
243780,270501,5,3,9
243780,270501,7,7,4
243780,270501,9,5,1
243780,300101,5,4,2
243780,300401,5,0,1
243780,380101,5,2,2
243780,380101,7,0,2
243780,380101,9,1,0
243780,400501,5,36,14
243780,400501,7,7,6
243780,400501,9,25,4
243780,400601,5,33,11
243780,400601,7,14,3
243780,400601,9,5,0
243780,400801,5,14,0
243780,400801,7,20,5
243780,400801,9,17,1
243780,409999,3,22,22
243780,420101,5,26,69
243780,420101,7,10,12
243780,420101,9,9,8
243780,440101,7,2,1
243780,450101,5,19,21
243780,450601,5,11,19
243780,450601,7,6,1
243780,450601,9,8,1
243780,450801,5,19,12
243780,450801,7,3,2
243780,450801,9,2,1
243780,451001,5,29,28
243780,451001,7,6,0
243780,451001,9,2,1
243780,451101,5,11,29
243780,451101,7,1,3
243780,451101,9,2,6
243780,470602,3,30,0
243780,470602,5,5,0
243780,480105,3,21,15
243780,490101,5,31,1
243780,490102,3,23,3
243780,490102,5,56,8
243780,500401,5,7,17
243780,500501,5,2,17
243780,500501,7,5,2
243780,500701,5,6,30
243780,500701,7,7,12
243780,990000,10,38,48
243780,990000,3,472,138
243780,990000,5,3173,2156
243780,990000,7,740,435
243780,990000,9,299,84
152266,62001,3,26,10
152266,62001,5,28,10
152266,70399,3,10,18
152266,79999,3,12,25
152266,131202,5,1,10
152266,150201,3,1,0
152266,150303,3,10,1
152266,150603,3,7,2
152266,150899,3,4,0
152266,181101,3,1,65
152266,240101,5,4,4
152266,480101,3,1,0
152266,990000,3,72,121
152266,990000,5,33,24
152248,60401,5,32,37
152248,60401,7,10,8
152248,60799,3,3,13
152248,62001,3,27,14
152248,62001,5,22,5
152248,70399,3,54,41
152248,90101,5,7,7
152248,119999,5,6,25
152248,130101,5,0,1
152248,130101,7,10,77
152248,131202,5,0,24
152248,131314,5,2,3
152248,140101,5,44,6
152248,149999,7,2,0
152248,150101,5,26,2
152248,150201,3,20,0
152248,150303,3,61,3
152248,150303,5,46,1
152248,150603,3,12,2
152248,150603,5,12,0
152248,150899,3,16,2
152248,150899,5,17,0
152248,160101,5,0,7
152248,180901,5,1,2
152248,181101,3,1,105
152248,181101,5,2,59
152248,181701,5,0,1
152248,200201,3,0,12
152248,230101,5,3,6
152248,230101,7,1,4
152248,260101,5,8,10
152248,270101,5,4,5
152248,270101,7,1,1
152248,300401,3,2,4
152248,400501,5,3,1
152248,400801,5,1,0
152248,410301,3,1,5
152248,420101,5,7,17
152248,450101,5,2,4
152248,450801,7,1,1
152248,451001,5,8,1
152248,451101,5,1,12
152248,480102,3,22,5
152248,990000,3,219,206
152248,990000,5,254,236
152248,990000,7,25,91
152318,110101,5,15,0
152318,140701,5,64,0
152318,140701,7,2,0
152318,140801,5,27,0
152318,140801,7,1,0
152318,141001,5,94,0
152318,141901,5,63,0
152318,400501,5,4,0
152318,400801,5,5,0
152318,990000,5,272,0
152318,990000,7,3,0
152336,60101,7,18,5
152336,60201,3,0,1
152336,60201,5,6,3
152336,60401,3,1,2
152336,60401,5,14,5
152336,60401,7,24,4
152336,70401,5,0,2
152336,130604,7,0,1
152336,131001,5,0,7
152336,131001,7,2,2
152336,131011,5,0,3
152336,131011,7,0,5
152336,131101,7,0,2
152336,131202,5,1,5
152336,131202,7,0,2
152336,131303,5,1,1
152336,131303,7,1,0
152336,131307,5,0,2
152336,131314,7,0,1
152336,170309,3,1,5
152336,170310,5,0,5
152336,180701,1,1,0
152336,230101,5,1,0
152336,230101,7,0,1
152336,270101,7,0,3
152336,400101,5,1,0
152336,400501,5,2,1
152336,420101,5,1,3
152336,420101,7,2,0
152336,420201,7,3,6
152336,420601,7,4,4
152336,440701,5,4,4
152336,450101,5,1,0
152336,500701,5,0,3
152336,500701,7,1,1
152336,500801,3,7,6
152336,990000,1,1,0
152336,990000,3,9,14
152336,990000,5,32,44
152336,990000,7,55,37
152363,60201,5,18,12
152363,60301,5,4,2
152363,60401,5,46,10
152363,61401,5,19,4
152363,90101,5,7,6
152363,110101,3,1,0
152363,110101,5,3,4
152363,131202,5,0,3
152363,131314,5,7,2
152363,170310,5,0,2
152363,230101,5,0,4
152363,260101,5,1,1
152363,260201,3,0,1
152363,260201,5,4,2
152363,270101,5,1,1
152363,279999,5,5,1
152363,300101,5,6,2
152363,380101,5,1,0
152363,409999,5,1,3
152363,420101,5,3,3
152363,429999,5,0,2
152363,450601,5,2,1
152363,450801,5,5,2
152363,450901,5,0,2
152363,451001,5,4,0
152363,451101,5,1,3
152363,500904,5,0,1
152363,509999,2,1,3
152363,509999,3,0,1
152363,509999,7,3,5
152363,990000,2,1,3
152363,990000,3,1,2
152363,990000,5,138,73
152363,990000,7,3,5
150172,60201,3,3,6
150172,60201,5,20,10
150172,60401,3,10,11
150172,60401,5,25,19
150172,60501,5,3,1
150172,61101,5,0,1
150172,70102,2,0,1
150172,70606,2,0,1
150172,70606,3,0,5
150172,90401,5,1,1
150172,90701,5,1,0
150172,100104,3,1,1
150172,110201,2,3,1
150172,110201,3,7,13
150172,131202,5,0,1
150172,131303,5,0,1
150172,240101,3,1,0
150172,240101,5,0,1
150172,240199,3,1,3
150172,380101,5,1,0
150172,380201,5,1,3
150172,390401,2,2,18
150172,390401,3,0,1
150172,400503,3,0,3
150172,420101,5,1,5
150172,430104,2,1,0
150172,430104,3,4,1
150172,430104,5,3,0
150172,440201,3,1,0
150172,440799,3,1,1
150172,440799,5,0,2
150172,450801,5,1,0
150172,451101,5,1,1
150172,480204,2,0,1
150172,480204,3,1,0
150172,500706,5,0,2
150172,990000,2,6,22
150172,990000,3,30,45
150172,990000,5,58,48
152381,60101,3,0,1
152381,60101,5,0,17
152381,60201,5,0,6
152381,60401,5,0,7
152381,61401,5,0,8
152381,90401,5,0,3
152381,131001,5,0,4
152381,131202,5,0,3
152381,131204,5,0,1
152381,131312,5,0,2
152381,160101,5,0,2
152381,160905,5,0,3
152381,190101,5,0,2
152381,190705,5,0,1
152381,230101,5,0,4
152381,240101,5,0,13
152381,260101,5,0,6
152381,270101,5,0,1
152381,300101,5,0,2
152381,300401,3,0,2
152381,300401,5,0,3
152381,380201,5,0,4
152381,420101,5,0,11
152381,440701,5,0,11
152381,450101,5,0,3
152381,450801,5,0,2
152381,451101,5,0,5
152381,500101,5,0,2
152381,500501,5,0,2
152381,500701,5,0,3
152381,990000,3,0,3
152381,990000,5,0,131
152390,60401,5,0,128
152390,90101,5,0,19
152390,131202,5,0,50
152390,131312,5,0,2
152390,160901,5,0,6
152390,160905,5,0,2
152390,170306,5,0,2
152390,170310,5,0,1
152390,181101,5,0,44
152390,230501,5,0,2
152390,230801,5,0,17
152390,260101,5,0,27
152390,270101,5,0,12
152390,300401,5,0,12
152390,380101,5,0,1
152390,400501,5,0,14
152390,420101,5,0,19
152390,440701,5,0,7
152390,450601,5,0,10
152390,450801,5,0,8
152390,451001,5,0,21
152390,451101,5,0,2
152390,500501,5,0,3
152390,500701,5,0,10
152390,500901,5,0,1
152390,500999,5,0,5
152390,990000,5,0,425
152406,160905,5,1,0
152406,230101,5,10,0
152406,380101,5,10,0
152406,450801,5,3,0
152406,990000,5,24,0
152530,60201,5,4,4
152530,60401,3,2,6
152530,60401,5,40,21
152530,90101,5,2,1
152530,90401,5,4,4
152530,110401,5,19,7
152530,119999,3,1,1
152530,131202,5,2,45
152530,131204,3,0,8
152530,131204,5,0,1
152530,131305,5,0,2
152530,131311,5,5,0
152530,131314,5,6,6
152530,131316,5,2,1
152530,131318,5,1,1
152530,139999,5,0,1
152530,160901,5,0,2
152530,160905,5,1,1
152530,230101,5,1,3
152530,260101,5,7,5
152530,270101,5,3,0
152530,300101,5,0,2
152530,309999,5,0,1
152530,380201,5,16,10
152530,389999,5,0,1
152530,400501,5,6,2
152530,400801,5,2,0
152530,420101,5,12,21
152530,440701,5,0,11
152530,450801,5,2,2
152530,451001,5,3,5
152530,451101,5,1,3
152530,500701,5,2,4
152530,500901,5,1,0
152530,990000,3,3,15
152530,990000,5,142,167
152567,60101,5,1,0
152567,60201,5,4,7
152567,60401,5,6,5
152567,60705,5,1,1
152567,61401,5,1,4
152567,70101,3,1,0
152567,70301,5,2,0
152567,70601,1,0,1
152567,70601,3,0,3
152567,110101,3,9,7
152567,110101,5,11,4
152567,131202,5,0,5
152567,131303,5,1,0
152567,131305,5,0,1
152567,131318,5,1,1
152567,140201,5,15,0
152567,140701,5,15,1
152567,140801,5,30,3
152567,141001,5,36,2
152567,141901,5,39,2
152567,150603,3,1,1
152567,150805,3,5,0
152567,230101,5,3,1
152567,260101,5,1,0
152567,270101,5,0,1
152567,300301,5,2,2
152567,450101,5,2,1
152567,450601,3,1,0
152567,450601,5,1,0
152567,990000,1,0,1
152567,990000,3,17,11
152567,990000,5,172,41
152080,40101,5,42,14
152080,50102,5,40,30
152080,60101,7,108,21
152080,60201,5,176,66
152080,60401,5,49,10
152080,60499,7,15,35
152080,60501,5,98,36
152080,61401,5,36,22
152080,140201,5,32,7
152080,140201,7,3,0
152080,140201,9,2,0
152080,140701,5,51,14
152080,140701,7,5,3
152080,140701,9,2,0
152080,140801,5,23,8
152080,140801,7,4,0
152080,140801,9,0,1
152080,141001,5,98,14
152080,141001,7,19,1
152080,141001,9,3,0
152080,141301,5,2,0
152080,141401,7,5,3
152080,141901,5,85,13
152080,141901,7,13,3
152080,142001,5,8,3
152080,142001,7,3,1
