unitid,"cipcode",awlevel,crace01,crace02,crace03,crace04,crace05,crace06,crace07,crace08,crace09,crace10,crace11,crace12,bal_m,bal_w,crace15,crace16
183877,"22.0000",3,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,13
183877,"24.0000",3,,1,8,11,1,1,1,2,1,3,43,74,0,0,54,92
183877,"41.0000",3,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
183877,"43.0000",2,0,0,,,0,0,0,0,0,0,,1,,0,,1
183877,"43.0000",3,0,0,2,,0,0,0,0,0,0,5,7,0,0,7,7
183877,"48.0000",3,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
183877,"99.0000",2,,,,,,,,,1,1,2,9,0,0,3,10
183877,"99.0000",3,,2,17,26,1,1,2,3,4,7,93,184,0,0,117,223
183910,"06.0000",5,,1,,3,0,0,0,0,,1,1,34,0,0,1,39
183910,"13.0000",5,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
183910,"17.0000",5,0,0,0,0,0,0,,1,0,0,,1,,0,,2
183910,"23.0000",5,0,0,,2,0,0,0,0,0,0,,2,,0,,4
183910,"27.0000",5,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
183910,"38.0000",5,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
183910,"40.0000",5,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
183910,"42.0000",5,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,6
183910,"45.0000",5,0,0,0,0,0,0,0,0,0,0,,5,,0,,5
183910,"50.0000",5,0,0,0,0,0,0,0,0,,1,,7,,0,,8
183910,"99.0000",5,,1,,5,0,0,,1,,2,2,64,0,0,2,73
183938,"06.0000",3,0,0,,3,0,0,0,0,,1,20,18,0,0,20,22
183938,"07.0000",3,0,0,2,5,0,0,2,1,,1,18,33,0,0,22,40
183938,"08.0000",3,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
183938,"14.0000",3,0,0,0,0,0,0,0,0,0,0,8,3,0,0,8,3
183938,"15.0000",3,0,0,1,,0,0,1,,0,0,55,3,0,0,57,3
183938,"17.0000",3,0,0,1,10,0,0,0,0,1,,10,70,0,0,12,80
183938,"18.0000",3,0,0,,2,0,0,2,,0,0,5,96,0,0,7,98
183938,"24.0000",3,0,0,4,13,0,0,0,0,1,2,43,94,0,0,48,109
183938,"43.0000",3,0,0,2,,0,0,0,0,0,0,19,8,0,0,21,8
183938,"99.0000",3,0,0,10,33,0,0,5,1,2,4,179,325,0,0,196,363
183974,"01.0000",3,0,0,0,0,0,0,0,0,0,0,,12,,0,,12
183974,"01.0000",5,0,0,0,0,0,0,0,0,,1,,9,,0,,10
183974,"04.0000",3,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
183974,"04.0000",5,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
183974,"06.0000",3,0,0,,1,0,0,,1,0,0,,4,,0,,6
183974,"06.0000",5,0,0,,5,0,0,,1,0,0,8,20,0,0,8,26
183974,"07.0000",3,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
183974,"08.0000",3,0,0,,5,0,0,0,0,,1,,11,,0,,17
183974,"08.0000",5,0,0,,1,0,0,0,0,0,0,,22,,0,,23
183974,"09.0000",3,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
183974,"09.0000",5,0,0,0,0,0,0,0,0,0,0,,3,,0,,3
183974,"10.0000",3,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
183974,"11.0000",3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
183974,"11.0000",5,0,0,,2,0,0,0,0,0,0,3,5,0,0,3,7
183974,"13.0000",3,0,0,0,0,0,0,0,0,0,0,,4,,0,,4
183974,"13.0000",5,0,0,,1,0,0,0,0,0,0,,17,,0,,18
183974,"24.0000",3,0,0,,2,0,0,0,0,0,0,,11,,0,,13
183974,"24.0000",5,0,0,,1,0,0,0,0,0,0,,22,,0,,23
183974,"50.0000",3,0,0,0,0,0,0,,1,0,0,0,0,,0,,1
183974,"99.0000",3,0,0,,8,0,0,,2,,1,2,50,0,0,2,61
183974,"99.0000",5,0,0,,10,0,0,,1,,1,11,101,0,0,11,113
183983,"07.0000",1,0,0,,3,0,0,0,0,,1,,23,,0,,27
183983,"12.0000",1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,2
183983,"15.0000",1,0,0,2,5,0,0,1,,5,,20,11,0,0,28,16
183983,"17.0000",1,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
183983,"20.0000",1,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0
183983,"47.0000",1,0,0,6,,0,0,1,,3,,11,2,0,0,21,2
183983,"99.0000",1,0,0,8,8,0,0,2,,8,1,32,39,0,0,50,48
184010,"18.0000",4,0,0,1,2,0,0,,2,,2,2,30,0,0,3,36
184010,"99.0000",4,0,0,1,2,0,0,,2,,2,2,30,0,0,3,36
184038,"18.0000",4,,1,,2,,0,,6,,0,1,14,0,2,1,25
184038,"99.0000",4,,1,,2,,0,,6,,0,1,14,0,2,1,25
184056,"07.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,18,171,18,171
184056,"07.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,29
184056,"11.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,54,29,54,29
184056,"47.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,79,9,79,9
184056,"99.0000",1,0,0,0,0,0,0,0,0,0,0,0,0,54,29,54,29
184056,"99.0000",2,0,0,0,0,0,0,0,0,0,0,0,0,18,171,18,171
184056,"99.0000",4,0,0,0,0,0,0,0,0,0,0,0,0,80,38,80,38
184083,"18.0000",2,0,0,0,2,0,0,0,2,0,1,0,12,0,0,0,17
184083,"99.0000",2,0,0,0,2,0,0,0,2,0,1,0,12,0,0,0,17
184162,"17.0000",2,0,0,,1,0,0,0,0,0,0,1,4,0,0,1,5
184162,"17.0000",4,0,0,,,0,0,0,0,0,0,1,9,0,0,1,9
184162,"17.0000",5,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
184162,"17.0000",6,0,0,0,0,0,0,0,0,0,0,,5,,0,,5
184162,"99.0000",2,0,0,,1,0,0,0,0,0,0,1,4,0,0,1,5
184162,"99.0000",4,0,0,,,0,0,0,0,0,0,1,9,0,0,1,9
184162,"99.0000",5,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
184162,"99.0000",6,0,0,0,0,0,0,0,0,0,0,,5,,0,,5
184180,"01.0000",3,0,0,0,0,0,0,0,0,0,0,14,2,2,1,16,3
184180,"07.0000",2,0,0,,,,,,1,,,,1,0,0,0,2
184180,"07.0000",3,0,0,0,3,1,0,3,4,1,0,56,109,10,14,71,130
184180,"10.0000",3,0,0,0,0,0,0,0,0,0,0,2,11,1,1,3,12
184180,"14.0000",3,0,0,0,0,0,0,1,,0,0,17,1,1,0,19,1
184180,"15.0000",2,0,0,,,0,0,,,,,8,1,0,1,8,2
184180,"15.0000",3,0,0,1,0,0,0,1,0,2,0,48,5,10,0,62,5
184180,"17.0000",2,0,0,0,0,0,0,,,,,,16,,0,,16
184180,"17.0000",3,0,0,0,0,0,0,0,1,0,1,2,7,0,2,2,11
184180,"18.0000",3,0,0,0,0,0,0,0,0,0,0,2,76,1,4,3,80
184180,"24.0000",3,0,0,2,2,0,0,1,3,4,4,209,269,35,44,251,322
184180,"31.0000",3,0,0,0,0,0,0,0,0,0,0,2,5,2,0,4,5
184180,"41.0000",3,0,0,0,0,0,0,0,0,0,0,6,1,3,0,9,1
184180,"43.0000",3,0,0,2,0,1,0,0,0,0,0,29,10,8,2,40,12
184180,"99.0000",2,0,0,,,,,,1,,,8,18,0,1,8,20
184180,"99.0000",3,0,0,5,5,2,0,6,8,7,5,387,496,73,68,480,582
184205,"01.0000",3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
184205,"06.0000",3,0,0,2,2,,1,1,,1,1,6,9,0,0,10,13
184205,"07.0000",3,1,,1,3,,1,0,0,,1,5,25,0,0,7,30
184205,"13.0000",3,0,0,0,0,,1,0,0,0,0,,3,,0,,4
184205,"15.0000",3,0,0,1,,0,0,0,0,0,0,5,1,0,0,6,1
184205,"17.0000",3,0,0,0,0,0,0,0,0,,1,0,0,,0,,1
184205,"18.0000",3,0,0,,6,1,,0,0,0,0,4,50,0,0,5,56
184205,"22.0000",3,0,0,0,0,0,0,0,0,0,0,,4,,0,,4
184205,"24.0000",3,0,0,3,5,0,0,0,0,2,2,23,28,0,0,28,35
184205,"43.0000",3,0,0,,1,0,0,0,0,1,,5,,0,0,6,1
184205,"44.0000",3,0,0,1,1,0,0,0,0,0,0,1,2,0,0,2,3
184205,"99.0000",3,1,,8,18,1,3,1,,4,5,50,124,0,0,65,150
184269,"09.0000",1,0,0,8,1,0,0,2,,6,,66,3,0,0,82,4
184269,"11.0000",4,0,0,13,8,0,0,,1,1,7,51,19,0,0,65,35
184269,"15.0000",2,,,2,1,0,0,2,0,8,2,83,3,0,0,95,6
184269,"15.0000",4,2,,51,5,0,0,10,,50,2,449,10,0,0,562,17
184269,"99.0000",1,,,8,1,0,0,2,,6,,66,3,0,0,82,4
184269,"99.0000",2,,,2,1,0,0,2,0,8,2,83,3,0,0,95,6
184269,"99.0000",4,2,,64,13,0,0,10,1,51,9,500,29,0,0,627,52
184287,"38.0000",5,4,,0,0,0,0,0,0,1,,4,,0,,9,
184287,"99.0000",5,4,,0,0,0,0,0,0,1,,4,,0,,9,
184348,"05.0000",5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
184348,"11.0000",5,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2
184348,"16.0000",5,,1,,1,0,0,0,0,,1,3,11,0,0,3,14
184348,"23.0000",5,,1,,1,0,0,0,0,0,0,7,19,0,0,7,21
184348,"23.0000",7,1,1,,,0,0,0,0,0,0,3,3,0,0,4,4
184348,"23.0000",9,,1,,,0,0,0,0,0,0,,7,0,0,0,8
184348,"26.0000",5,,1,,1,0,0,2,,0,0,13,14,0,0,15,16
184348,"27.0000",5,0,0,1,1,0,0,,1,0,0,5,6,0,0,6,8
184348,"30.0000",5,,,1,,0,0,,2,0,0,6,15,0,0,7,17
184348,"30.0000",7,1,,1,,0,0,,,0,0,2,5,0,0,4,5
184348,"30.0000",9,,,,,0,0,,,0,0,0,2,0,0,0,2
184348,"38.0000",5,,1,,1,0,0,2,,0,0,4,1,0,0,6,3
184348,"38.0000",7,3,1,2,,0,0,1,1,0,0,7,11,0,0,13,13
184348,"38.0000",9,1,1,,,0,0,,,0,0,6,1,0,0,7,2
184348,"39.0000",7,0,0,0,0,0,0,0,0,0,,2,0,0,0,2,0
184348,"39.0000",9,0,0,0,,0,0,,,,,3,0,0,0,3,0
184348,"39.0601",10,6,1,4,1,0,0,0,0,1,,63,16,0,0,74,18
184348,"40.0000",5,0,0,0,0,0,0,0,0,0,0,8,3,0,0,8,3
184348,"42.0000",5,,1,1,1,0,0,0,0,0,0,1,24,0,0,2,26
184348,"45.0000",5,1,3,3,1,0,0,,,,1,87,54,0,0,91,59
184348,"45.0000",7,2,1,,,0,0,,1,2,,8,8,0,0,12,10
184348,"50.0000",5,0,0,1,1,0,0,0,0,0,0,3,11,0,0,4,12
184348,"99.0000",5,1,8,7,8,0,0,4,3,,2,142,162,0,0,154,183
184348,"99.0000",7,7,3,3,0,0,0,1,2,2,,22,27,0,0,35,32
184348,"99.0000",9,1,2,0,,0,0,,,,,9,10,0,0,10,12
184348,"99.0000",10,6,1,4,1,0,0,0,0,1,,63,16,0,0,74,18
184357,"48.0000",4,0,0,0,0,0,0,0,0,0,0,8,10,0,0,8,10
184357,"50.0000",4,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2
184357,"99.0000",4,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,12
184409,"17.0000",2,1,,,1,0,0,,,1,,1,1,-1,0,2,2
184409,"17.0000",3,,,,,0,0,,,,1,1,1,0,0,1,2
184409,"17.0000",4,,,,,0,0,1,,,1,2,3,-1,-1,2,3
184409,"99.0000",2,1,,,1,0,0,,,1,,1,1,-1,0,2,2
184409,"99.0000",3,,,,,0,0,,,,1,1,1,0,0,1,2
184409,"99.0000",4,,,,,0,0,1,,,1,2,3,-1,-1,2,3
184454,"18.0000",2,0,0,0,0,0,0,,2,0,0,2,15,0,0,2,17
184454,"99.0000",2,0,0,0,0,0,0,,2,0,0,2,15,0,0,2,17
184481,"06.0000",3,2,1,16,19,0,0,,1,2,7,8,3,0,0,28,31
184481,"07.0000",2,1,,,11,0,0,,,,9,,,0,0,1,20
184481,"07.0000",3,1,2,14,12,0,0,1,,3,8,1,2,0,0,20,24
184481,"10.0000",3,0,0,2,2,0,0,0,0,1,,1,,0,0,4,2
184481,"11.0000",1,0,0,,,0,0,1,,,,,,0,,1,
184481,"11.0000",2,0,0,,1,0,0,,1,,,,,,0,,2
184481,"11.0000",3,0,0,2,2,0,0,,1,1,1,1,,0,0,4,4
184481,"13.0000",3,,19,3,,0,0,0,0,1,4,,1,0,0,4,24
184481,"14.0000",3,4,,1,1,0,0,0,0,1,,1,,0,0,7,1
184481,"15.0000",3,3,,13,,0,0,6,,3,1,4,1,0,0,29,2
184481,"17.0000",2,0,0,1,,0,0,,,,,,,0,,1,
184481,"17.0000",3,0,0,4,13,0,0,,1,1,3,6,12,0,0,11,29
184481,"18.0000",3,0,0,1,20,0,0,,1,0,0,,1,0,0,1,22
184481,"24.0000",3,0,0,3,6,0,0,0,0,1,3,,1,0,0,4,10
184481,"26.0000",3,3,1,4,2,0,0,,1,,1,2,,0,0,9,5
184481,"27.0000",3,0,0,2,,0,0,,1,1,,1,,0,0,4,1
184481,"40.0000",3,0,0,1,,0,0,0,0,0,0,0,0,0,,1,
184481,"43.0000",3,0,0,,1,0,0,0,0,,1,,1,,0,,3
184481,"45.0000",3,0,0,3,7,0,0,0,0,,2,1,2,0,0,4,11
184481,"50.0000",3,0,0,3,,0,0,0,0,0,0,,2,0,0,3,2
184481,"99.0000",1,,,,,0,0,1,,,,,,0,,1,
184481,"99.0000",2,1,,1,12,0,0,,1,,9,,,0,0,2,22
184481,"99.0000",3,13,23,72,85,0,0,7,6,15,31,26,26,0,0,133,171
184588,"24.0000",3,2,,17,17,0,0,,4,7,8,46,40,0,0,72,69
184588,"99.0000",3,2,,17,17,0,0,,4,7,8,46,40,0,0,72,69
184597,"06.0000",5,7,1,2,4,,,4,1,4,2,39,65,0,0,56,73
184597,"06.0000",7,38,2,4,4,,1,16,5,4,3,130,57,0,0,192,72
184597,"17.0000",5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
184597,"17.0000",7,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2
184597,"18.0000",5,0,0,,2,0,0,,3,,2,,33,,0,,40
184597,"23.0000",5,0,0,,1,0,0,,1,0,0,2,5,0,0,2,7
184597,"23.0000",7,0,0,,,0,0,,,0,0,1,1,0,0,1,1
184597,"26.0000",5,,1,,1,0,0,,,,1,5,4,0,0,5,7
184597,"26.0000",7,,,,,0,0,,2,,,5,8,0,0,5,10
184597,"30.0000",5,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
184597,"38.0000",5,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
184597,"40.0000",5,1,,0,0,0,0,0,0,0,0,1,4,0,0,2,4
184597,"40.0000",7,,,0,0,0,0,0,0,0,0,1,,0,,1,
184597,"42.0000",5,0,0,,2,0,0,0,0,1,1,1,3,0,0,2,6
184597,"44.0000",7,0,0,0,0,0,0,1,,0,0,4,2,0,0,5,2
184597,"45.0000",5,,,0,0,0,0,1,,1,,9,6,0,0,11,6
184597,"45.0000",7,1,,0,0,0,0,,,,,,,0,,1,
184597,"50.0000",5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4
184597,"99.0000",5,8,2,2,10,,,5,5,6,6,60,126,0,0,81,149
184597,"99.0000",7,39,2,4,4,,1,17,7,4,3,142,70,0,0,206,87
184603,"06.0000",5,13,2,11,13,0,0,5,5,7,7,90,90,0,0,126,117
184603,"06.0000",7,3,1,4,3,0,0,4,,3,4,83,48,0,0,97,56
184603,"09.0000",5,,1,,4,0,0,0,0,0,0,16,22,0,0,16,27
184603,"11.0000",5,1,2,1,1,0,0,,,,,15,5,0,0,17,8
184603,"11.0000",7,17,3,,1,0,0,4,,1,1,24,18,0,0,46,23
184603,"13.0000",5,,,,,0,0,,,,,2,11,0,0,2,11
184603,"13.0000",7,,1,2,7,0,0,2,4,,5,28,77,0,0,32,94
184603,"13.0000",9,,,,,0,0,,,,,5,3,0,0,5,3
184603,"14.0000",5,61,3,4,2,0,0,10,1,5,1,110,15,0,0,190,22
184603,"14.0000",7,24,,1,,0,0,3,1,5,2,38,,0,0,71,3
184603,"15.0000",5,1,,2,,0,0,3,,0,0,49,3,0,0,55,3
184603,"16.0000",5,0,0,0,0,0,0,0,0,1,,1,1,0,0,2,1
184603,"17.0000",3,,1,,1,0,0,0,0,0,0,,27,,0,,29
184603,"17.0000",5,0,0,1,1,0,0,0,0,0,0,3,11,0,0,4,12
184603,"18.0000",7,1,,0,0,0,0,0,0,0,0,1,,0,,2,
184603,"18.0401",10,0,0,5,4,0,0,1,1,2,5,45,16,0,0,53,26
184603,"23.0000",5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2
184603,"23.0000",7,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
184603,"26.0000",5,1,,2,1,0,0,,2,4,2,18,10,0,0,25,15
184603,"26.0000",7,,,,,0,0,,1,1,,2,2,0,0,3,3
184603,"27.0000",5,0,0,0,0,0,0,0,0,0,0,1,,0,,1,
184603,"30.0000",5,,,0,0,0,0,0,0,1,,5,2,0,0,6,2
184603,"30.0000",7,2,,0,0,0,0,0,0,,2,6,4,0,0,8,6
184603,"40.0000",5,1,,0,0,0,0,0,0,0,0,4,2,0,0,5,2
184603,"40.0000",7,1,1,0,0,0,0,0,0,0,0,4,,0,0,5,1
184603,"42.0000",5,,1,,1,0,0,0,0,0,0,5,18,0,0,5,20
184603,"42.0000",7,1,,,,0,0,0,0,0,0,3,7,0,0,4,7
184603,"42.0000",9,,,,,0,0,0,0,0,0,2,2,0,0,2,2
184603,"44.0000",5,0,0,,1,0,0,0,0,,1,,8,,0,,10
184603,"45.0000",5,,,1,3,0,0,1,1,1,1,4,11,0,0,7,16
184603,"45.0000",7,2,,,,0,0,,,,,2,1,0,0,4,1
184603,"50.0000",5,0,0,0,0,0,0,0,0,,1,1,5,0,0,1,6
184603,"99.0000",3,,1,,1,0,0,0,0,0,0,,27,,0,,29
184603,"99.0000",5,78,9,22,27,0,0,19,9,19,13,327,216,0,0,465,274
184603,"99.0000",7,51,6,7,11,0,0,13,6,10,14,191,159,0,0,272,196
184603,"99.0000",9,,,,,0,0,,,,,7,5,0,0,7,5
184603,"99.0000",10,0,0,5,4,0,0,1,1,2,5,45,16,0,0,53,26
184612,"07.0000",2,0,0,0,0,0,0,,1,0,0,0,0,,0,,1
184612,"11.0000",2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
184612,"13.0000",5,0,0,0,0,0,0,0,0,,1,,18,,0,,19
184612,"17.0000",3,0,0,0,0,0,0,,1,,1,,11,0,0,0,13
184612,"18.0000",3,0,0,1,4,0,0,,1,,3,,22,0,0,1,30
184612,"18.0000",5,0,0,,1,0,0,0,0,,1,,19,,0,,21
184612,"24.0000",3,0,0,0,0,0,0,0,0,,1,,2,,0,,3
184612,"26.0000",5,,1,0,0,0,0,0,0,0,0,,9,,0,,10
184612,"38.0000",1,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
184612,"42.0000",2,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,16
184612,"42.0000",5,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
184612,"50.0000",5,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
184612,"99.0000",1,0,0,,,0,0,,0,,0,,2,,0,,2
184612,"99.0000",2,0,0,,,0,0,,1,,,2,19,0,0,2,20
184612,"99.0000",3,0,0,1,4,0,0,,2,,5,,35,0,0,1,46
184612,"99.0000",5,,1,,1,0,0,0,0,,2,,49,,0,,53
184694,"06.0000",5,1,1,8,6,0,0,,1,1,1,126,106,0,0,136,115
184694,"06.0000",7,3,,3,,0,0,4,2,3,1,138,83,0,0,151,86
184694,"11.0000",5,0,0,0,0,0,0,0,0,0,0,8,1,0,0,8,1
181330,"45.0000",5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3
181330,"50.0000",5,0,0,,1,0,0,0,0,0,0,,2,0,0,0,3
181330,"99.0000",3,,2,0,0,,1,0,0,0,0,,4,,0,,7
181330,"99.0000",5,3,1,3,3,0,0,1,1,1,,52,75,0,0,60,80
181376,"13.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,,2,,2
181376,"39.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,7
181376,"39.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2
181376,"99.0000",3,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,9
181376,"99.0000",5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,2
181394,"05.0000",5,0,0,1,1,0,0,0,0,0,0,1,,0,0,2,1
181394,"06.0000",5,0,0,7,4,0,0,3,3,3,,159,132,0,0,172,139
181394,"06.0000",7,0,0,,,0,0,1,,1,1,31,17,0,0,33,18
181394,"08.0000",5,0,0,0,0,0,0,0,0,0,0,12,20,0,0,12,20
181394,"09.0000",5,0,0,4,2,1,1,0,0,0,0,29,30,0,0,34,33
181394,"09.0000",7,0,0,,,,,0,0,0,0,2,3,0,0,2,3
181394,"11.0000",5,0,0,1,,0,0,2,,1,,44,9,0,0,48,9
181394,"13.0000",5,0,0,,5,,1,2,2,1,,57,147,0,0,60,155
181394,"13.0000",7,0,0,4,3,,1,,,1,,39,165,0,0,44,169
181394,"16.0000",5,,1,0,0,0,0,0,0,,1,3,14,0,0,3,16
181394,"23.0000",5,0,0,1,,0,0,0,0,0,0,6,17,0,0,7,17
181394,"23.0000",7,0,0,,1,0,0,0,0,0,0,2,4,0,0,2,5
181394,"24.0000",5,0,0,0,0,0,0,1,,,1,5,8,0,0,6,9
181394,"26.0000",5,0,0,1,2,0,0,,1,,,24,24,0,0,25,27
181394,"26.0000",7,0,0,,,0,0,,,1,,3,6,0,0,4,6
181394,"27.0000",5,0,0,0,0,0,0,,2,0,0,12,2,0,0,12,4
181394,"27.0000",7,0,0,0,0,0,0,,,0,0,5,,0,,5,
181394,"30.0000",5,0,0,6,1,0,0,1,,,1,38,39,0,0,45,41
181394,"38.0000",5,0,0,1,,0,0,0,0,0,0,5,1,0,0,6,1
181394,"40.0000",5,0,0,0,0,1,,0,0,0,0,13,3,0,0,14,3
181394,"42.0000",5,0,0,3,2,0,0,,2,1,1,17,40,0,0,21,45
181394,"42.0000",7,0,0,,,0,0,,,1,,7,3,0,0,8,3
181394,"43.0000",5,0,0,7,2,0,0,,1,0,0,57,36,0,0,64,39
181394,"43.0000",7,0,0,,,0,0,,1,0,0,4,,0,0,4,1
181394,"44.0000",5,0,0,2,3,,3,,,,,1,33,0,0,3,39
181394,"44.0000",7,0,0,,3,1,2,,2,1,1,18,57,0,0,20,65
181394,"45.0000",5,0,0,1,4,0,0,2,,3,1,45,31,0,0,51,36
181394,"45.0000",7,0,0,,1,0,0,1,1,1,,7,7,0,0,9,9
181394,"50.0000",5,0,0,1,,0,0,,1,0,0,10,16,0,0,11,17
181394,"50.0000",7,0,0,,,0,0,,,0,0,1,4,0,0,1,4
181394,"99.0000",5,,1,36,26,2,5,11,12,9,5,538,602,0,0,596,651
181394,"99.0000",7,,,4,8,1,3,2,4,6,2,119,266,0,0,132,283
181400,"06.0000",1,0,0,,2,0,0,0,0,0,0,1,1,0,0,1,3
181400,"06.0000",3,0,0,,,0,0,0,0,0,0,4,6,0,0,4,6
181400,"07.0000",1,0,0,,3,0,0,1,,0,0,,14,0,0,1,17
181400,"07.0000",2,0,0,,,0,0,,1,0,0,,7,,0,,8
181400,"07.0000",3,0,0,,,0,0,,1,0,0,,3,,0,,4
181400,"08.0000",3,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
181400,"11.0000",1,0,0,0,0,0,0,1,,0,0,2,1,0,0,3,1
181400,"11.0000",3,0,0,0,0,0,0,1,,0,0,1,,0,,2,
181400,"99.0000",1,0,0,,5,0,0,2,,0,0,3,16,0,0,5,21
181400,"99.0000",2,0,0,,,0,0,,1,0,0,,7,,0,,8
181400,"99.0000",3,0,0,,,0,0,1,1,0,0,5,10,0,0,6,11
181419,"01.0000",2,0,0,0,0,3,,0,0,0,0,0,0,0,,3,
181419,"24.0000",3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,5
181419,"99.0000",2,0,0,0,0,3,,0,0,0,0,0,0,0,,3,
181419,"99.0000",3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,5
181428,"10.0000",6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
181428,"17.0000",3,0,0,1,,0,0,0,0,0,0,3,8,0,0,4,8
181428,"17.0000",4,0,0,,,0,0,0,0,0,0,,2,,0,,2
181428,"17.0000",5,0,0,0,0,0,0,1,2,0,0,20,67,0,0,21,69
181428,"18.0000",5,0,0,1,3,0,0,,,,1,9,127,0,0,10,131
181428,"18.0000",7,0,0,,,0,0,1,,,,15,22,0,0,16,22
181428,"18.0401",10,0,0,0,0,0,0,1,,1,1,40,13,0,0,42,14
181428,"18.1001",10,0,0,3,2,1,1,1,4,1,3,78,35,0,0,84,45
181428,"18.1401",10,0,0,2,2,0,0,3,,0,0,23,34,0,0,28,36
181428,"26.0000",6,0,0,0,0,0,0,0,0,0,0,,4,,0,,4
181428,"26.0000",7,0,0,0,0,0,0,0,0,0,0,7,4,0,0,7,4
181428,"26.0000",9,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,3
181428,"40.0000",7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1
181428,"40.0000",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
181428,"99.0000",3,0,0,1,,0,0,0,0,0,0,3,8,0,0,4,8
181428,"99.0000",4,0,0,,,0,0,0,0,0,0,,2,,0,,2
181428,"99.0000",5,0,0,1,3,0,0,1,2,,1,29,194,0,0,31,200
181428,"99.0000",6,0,0,,,0,0,,,,,2,5,0,0,2,5
181428,"99.0000",7,0,0,,,0,0,1,,,,24,27,0,0,25,27
181428,"99.0000",9,0,0,,,0,0,,,,,7,4,0,0,7,4
181428,"99.0000",10,0,0,5,4,1,1,5,4,2,4,141,82,0,0,154,95
181446,"06.0000",3,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
181446,"06.0000",5,1,,0,0,0,0,1,,0,0,29,23,0,0,31,23
181446,"09.0000",5,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,5
181446,"13.0000",3,0,0,0,0,0,0,0,0,0,0,,2,,0,,2
181446,"13.0000",5,0,0,0,0,0,0,0,0,0,0,12,18,0,0,12,18
181446,"16.0000",5,0,0,0,0,0,0,0,0,0,0,,1,,0,,1
181446,"17.0000",5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3
181446,"18.0000",5,,2,0,0,0,0,0,0,0,0,3,17,0,0,3,19
181446,"23.0000",5,0,0,0,0,0,0,0,0,0,0,,5,,0,,5
181446,"26.0000",5,1,,0,0,0,0,,1,0,0,12,14,0,0,13,15
181446,"27.0000",5,0,0,0,0,0,0,1,2,1,,2,5,0,0,4,7
181446,"38.0000",5,0,0,0,0,0,0,0,0,0,0,4,,0,,4,
181446,"40.0000",5,,1,0,0,0,0,0,0,0,0,7,3,0,0,7,4
